task_pair_id,task_ID,task_set,test_index,attempts,solve_count,solve_rate,mean_duration_seconds,median_duration_seconds,mean_submissions,median_submissions,mean_pred_prob,outfit,difficulty,point_biserial,ability_gap,n_train_pairs,n_test_pairs,input_rows,input_cols,input_cells,input_colors,output_rows,output_cols,output_cells,output_colors,size_change_ratio,difficulty_rank,lm_mean,lm_best_across_models,lm_best_single_model,gap_vs_lm_mean,gap_vs_best_single_model,gap_vs_oracle,task_id,dataset_key,pair_index,num_models_all,num_models_thinking,num_models_standard,exact_current_mean_all,exact_current_mean_thinking,exact_current_mean_standard,exact_current_gap_thinking,exact_any_mean_all,exact_any_mean_thinking,exact_any_mean_standard,exact_any_gap_thinking,cell_accuracy_padded_mean_all,cell_accuracy_padded_mean_thinking,cell_accuracy_padded_mean_standard,cell_accuracy_padded_gap_thinking,shape_iou_mean_all,shape_iou_mean_thinking,shape_iou_mean_standard,shape_iou_gap_thinking,color_iou_mean_all,color_iou_mean_thinking,color_iou_mean_standard,color_iou_gap_thinking,component_size_iou_mean_all,component_size_iou_mean_thinking,component_size_iou_mean_standard,component_size_iou_gap_thinking,adjacency_iou_mean_all,adjacency_iou_mean_thinking,adjacency_iou_mean_standard,adjacency_iou_gap_thinking,soft_composite_mean_all,soft_composite_mean_thinking,soft_composite_mean_standard,soft_composite_gap_thinking
20a9e565__0,20a9e565,Public Eval,0,7,5,0.7142857142857143,304.9858571428571,332.943,3.0,2.0,0.7037681626330763,0.5020985413716214,-0.1365107786513413,0.6862486699369076,2.4643809335797173,3.0,2.0,30.0,30.0,900.0,4.0,2.0,21.0,42.0,2.0,0.0466666666666666,256.0,0.0512820512820512,1,0,0.663003663003663,0.7142857142857143,-0.2857142857142857,20a9e565,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.07692307692307693,0.10714285714285714,0.0,0.10714285714285714,0.5529116354094621,0.5666578319639544,0.5179213169071182,0.04873651505683618,0.49046137356105224,0.5697483849855779,0.28863988993498707,0.2811084950505908,0.4023570495314229,0.4688690377433326,0.23305380681019805,0.23581523093313456,0.30034902377662553,0.3379915515157111,0.20453168044077136,0.13345987107493973,0.3356037814427991,0.404173330732155,0.16106311052443878,0.24311022020771622,0.4163365727442724,0.46948802738814627,0.28104196092350264,0.18844606646464362
a251c730__0,a251c730,Public Eval,0,9,8,0.8888888888888888,174.88744444444444,126.923,1.4444444444444444,1.0,0.8686084167569629,0.0870765122118659,-0.3541362733693957,0.9821230113792228,4.113656661097072,2.0,1.0,30.0,30.0,900.0,9.0,9.0,14.0,126.0,6.0,0.14,289.0,0.2307692307692307,1,1,0.658119658119658,-0.1111111111111111,-0.1111111111111111,a251c730,arc_agi_2_eval,0,39,28,11,0.23076923076923078,0.2857142857142857,0.09090909090909091,0.1948051948051948,0.2564102564102564,0.32142857142857145,0.09090909090909091,0.23051948051948054,0.47363215858716745,0.5213384940054194,0.3521978502497984,0.16914064375562105,0.8028548760266715,0.8465700371057514,0.6915799205526502,0.15499011655310124,0.5244006406363219,0.5779635016881667,0.38805881250435353,0.18990468918381315,0.5938223243772185,0.6396546436020121,0.47715823907774374,0.16249640452426833,0.4784363024821673,0.5335980821415213,0.3380244997129028,0.19557358242861844,0.5746292604219093,0.6238249517085741,0.44940386441948976,0.17442108728908434
a395ee82__0,a395ee82,Public Eval,0,9,8,0.8888888888888888,284.1393333333333,264.16,1.6666666666666667,1.0,0.8840046469854311,0.8097053893845453,-0.0769547241234409,-0.0284953006684454,0.4131390506863646,3.0,1.0,22.0,22.0,484.0,3.0,22.0,22.0,484.0,3.0,1.0,243.0,0.2307692307692307,1,1,0.658119658119658,-0.1111111111111111,-0.1111111111111111,a395ee82,arc_agi_2_eval,0,39,28,11,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,0.2564102564102564,0.2857142857142857,0.18181818181818182,0.10389610389610388,0.9014621741894467,0.9089433293978749,0.8824192336589032,0.026524095738971742,0.9988344988344988,1.0,0.9958677685950413,0.004132231404958664,0.9483909822697782,0.9591869961014917,0.9209102197890521,0.03827677631243964,0.42014955423326467,0.48517500764874705,0.2546302182665819,0.23054478938216516,0.9210024884406689,0.9349732023126588,0.8854406713119669,0.04953253100069188,0.8379679395935314,0.8576557070921543,0.7878536223243091,0.06980208476784522
88e364bc__1,88e364bc,Public Eval,1,9,7,0.7777777777777778,147.351,116.572,2.0,1.0,0.7486595702443755,0.4755767090844963,-0.5135007596922384,0.5865441785928238,1.7154345142630334,3.0,2.0,20.0,20.0,400.0,6.0,20.0,20.0,400.0,6.0,1.0,331.0,0.1282051282051282,1,1,0.6495726495726496,-0.2222222222222222,-0.2222222222222222,88e364bc,arc_agi_2_eval,1,39,28,11,0.15384615384615385,0.14285714285714285,0.18181818181818182,-0.038961038961038974,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.9552564102564102,0.9458035714285715,0.9793181818181819,-0.033514610389610344,0.9743589743589743,0.9642857142857143,1.0,-0.0357142857142857,0.9701628056509927,0.9607434694488177,0.9941392978019834,-0.03339582835316568,0.8283947108659752,0.8219646766752678,0.8447620706241395,-0.022797393948871703,0.9566600801368628,0.9479668742827899,0.978788240492685,-0.030821366209895062,0.9369665962538429,0.9281528612242322,0.9594015581473981,-0.031248696923165897
dd6b8c4b__0,dd6b8c4b,Public Eval,0,5,4,0.8,224.8908,103.689,1.4,1.0,0.7861409375037807,0.4367889307034754,-0.1278850321830783,0.3315777040017283,1.5603587709934374,3.0,2.0,11.0,11.0,121.0,5.0,11.0,11.0,121.0,4.0,1.0,253.0,0.1538461538461538,1,1,0.6461538461538462,-0.1999999999999999,-0.1999999999999999,dd6b8c4b,arc_agi_2_eval,0,39,28,11,0.15384615384615385,0.14285714285714285,0.18181818181818182,-0.038961038961038974,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.9463869463869463,0.9468713105076743,0.9451540195341849,0.0017172909734893826,1.0,1.0,1.0,0.0,0.943295784351394,0.9508166600659197,0.9241517370780555,0.02666492298786416,0.5794126588818573,0.6107766974226603,0.499576924414359,0.11119977300830125,0.877581463268003,0.8931231620745896,0.8380207753966922,0.055102386677897464,0.8693353705776402,0.8803175660141688,0.8413806912846582,0.03893687472951057
1818057f__0,1818057f,Public Eval,0,9,9,1.0,190.1275555555556,109.158,1.3333333333333333,1.0,0.9399747017323064,0.0687722142335572,-1.069586780897564,,,3.0,1.0,22.0,22.0,484.0,2.0,22.0,22.0,484.0,3.0,1.0,446.0,0.358974358974359,1,1,0.641025641025641,0.0,0.0,1818057f,arc_agi_2_eval,0,39,28,11,0.358974358974359,0.42857142857142855,0.18181818181818182,0.24675324675324672,0.41025641025641024,0.5,0.18181818181818182,0.3181818181818182,0.940082644628099,0.973952184179457,0.8538692712246431,0.12008291295481388,0.9743589743589743,1.0,0.9090909090909091,0.09090909090909094,0.9525125964691447,0.9847979023710514,0.8703318178097456,0.1144660845613058,0.8020973411119626,0.8670387199000109,0.6367920132878399,0.23024670661217106,0.9128398925756008,0.9511812799525322,0.815243633797958,0.13593764615457427,0.9163782898287565,0.9553940172806102,0.8170655290422192,0.13832848823839106
2d0172a1__0,2d0172a1,Public Eval,0,5,3,0.6,395.5996,176.627,1.4,1.0,0.6941555504561903,0.8650941141530601,0.9521868374539566,0.5205615933611324,1.2018050865116765,4.0,2.0,25.0,25.0,625.0,2.0,9.0,13.0,117.0,2.0,0.1872,93.0,0.0,0,0,0.6,0.6,0.6,2d0172a1,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.5419938529036163,0.549333448526443,0.5233112458636935,0.02602220266274946,0.7117926004503176,0.7217218064206401,0.6865182579804054,0.035203548440234655,0.7084915436563978,0.7218712638218715,0.6744340741442824,0.04743718967758914,0.15054894561140872,0.16238263504956052,0.12042682704156778,0.04195580800799274,0.6640490154149085,0.6787823848925906,0.6265458931080815,0.052236491784509065,0.5553751916073298,0.5668183077422212,0.5262472596276061,0.040571048114615094
16de56c4__0,16de56c4,Public Eval,0,4,3,0.75,646.377,729.8865000000001,1.25,1.0,0.741986825552606,0.6281369804271921,-0.0533232483187965,,,3.0,2.0,9.0,21.0,189.0,9.0,9.0,21.0,189.0,8.0,1.0,234.0,0.1538461538461538,1,1,0.5961538461538461,-0.25,-0.25,16de56c4,arc_agi_2_eval,0,39,28,11,0.15384615384615385,0.21428571428571427,0.0,0.21428571428571427,0.15384615384615385,0.21428571428571427,0.0,0.21428571428571427,0.7412834079500745,0.7834467120181406,0.6339586339586339,0.1494880780595067,1.0,1.0,1.0,0.0,0.7274064747334604,0.7579568444479967,0.6496418972782776,0.10831494716971912,0.47183261776350804,0.5568131709600057,0.25551848235424174,0.30129468860576397,0.5746580998195109,0.6295081309809522,0.4350398386812971,0.19446829229965507,0.703036120053311,0.745544971681419,0.5948317704544901,0.15071320122692888
4c3d4a41__0,4c3d4a41,Public Eval,0,4,3,0.75,201.06775,89.456,1.25,1.0,0.7345932265196324,0.2289932939923861,-0.1125136527501856,,,2.0,2.0,8.0,20.0,160.0,6.0,8.0,20.0,160.0,6.0,1.0,249.0,0.1538461538461538,1,1,0.5961538461538461,-0.25,-0.25,4c3d4a41,arc_agi_2_eval,0,39,28,11,0.15384615384615385,0.17857142857142858,0.09090909090909091,0.08766233766233766,0.2564102564102564,0.32142857142857145,0.09090909090909091,0.23051948051948054,0.9695512820512823,0.9779017857142857,0.9482954545454544,0.029606331168831268,1.0,1.0,1.0,0.0,0.9805187017535684,0.9863504375501225,0.965674283362339,0.02067615418778357,0.5648577478328608,0.6261446886446886,0.40885462576639053,0.2172900628782981,0.9656850429546443,0.9770745990291145,0.936693445674175,0.040381153354939525,0.8961225549184711,0.9134943021876423,0.8519035618696719,0.061590740317970405
b99e7126__0,b99e7126,Public Eval,0,8,6,0.75,162.046375,141.035,3.625,1.5,0.7709361337662793,0.4871803064723395,0.3459183829882409,0.7302044834450151,1.761017907406058,3.0,1.0,29.0,29.0,841.0,4.0,29.0,29.0,841.0,4.0,1.0,171.0,0.1538461538461538,1,1,0.5961538461538461,-0.25,-0.25,b99e7126,arc_agi_2_eval,0,39,28,11,0.15384615384615385,0.17857142857142858,0.09090909090909091,0.08766233766233766,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.9385652001585415,0.9378715814506541,0.9403307750513459,-0.0024591936006918003,0.9964633068081343,1.0,0.987460815047022,0.01253918495297801,0.9837933330497393,0.9889774029882129,0.9705975186608972,0.018379884327315743,0.9680506021918459,0.975099439326492,0.9501081076672928,0.0249913316591992,0.9737893862738318,0.9797321031743379,0.9586624705270883,0.021069632647249592,0.9721323656964185,0.9763361053879394,0.9614319373907293,0.01490416799721006
195c6913__0,195c6913,Public Eval,0,5,3,0.6,158.172,154.033,2.8,1.0,0.6215255045055895,0.5575913411438504,0.2259786938019061,0.382105844013483,2.074304024200867,3.0,2.0,30.0,30.0,900.0,7.0,30.0,30.0,900.0,7.0,1.0,192.0,0.0256410256410256,1,0,0.5743589743589743,0.6,-0.4,195c6913,arc_agi_2_eval,0,39,28,11,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.8777777777777778,0.8698809523809522,0.8978787878787879,-0.027997835497835744,0.9974358974358974,0.9988095238095239,0.993939393939394,0.004870129870129913,0.881049397769437,0.8817727975951714,0.8792080163948401,0.002564781200331212,0.38203881602106676,0.4009407340540666,0.3339248428461579,0.06701589120790868,0.8070533893939841,0.8056095440386051,0.810728632116767,-0.005119088078161971,0.7890710556796326,0.7914027103756641,0.7831359346351893,0.008266775740474852
7ed72f31__0,7ed72f31,Public Eval,0,3,3,1.0,139.29600000000002,139.186,1.0,1.0,0.8818065962547847,0.1341824734301346,-0.6982503967208236,,,2.0,2.0,18.0,18.0,324.0,5.0,18.0,18.0,324.0,5.0,1.0,365.0,0.4358974358974359,1,1,0.5641025641025641,0.0,0.0,7ed72f31,arc_agi_2_eval,0,39,28,11,0.4358974358974359,0.5357142857142857,0.18181818181818182,0.3538961038961039,0.48717948717948717,0.6071428571428571,0.18181818181818182,0.42532467532467527,0.9520417853751186,0.9662698412698413,0.9158249158249159,0.050444925444925404,1.0,1.0,1.0,0.0,0.9623828251338893,0.9791836943648538,0.9196169761823438,0.059566718182509915,0.7851664417453892,0.8510066526610645,0.6175731775963974,0.23343347506466705,0.9388381335559546,0.9653640833951371,0.8713175339653078,0.09404654942982937,0.9276858371620702,0.9523648543381793,0.864866520713793,0.0874983336243863
b5ca7ac4__0,b5ca7ac4,Public Eval,0,9,6,0.6666666666666666,677.8984444444445,377.361,2.111111111111111,2.0,0.6975461289205898,0.6616558774714533,0.5667238393398255,0.5839771372069299,1.800599768041344,3.0,1.0,22.0,22.0,484.0,8.0,22.0,22.0,484.0,8.0,1.0,139.0,0.1025641025641025,1,1,0.5641025641025641,-0.3333333333333333,-0.3333333333333333,b5ca7ac4,arc_agi_2_eval,0,39,28,11,0.10256410256410256,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.6907183725365545,0.7517709563164109,0.5353117956423742,0.2164591606740367,0.9743589743589743,1.0,0.9090909090909091,0.09090909090909094,0.94162797203057,0.977643274217867,0.8499526573719948,0.12769061684587224,0.6310893955076662,0.6948910830945882,0.468685099831865,0.22620598326272323,0.9073075501217883,0.9490416355277737,0.8010753327247346,0.14796630280303902,0.8290204529111105,0.8746693898313278,0.7128231589323755,0.16184623089895234
cb2d8a2c__1,cb2d8a2c,Public Eval,1,9,6,0.6666666666666666,234.9801111111111,171.891,2.0,2.0,0.670965271081089,0.6405451883787758,0.0881963568841811,0.6119492069482908,1.4700851265746018,4.0,2.0,29.0,16.0,464.0,4.0,29.0,16.0,464.0,3.0,1.0,213.0,0.1025641025641025,1,1,0.5641025641025641,-0.3333333333333333,-0.3333333333333333,cb2d8a2c,arc_agi_2_eval,1,39,28,11,0.10256410256410256,0.10714285714285714,0.09090909090909091,0.016233766233766225,0.1282051282051282,0.14285714285714285,0.09090909090909091,0.05194805194805194,0.8331196581196582,0.8354371921182265,0.8272204806687565,0.008216711449470004,0.9708222811671087,0.9642857142857143,0.987460815047022,-0.023175100761307688,0.9233113289323263,0.9251280218889305,0.9186870195882435,0.006441002300687004,0.38522875638557946,0.42183924836650405,0.29203841316140783,0.12980083520509622,0.8692816264516751,0.8793672271231684,0.8436091883787831,0.03575803874438532,0.7963527302112696,0.8052114807565088,0.7738031833688427,0.03140829738766615
a32d8b75__1,a32d8b75,Public Eval,1,9,5,0.5555555555555556,290.6044444444444,307.256,1.0,1.0,0.5961454409407011,0.6999342338873065,0.7413370655468406,0.327690547606001,1.2144178426472934,3.0,2.0,30.0,30.0,900.0,7.0,30.0,22.0,660.0,4.0,0.7333333333333333,116.0,0.0,0,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,a32d8b75,arc_agi_2_eval,1,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43367800230886744,0.4506778847069353,0.39040557438651285,0.06027231032042246,0.9208464297616998,0.9455415120593693,0.857986220276723,0.08755529178264632,0.4714128933562905,0.49467132838636335,0.41220960418883207,0.08246172419753128,0.0949122456044045,0.11194449520043134,0.0515574284508816,0.060387066749549745,0.42313633068313905,0.4417991242440144,0.3756310379827292,0.06616808626128523,0.4687971803428802,0.4889268689194228,0.4175579730571357,0.07136889586228706
7b0280bc__0,7b0280bc,Public Eval,0,9,5,0.5555555555555556,203.31522222222225,137.824,3.2222222222222223,1.0,0.6064202668539155,0.365558839336167,0.926498842182812,0.8255375698990388,2.9843564858927585,3.0,1.0,30.0,30.0,900.0,4.0,30.0,30.0,900.0,6.0,1.0,96.0,0.0,0,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,7b0280bc,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863612719419171,0.880984383000512,0.8193939393939395,0.06159044360657251,0.994017094017094,1.0,0.9787878787878787,0.02121212121212135,0.8429844247162338,0.8611667717615071,0.7967020867828105,0.06446468497869662,0.4488143981992179,0.47751617440695515,0.3757553314886141,0.10176084291834103,0.7899734555655338,0.8092054561472478,0.741019272266625,0.06818618388062281,0.7878804183834501,0.8057745570632443,0.7423317017439736,0.06344285531927074
b9e38dc0__0,b9e38dc0,Public Eval,0,9,5,0.5555555555555556,301.7715555555556,281.97,2.333333333333333,2.0,0.6044143699106026,0.6330527665969997,0.8892345174828417,0.2434182835391241,1.3613593517061453,3.0,1.0,15.0,19.0,285.0,5.0,15.0,19.0,285.0,5.0,1.0,102.0,0.0,0,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,b9e38dc0,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667566351776878,0.6585213032581454,0.687719298245614,-0.029197994987468556,0.9487179487179487,0.9285714285714286,1.0,-0.0714285714285714,0.6184426233831296,0.6142167396228304,0.629199418409346,-0.014982678786515602,0.5495791079045349,0.557112297380752,0.5304037165105278,0.026708580870224208,0.5441600867081743,0.5460210158678072,0.5394231761200179,0.006597839747789269,0.6655312803782952,0.6608885569401928,0.677349121857101,-0.016460564916908282
16b78196__0,16b78196,Public Eval,0,9,5,0.5555555555555556,501.66766666666666,428.992,1.4444444444444444,1.0,0.5924129337869719,0.4719586023965113,0.6742311716915704,0.6792507434200623,2.702762376903477,2.0,1.0,30.0,30.0,900.0,7.0,30.0,30.0,900.0,7.0,1.0,122.0,0.0,0,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,16b78196,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433333333333334,0.8654761904761905,0.786969696969697,0.07850649350649352,0.9675213675213675,0.963095238095238,0.9787878787878787,-0.015692640692640647,0.9104539090419522,0.9411663614794702,0.8322767573828156,0.1088896040966546,0.3305895696393434,0.33357426653645134,0.3229921593557957,0.010582107180655609,0.8536443222335263,0.8830524842595624,0.7787871825308895,0.10426530172867288,0.7811085003539047,0.7972729081693825,0.7399627350054153,0.05731017316396714
142ca369__0,142ca369,Public Eval,0,5,3,0.6,208.8126,177.867,1.2,1.0,0.620467991791412,0.644337644644777,0.2154235419203602,0.4795786827171635,1.179129047860332,3.0,2.0,18.0,18.0,324.0,8.0,18.0,18.0,324.0,8.0,1.0,193.0,0.0512820512820512,1,1,0.5487179487179487,-0.4,-0.4,142ca369,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,0.1282051282051282,0.10714285714285714,0.18181818181818182,-0.07467532467532469,0.6249004515086387,0.630339738234475,0.6110549943883278,0.0192847438461472,0.9936572199730096,0.9947368421052631,0.990909090909091,0.00382775119617218,0.5720677757525845,0.5805401234074107,0.5505017999039361,0.030038323503474573,0.49696751312028536,0.5175976580784986,0.4444544168630159,0.07314324121548266,0.4193648183763092,0.42818199701804155,0.3969210909246268,0.03126090609341475,0.6213915557461654,0.6302792717687378,0.5987682785977995,0.031510993170938306
20a9e565__1,20a9e565,Public Eval,1,10,6,0.6,175.5807,216.887,1.9,2.0,0.6113903264653078,0.5574231268574545,0.2385048463906741,0.5668176398251678,1.9739642997331408,3.0,2.0,29.0,29.0,841.0,4.0,8.0,17.0,136.0,3.0,0.1617122473246135,190.0,0.0512820512820512,1,1,0.5487179487179487,-0.4,-0.4,20a9e565,arc_agi_2_eval,1,39,28,11,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.07692307692307693,0.10714285714285714,0.0,0.10714285714285714,0.4030584125207495,0.40805738962251564,0.3903337435344356,0.017723646088080025,0.5293964414208483,0.5909195039646828,0.3727922822183604,0.21812722174632243,0.47553163841676,0.5032477650180152,0.4049814979772013,0.09826626704081387,0.20970427491231605,0.21762866015971608,0.18953311246438875,0.028095547695327322,0.427888161571628,0.44950635245795645,0.3728600393155194,0.07664631314243703,0.40911578576846036,0.4338719342445772,0.34610013510198107,0.08777179914259614
38007db0__0,38007db0,Public Eval,0,3,3,1.0,86.10633333333334,76.209,1.6666666666666667,2.0,0.925741092325873,0.0811107290290179,-0.4353481035796087,,,2.0,2.0,29.0,29.0,841.0,3.0,29.0,8.0,232.0,3.0,0.2758620689655172,312.0,0.4615384615384615,1,1,0.5384615384615384,0.0,0.0,38007db0,arc_agi_2_eval,0,39,28,11,0.48717948717948717,0.6071428571428571,0.18181818181818182,0.42532467532467527,0.5641025641025641,0.6785714285714286,0.2727272727272727,0.4058441558441559,0.8896460592240993,0.9445556239737273,0.7498762580432271,0.19467936593050017,0.9081035654257411,0.9612871089858537,0.7727272727272727,0.18855983625858097,0.9181281500420929,0.9608668774178775,0.8093386621764599,0.15152821524141757,0.7402974113024124,0.8405103668261562,0.4852098881510646,0.3553004786750916,0.9081260467191752,0.956474219925614,0.7850579694664219,0.17141625045919207,0.8728602465427042,0.9327388394258458,0.7204420101128893,0.21229682931295646
20270e3b__1,20270e3b,Public Eval,1,9,6,0.6666666666666666,250.5524444444444,89.212,2.4444444444444446,1.0,0.689522046261167,0.2772310914675354,0.4222782939754117,0.8994744633964815,2.8006272280798874,4.0,2.0,11.0,5.0,55.0,3.0,8.0,8.0,64.0,2.0,1.1636363636363636,161.0,0.1282051282051282,1,1,0.5384615384615384,-0.3333333333333333,-0.3333333333333333,20270e3b,arc_agi_2_eval,1,39,28,11,0.1282051282051282,0.14285714285714285,0.09090909090909091,0.05194805194805194,0.15384615384615385,0.17857142857142858,0.09090909090909091,0.08766233766233766,0.5535887723387724,0.5627480158730159,0.530274334251607,0.032473681621408956,0.6690757312231583,0.674220367494824,0.6559802934407365,0.018240074054087452,0.690079043339913,0.6844297007340485,0.7044591881548402,-0.020029487420791692,0.5551633551633552,0.5920634920634921,0.4612357339630066,0.13082775810048547,0.6378947144680328,0.6355861847699463,0.6437709718813438,-0.008184787111397474,0.6211603233066464,0.6298095521870655,0.5991441043383069,0.030665447848758576
d8e07eb2__0,d8e07eb2,Public Eval,0,10,7,0.7,214.6936,238.645,2.5,3.0,0.7069525693708807,0.8636251979431414,0.1496324526818371,0.1018710346655391,0.6972606238216885,5.0,2.0,30.0,22.0,660.0,9.0,30.0,22.0,660.0,10.0,1.0,203.0,0.1794871794871795,1,1,0.5205128205128204,-0.3,-0.3,d8e07eb2,arc_agi_2_eval,0,39,28,11,0.1794871794871795,0.17857142857142858,0.18181818181818182,-0.003246753246753248,0.28205128205128205,0.32142857142857145,0.18181818181818182,0.13961038961038963,0.8450660450660451,0.8673701298701298,0.7882920110192838,0.07907811885084604,1.0,1.0,1.0,0.0,0.862577983083803,0.9072904839855404,0.7487643444248349,0.1585261395607055,0.8526290023572324,0.8706990994526225,0.8066323915689666,0.06406670788365587,0.80176839994972,0.8521044361589148,0.6736403077808609,0.17846412837805392,0.87240828609136,0.8994928298934416,0.8034658109587892,0.09602701893465238
5dbc8537__1,5dbc8537,Public Eval,1,10,7,0.7,189.6477,141.41000000000005,1.0,1.0,0.7122538733903628,1.2908717130659155,0.2558234037653605,-0.1632677831256336,0.262635744726841,2.0,2.0,20.0,20.0,400.0,10.0,20.0,8.0,160.0,9.0,0.4,181.0,0.1794871794871795,1,1,0.5205128205128204,-0.3,-0.3,5dbc8537,arc_agi_2_eval,1,39,28,11,0.1794871794871795,0.17857142857142858,0.18181818181818182,-0.003246753246753248,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.5749038461538462,0.6180803571428573,0.465,0.15308035714285723,0.7498118819321028,0.8501421464108031,0.4944257541681382,0.3557163922426649,0.6557669992062143,0.7034567231069826,0.5343749747315311,0.16908174837545153,0.5919564263074621,0.5926338597656596,0.5902320502320503,0.002401809533609356,0.5377930991804706,0.580662947672781,0.4286698484727715,0.15199309920000953,0.6220464505560191,0.6689952068198167,0.5025405255208982,0.1664546812989185
cbebaa4b__0,cbebaa4b,Public Eval,0,7,4,0.5714285714285714,282.595,237.711,0.5714285714285714,1.0,0.5872219927688082,1.0384928287961883,0.2318273136924071,-0.7083933198238783,0.0604619002883035,2.0,2.0,26.0,26.0,676.0,8.0,26.0,26.0,676.0,8.0,1.0,191.0,0.0512820512820512,1,1,0.5201465201465201,-0.4285714285714286,-0.4285714285714286,cbebaa4b,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,0.831810493546194,0.8254887918349457,0.8479020979020979,-0.022413306067152194,0.9990503323836657,0.9986772486772486,1.0,-0.001322751322751392,0.9633433454877306,0.9733005668268097,0.9379976911700745,0.03530287565673518,0.5568356858902266,0.5810524590585565,0.49519299055265936,0.08585946850589715,0.9305524374962991,0.9425629240469844,0.8999802899127368,0.042582634134247566,0.856318458960823,0.864216398088909,0.8362146139075137,0.028001784181395317
65b59efc__0,65b59efc,Public Eval,0,4,3,0.75,282.49175,249.68150000000003,0.75,1.0,0.7544726582088044,0.5537307743775879,0.046610479277782,,,3.0,2.0,16.0,30.0,480.0,9.0,25.0,25.0,625.0,5.0,1.3020833333333333,218.0,0.2307692307692307,1,1,0.5192307692307692,-0.25,-0.25,65b59efc,arc_agi_2_eval,0,39,28,11,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,0.28205128205128205,0.32142857142857145,0.18181818181818182,0.13961038961038963,0.4573775931894756,0.4961862433862434,0.35859193814315765,0.13759430524308575,0.7520540401424786,0.7675899672846238,0.7125080437806542,0.055081923503969565,0.6197286773301526,0.6648830660576587,0.5047902332965009,0.16009283276115782,0.4790440083386703,0.48084583351373855,0.47445754425667847,0.006388289257060087,0.5692450014940579,0.6161483155388631,0.44985474756182686,0.1662935679770362,0.5754898640989671,0.6051306851562256,0.5000405014077636,0.10509018374846202
6e453dd6__0,6e453dd6,Public Eval,0,4,3,0.75,208.0405,127.433,2.0,1.5,0.71678484701196,0.6534945424501637,-0.2550754750894821,,,3.0,1.0,25.0,12.0,300.0,3.0,25.0,12.0,300.0,4.0,1.0,275.0,0.2307692307692307,1,1,0.5192307692307692,-0.25,-0.25,6e453dd6,arc_agi_2_eval,0,39,28,11,0.23076923076923078,0.2857142857142857,0.09090909090909091,0.1948051948051948,0.23076923076923078,0.2857142857142857,0.09090909090909091,0.1948051948051948,0.9188888888888889,0.9384523809523809,0.8690909090909091,0.06936147186147179,0.998974358974359,1.0,0.9963636363636365,0.0036363636363635488,0.9753939055028653,0.9794682981329117,0.965022724262747,0.014445573870164652,0.7724080857414192,0.8070422434708149,0.6842484115211388,0.12279383194967608,0.9348180131457141,0.9459283478364313,0.9065371612057072,0.03939118663072416,0.9200966504506491,0.9341782540785076,0.8842525684888276,0.049925685589680024
