step,solved_count_all,solved_fraction_all,solved_count_eventual,solved_fraction_eventual
1555,145,0.3625,145,0.9666666666666667
1556,145,0.3625,145,0.9666666666666667
1557,145,0.3625,145,0.9666666666666667
1558,145,0.3625,145,0.9666666666666667
1559,145,0.3625,145,0.9666666666666667
1560,145,0.3625,145,0.9666666666666667
1561,145,0.3625,145,0.9666666666666667
1562,145,0.3625,145,0.9666666666666667
1563,145,0.3625,145,0.9666666666666667
1564,145,0.3625,145,0.9666666666666667
1565,145,0.3625,145,0.9666666666666667
1566,145,0.3625,145,0.9666666666666667
1567,145,0.3625,145,0.9666666666666667
1568,145,0.3625,145,0.9666666666666667
1569,145,0.3625,145,0.9666666666666667
1570,145,0.3625,145,0.9666666666666667
1571,145,0.3625,145,0.9666666666666667
1572,145,0.3625,145,0.9666666666666667
1573,145,0.3625,145,0.9666666666666667
1574,145,0.3625,145,0.9666666666666667
1575,145,0.3625,145,0.9666666666666667
1576,145,0.3625,145,0.9666666666666667
1577,145,0.3625,145,0.9666666666666667
1578,145,0.3625,145,0.9666666666666667
1579,145,0.3625,145,0.9666666666666667
1580,145,0.3625,145,0.9666666666666667
1581,145,0.3625,145,0.9666666666666667
1582,145,0.3625,145,0.9666666666666667
1583,145,0.3625,145,0.9666666666666667
1584,145,0.3625,145,0.9666666666666667
1585,145,0.3625,145,0.9666666666666667
1586,145,0.3625,145,0.9666666666666667
1587,145,0.3625,145,0.9666666666666667
1588,145,0.3625,145,0.9666666666666667
1589,145,0.3625,145,0.9666666666666667
1590,145,0.3625,145,0.9666666666666667
1591,145,0.3625,145,0.9666666666666667
1592,145,0.3625,145,0.9666666666666667
1593,145,0.3625,145,0.9666666666666667
1594,145,0.3625,145,0.9666666666666667
1595,145,0.3625,145,0.9666666666666667
1596,145,0.3625,145,0.9666666666666667
1597,145,0.3625,145,0.9666666666666667
1598,145,0.3625,145,0.9666666666666667
1599,145,0.3625,145,0.9666666666666667
1600,145,0.3625,145,0.9666666666666667
1601,145,0.3625,145,0.9666666666666667
1602,145,0.3625,145,0.9666666666666667
1603,145,0.3625,145,0.9666666666666667
1604,145,0.3625,145,0.9666666666666667
1605,145,0.3625,145,0.9666666666666667
1606,145,0.3625,145,0.9666666666666667
1607,145,0.3625,145,0.9666666666666667
1608,145,0.3625,145,0.9666666666666667
1609,145,0.3625,145,0.9666666666666667
1610,145,0.3625,145,0.9666666666666667
1611,145,0.3625,145,0.9666666666666667
1612,145,0.3625,145,0.9666666666666667
1613,145,0.3625,145,0.9666666666666667
1614,145,0.3625,145,0.9666666666666667
1615,145,0.3625,145,0.9666666666666667
1616,145,0.3625,145,0.9666666666666667
1617,145,0.3625,145,0.9666666666666667
1618,145,0.3625,145,0.9666666666666667
1619,145,0.3625,145,0.9666666666666667
1620,145,0.3625,145,0.9666666666666667
1621,145,0.3625,145,0.9666666666666667
1622,145,0.3625,145,0.9666666666666667
1623,145,0.3625,145,0.9666666666666667
1624,145,0.3625,145,0.9666666666666667
1625,145,0.3625,145,0.9666666666666667
1626,145,0.3625,145,0.9666666666666667
1627,145,0.3625,145,0.9666666666666667
1628,145,0.3625,145,0.9666666666666667
1629,145,0.3625,145,0.9666666666666667
1630,145,0.3625,145,0.9666666666666667
1631,145,0.3625,145,0.9666666666666667
1632,145,0.3625,145,0.9666666666666667
1633,145,0.3625,145,0.9666666666666667
1634,145,0.3625,145,0.9666666666666667
1635,145,0.3625,145,0.9666666666666667
1636,145,0.3625,145,0.9666666666666667
1637,145,0.3625,145,0.9666666666666667
1638,145,0.3625,145,0.9666666666666667
1639,145,0.3625,145,0.9666666666666667
1640,145,0.3625,145,0.9666666666666667
1641,145,0.3625,145,0.9666666666666667
1642,145,0.3625,145,0.9666666666666667
1643,145,0.3625,145,0.9666666666666667
1644,145,0.3625,145,0.9666666666666667
1645,145,0.3625,145,0.9666666666666667
1646,145,0.3625,145,0.9666666666666667
1647,145,0.3625,145,0.9666666666666667
1648,145,0.3625,145,0.9666666666666667
1649,145,0.3625,145,0.9666666666666667
1650,145,0.3625,145,0.9666666666666667
1651,145,0.3625,145,0.9666666666666667
1652,145,0.3625,145,0.9666666666666667
1653,145,0.3625,145,0.9666666666666667
1654,145,0.3625,145,0.9666666666666667
1655,145,0.3625,145,0.9666666666666667
1656,145,0.3625,145,0.9666666666666667
1657,145,0.3625,145,0.9666666666666667
1658,145,0.3625,145,0.9666666666666667
1659,145,0.3625,145,0.9666666666666667
1660,145,0.3625,145,0.9666666666666667
1661,145,0.3625,145,0.9666666666666667
1662,145,0.3625,145,0.9666666666666667
1663,145,0.3625,145,0.9666666666666667
1664,145,0.3625,145,0.9666666666666667
1665,145,0.3625,145,0.9666666666666667
1666,145,0.3625,145,0.9666666666666667
1667,145,0.3625,145,0.9666666666666667
1668,145,0.3625,145,0.9666666666666667
1669,145,0.3625,145,0.9666666666666667
1670,145,0.3625,145,0.9666666666666667
1671,145,0.3625,145,0.9666666666666667
1672,145,0.3625,145,0.9666666666666667
1673,145,0.3625,145,0.9666666666666667
1674,145,0.3625,145,0.9666666666666667
1675,145,0.3625,145,0.9666666666666667
1676,145,0.3625,145,0.9666666666666667
1677,145,0.3625,145,0.9666666666666667
1678,145,0.3625,145,0.9666666666666667
1679,145,0.3625,145,0.9666666666666667
1680,145,0.3625,145,0.9666666666666667
1681,145,0.3625,145,0.9666666666666667
1682,145,0.3625,145,0.9666666666666667
1683,145,0.3625,145,0.9666666666666667
1684,146,0.365,146,0.9733333333333334
1685,146,0.365,146,0.9733333333333334
1686,146,0.365,146,0.9733333333333334
1687,146,0.365,146,0.9733333333333334
1688,146,0.365,146,0.9733333333333334
1689,146,0.365,146,0.9733333333333334
1690,146,0.365,146,0.9733333333333334
1691,146,0.365,146,0.9733333333333334
1692,146,0.365,146,0.9733333333333334
1693,147,0.3675,147,0.98
1694,147,0.3675,147,0.98
1695,147,0.3675,147,0.98
1696,147,0.3675,147,0.98
1697,147,0.3675,147,0.98
1698,147,0.3675,147,0.98
1699,147,0.3675,147,0.98
1700,147,0.3675,147,0.98
1701,147,0.3675,147,0.98
1702,147,0.3675,147,0.98
1703,147,0.3675,147,0.98
1704,147,0.3675,147,0.98
1705,147,0.3675,147,0.98
1706,147,0.3675,147,0.98
1707,147,0.3675,147,0.98
1708,147,0.3675,147,0.98
1709,147,0.3675,147,0.98
1710,147,0.3675,147,0.98
1711,147,0.3675,147,0.98
1712,147,0.3675,147,0.98
1713,147,0.3675,147,0.98
1714,147,0.3675,147,0.98
1715,147,0.3675,147,0.98
1716,147,0.3675,147,0.98
1717,147,0.3675,147,0.98
1718,147,0.3675,147,0.98
1719,147,0.3675,147,0.98
1720,147,0.3675,147,0.98
1721,147,0.3675,147,0.98
1722,147,0.3675,147,0.98
1723,147,0.3675,147,0.98
1724,147,0.3675,147,0.98
1725,147,0.3675,147,0.98
1726,147,0.3675,147,0.98
1727,147,0.3675,147,0.98
1728,147,0.3675,147,0.98
1729,147,0.3675,147,0.98
1730,147,0.3675,147,0.98
1731,147,0.3675,147,0.98
1732,147,0.3675,147,0.98
1733,147,0.3675,147,0.98
1734,147,0.3675,147,0.98
1735,147,0.3675,147,0.98
1736,147,0.3675,147,0.98
1737,147,0.3675,147,0.98
1738,147,0.3675,147,0.98
1739,147,0.3675,147,0.98
1740,147,0.3675,147,0.98
1741,147,0.3675,147,0.98
1742,147,0.3675,147,0.98
1743,147,0.3675,147,0.98
1744,147,0.3675,147,0.98
1745,147,0.3675,147,0.98
1746,147,0.3675,147,0.98
1747,147,0.3675,147,0.98
1748,147,0.3675,147,0.98
1749,147,0.3675,147,0.98
1750,147,0.3675,147,0.98
1751,147,0.3675,147,0.98
1752,147,0.3675,147,0.98
1753,147,0.3675,147,0.98
1754,147,0.3675,147,0.98
1755,147,0.3675,147,0.98
1756,147,0.3675,147,0.98
1757,147,0.3675,147,0.98
1758,147,0.3675,147,0.98
1759,147,0.3675,147,0.98
1760,147,0.3675,147,0.98
1761,147,0.3675,147,0.98
1762,147,0.3675,147,0.98
1763,147,0.3675,147,0.98
1764,147,0.3675,147,0.98
1765,147,0.3675,147,0.98
1766,147,0.3675,147,0.98
1767,147,0.3675,147,0.98
1768,147,0.3675,147,0.98
1769,147,0.3675,147,0.98
1770,147,0.3675,147,0.98
1771,147,0.3675,147,0.98
1772,147,0.3675,147,0.98
1773,147,0.3675,147,0.98
1774,147,0.3675,147,0.98
1775,147,0.3675,147,0.98
1776,147,0.3675,147,0.98
1777,147,0.3675,147,0.98
1778,147,0.3675,147,0.98
1779,147,0.3675,147,0.98
1780,147,0.3675,147,0.98
1781,147,0.3675,147,0.98
1782,147,0.3675,147,0.98
1783,147,0.3675,147,0.98
1784,147,0.3675,147,0.98
1785,147,0.3675,147,0.98
1786,147,0.3675,147,0.98
1787,147,0.3675,147,0.98
1788,147,0.3675,147,0.98
1789,147,0.3675,147,0.98
1790,147,0.3675,147,0.98
1791,147,0.3675,147,0.98
1792,147,0.3675,147,0.98
1793,147,0.3675,147,0.98
1794,147,0.3675,147,0.98
1795,147,0.3675,147,0.98
1796,147,0.3675,147,0.98
1797,147,0.3675,147,0.98
1798,147,0.3675,147,0.98
1799,147,0.3675,147,0.98
1800,147,0.3675,147,0.98
1801,147,0.3675,147,0.98
1802,147,0.3675,147,0.98
1803,147,0.3675,147,0.98
1804,147,0.3675,147,0.98
1805,147,0.3675,147,0.98
1806,147,0.3675,147,0.98
1807,147,0.3675,147,0.98
1808,147,0.3675,147,0.98
1809,147,0.3675,147,0.98
1810,147,0.3675,147,0.98
1811,147,0.3675,147,0.98
1812,147,0.3675,147,0.98
1813,147,0.3675,147,0.98
1814,147,0.3675,147,0.98
1815,147,0.3675,147,0.98
1816,147,0.3675,147,0.98
1817,147,0.3675,147,0.98
1818,147,0.3675,147,0.98
1819,147,0.3675,147,0.98
1820,147,0.3675,147,0.98
1821,147,0.3675,147,0.98
1822,147,0.3675,147,0.98
1823,147,0.3675,147,0.98
1824,147,0.3675,147,0.98
1825,147,0.3675,147,0.98
1826,147,0.3675,147,0.98
1827,147,0.3675,147,0.98
1828,147,0.3675,147,0.98
1829,147,0.3675,147,0.98
1830,147,0.3675,147,0.98
1831,147,0.3675,147,0.98
1832,147,0.3675,147,0.98
1833,147,0.3675,147,0.98
1834,147,0.3675,147,0.98
1835,147,0.3675,147,0.98
1836,147,0.3675,147,0.98
1837,147,0.3675,147,0.98
1838,147,0.3675,147,0.98
1839,147,0.3675,147,0.98
1840,147,0.3675,147,0.98
1841,147,0.3675,147,0.98
1842,147,0.3675,147,0.98
1843,147,0.3675,147,0.98
1844,147,0.3675,147,0.98
1845,147,0.3675,147,0.98
1846,147,0.3675,147,0.98
1847,147,0.3675,147,0.98
1848,147,0.3675,147,0.98
1849,147,0.3675,147,0.98
1850,147,0.3675,147,0.98
1851,147,0.3675,147,0.98
1852,147,0.3675,147,0.98
1853,147,0.3675,147,0.98
1854,147,0.3675,147,0.98
1855,147,0.3675,147,0.98
1856,147,0.3675,147,0.98
1857,147,0.3675,147,0.98
1858,147,0.3675,147,0.98
1859,147,0.3675,147,0.98
1860,147,0.3675,147,0.98
1861,147,0.3675,147,0.98
1862,147,0.3675,147,0.98
1863,147,0.3675,147,0.98
1864,147,0.3675,147,0.98
1865,147,0.3675,147,0.98
1866,147,0.3675,147,0.98
1867,147,0.3675,147,0.98
1868,147,0.3675,147,0.98
1869,147,0.3675,147,0.98
1870,147,0.3675,147,0.98
1871,147,0.3675,147,0.98
1872,147,0.3675,147,0.98
1873,147,0.3675,147,0.98
1874,147,0.3675,147,0.98
1875,147,0.3675,147,0.98
1876,147,0.3675,147,0.98
1877,147,0.3675,147,0.98
1878,147,0.3675,147,0.98
1879,147,0.3675,147,0.98
1880,147,0.3675,147,0.98
1881,147,0.3675,147,0.98
1882,147,0.3675,147,0.98
1883,147,0.3675,147,0.98
1884,147,0.3675,147,0.98
1885,147,0.3675,147,0.98
1886,147,0.3675,147,0.98
1887,147,0.3675,147,0.98
1888,147,0.3675,147,0.98
1889,147,0.3675,147,0.98
1890,147,0.3675,147,0.98
1891,147,0.3675,147,0.98
1892,147,0.3675,147,0.98
1893,147,0.3675,147,0.98
1894,147,0.3675,147,0.98
1895,147,0.3675,147,0.98
1896,147,0.3675,147,0.98
1897,147,0.3675,147,0.98
1898,147,0.3675,147,0.98
1899,147,0.3675,147,0.98
1900,147,0.3675,147,0.98
1901,147,0.3675,147,0.98
1902,147,0.3675,147,0.98
1903,147,0.3675,147,0.98
1904,147,0.3675,147,0.98
1905,147,0.3675,147,0.98
1906,147,0.3675,147,0.98
1907,147,0.3675,147,0.98
1908,147,0.3675,147,0.98
1909,147,0.3675,147,0.98
1910,147,0.3675,147,0.98
1911,147,0.3675,147,0.98
1912,147,0.3675,147,0.98
1913,147,0.3675,147,0.98
1914,147,0.3675,147,0.98
1915,147,0.3675,147,0.98
1916,147,0.3675,147,0.98
1917,147,0.3675,147,0.98
1918,147,0.3675,147,0.98
1919,147,0.3675,147,0.98
1920,147,0.3675,147,0.98
1921,147,0.3675,147,0.98
1922,147,0.3675,147,0.98
1923,147,0.3675,147,0.98
1924,147,0.3675,147,0.98
1925,147,0.3675,147,0.98
1926,147,0.3675,147,0.98
1927,147,0.3675,147,0.98
1928,147,0.3675,147,0.98
1929,147,0.3675,147,0.98
1930,147,0.3675,147,0.98
1931,147,0.3675,147,0.98
1932,147,0.3675,147,0.98
1933,147,0.3675,147,0.98
1934,147,0.3675,147,0.98
1935,147,0.3675,147,0.98
1936,147,0.3675,147,0.98
1937,147,0.3675,147,0.98
1938,147,0.3675,147,0.98
1939,147,0.3675,147,0.98
1940,147,0.3675,147,0.98
1941,147,0.3675,147,0.98
1942,147,0.3675,147,0.98
1943,147,0.3675,147,0.98
1944,147,0.3675,147,0.98
1945,147,0.3675,147,0.98
1946,147,0.3675,147,0.98
1947,147,0.3675,147,0.98
1948,147,0.3675,147,0.98
1949,147,0.3675,147,0.98
1950,147,0.3675,147,0.98
1951,147,0.3675,147,0.98
1952,147,0.3675,147,0.98
1953,147,0.3675,147,0.98
1954,147,0.3675,147,0.98
1955,147,0.3675,147,0.98
1956,147,0.3675,147,0.98
1957,147,0.3675,147,0.98
1958,147,0.3675,147,0.98
1959,147,0.3675,147,0.98
1960,147,0.3675,147,0.98
1961,147,0.3675,147,0.98
1962,147,0.3675,147,0.98
1963,147,0.3675,147,0.98
1964,148,0.37,148,0.9866666666666667
1965,148,0.37,148,0.9866666666666667
1966,148,0.37,148,0.9866666666666667
1967,148,0.37,148,0.9866666666666667
1968,148,0.37,148,0.9866666666666667
1969,149,0.3725,149,0.9933333333333333
1970,149,0.3725,149,0.9933333333333333
1971,150,0.375,150,1.0
1972,150,0.375,150,1.0
1973,150,0.375,150,1.0
1974,150,0.375,150,1.0
1975,150,0.375,150,1.0
1976,150,0.375,150,1.0
1977,150,0.375,150,1.0
1978,150,0.375,150,1.0
1979,150,0.375,150,1.0
1980,150,0.375,150,1.0
1981,150,0.375,150,1.0
1982,150,0.375,150,1.0
1983,150,0.375,150,1.0
1984,150,0.375,150,1.0
1985,150,0.375,150,1.0
1986,150,0.375,150,1.0
1987,150,0.375,150,1.0
1988,150,0.375,150,1.0
1989,150,0.375,150,1.0
1990,150,0.375,150,1.0
1991,150,0.375,150,1.0
1992,150,0.375,150,1.0
1993,150,0.375,150,1.0
1994,150,0.375,150,1.0
1995,150,0.375,150,1.0
1996,150,0.375,150,1.0
1997,150,0.375,150,1.0
1998,150,0.375,150,1.0
1999,150,0.375,150,1.0
