ensemble_size,simulation,human_pearson
8,2173,0.3197617525424115
8,2174,0.3578779314335219
8,2175,0.4158725706909601
8,2176,0.25943759802657457
8,2177,0.4263674054827767
8,2178,0.22471370374292235
8,2179,0.32901059884397094
8,2180,0.3091741458812774
8,2181,0.41749862621608613
8,2182,0.3726232753229067
8,2183,0.29902459870059406
8,2184,0.4257173059196012
8,2185,0.3684018863312994
8,2186,0.4640980337957542
8,2187,0.3248047980402041
8,2188,0.31785737343866244
8,2189,0.32736707749910354
8,2190,0.4194222410274332
8,2191,0.4185135401208458
8,2192,0.38909865375095376
8,2193,0.40075466262720905
8,2194,0.4077681139906288
8,2195,0.45696952759460757
8,2196,0.42841005929056253
8,2197,0.38758309875380687
8,2198,0.4048451306407648
8,2199,0.394318478698134
8,2200,0.3809890393788361
8,2201,0.45378576088183586
8,2202,0.3523756582077474
8,2203,0.4188387955681089
8,2204,0.4709536569421248
8,2205,0.3595995898843763
8,2206,0.3511689572733619
8,2207,0.40766798873539234
8,2208,0.27692031917501186
8,2209,0.3352859665410599
8,2210,0.3147403926047131
8,2211,0.37249651108756543
8,2212,0.43129899429530233
8,2213,0.35108850545186365
8,2214,0.36044257241146044
8,2215,0.41080666893492424
8,2216,0.4175667556253537
8,2217,0.36836540302180765
8,2218,0.42097011341826185
8,2219,0.34289709938282686
8,2220,0.3716019695567156
8,2221,0.3380654604196916
8,2222,0.4012152098315121
8,2223,0.32699855419114277
8,2224,0.334418479894707
8,2225,0.36047347826448634
8,2226,0.3701312185834716
8,2227,0.3140510334644573
8,2228,0.35874030291293485
8,2229,0.347368537561199
8,2230,0.36900952529510284
8,2231,0.39712837676740886
8,2232,0.32400083470418267
8,2233,0.36135566493003224
8,2234,0.35213323657341905
8,2235,0.4389336141745116
8,2236,0.4359133177723377
8,2237,0.3932451702263471
8,2238,0.4139363804894225
8,2239,0.412073895372764
8,2240,0.25449033413580696
8,2241,0.36694915222007984
8,2242,0.37416799891454305
8,2243,0.2861125413454831
8,2244,0.3698917427934082
8,2245,0.34818967185966465
8,2246,0.4199060807129098
8,2247,0.3177753697115374
8,2248,0.36133490515859573
8,2249,0.35402994175189106
8,2250,0.40149874500027183
8,2251,0.3239971051237053
8,2252,0.3963734261631358
8,2253,0.3650821243506978
8,2254,0.26496826502983917
8,2255,0.3341214707714043
8,2256,0.3611210657954832
8,2257,0.4170121464524568
8,2258,0.4379309143204563
8,2259,0.4401368461296157
8,2260,0.37254703180683524
8,2261,0.27198440705928706
8,2262,0.385128842737676
8,2263,0.36906541401428844
8,2264,0.36104187288891104
8,2265,0.26443206929072005
8,2266,0.39625566076274266
8,2267,0.40641205065333974
8,2268,0.3048766367352303
8,2269,0.3990184410322011
8,2270,0.32056010172759486
8,2271,0.3136448449797618
8,2272,0.46202648659868284
8,2273,0.3933557561001212
8,2274,0.36775136871257985
8,2275,0.4071444534368507
8,2276,0.3731897150434561
8,2277,0.395872821255286
8,2278,0.3286018692496786
8,2279,0.4076788437501871
8,2280,0.29948641958842953
8,2281,0.32723655905875043
8,2282,0.4174392143423649
8,2283,0.41077465468114954
8,2284,0.4372013683898572
8,2285,0.3671303798376467
8,2286,0.32589463486090225
8,2287,0.3662277952912918
8,2288,0.33736968907321224
8,2289,0.3934072581086162
8,2290,0.34929184755316756
8,2291,0.37394241121646893
8,2292,0.3630605007325357
8,2293,0.37355981351129486
8,2294,0.3199416638416369
8,2295,0.4276771931757511
8,2296,0.31594566355415793
8,2297,0.4234185525192644
8,2298,0.4406901149365895
8,2299,0.35110427934995675
8,2300,0.3683205376102323
8,2301,0.4274703564295163
8,2302,0.38393992521366865
8,2303,0.4215689750550126
8,2304,0.3493564157425649
8,2305,0.3388511146473241
8,2306,0.2629124975272123
8,2307,0.31809245844561945
8,2308,0.42207639597031776
8,2309,0.35259446020865803
8,2310,0.32915827457998403
8,2311,0.2868684001047737
8,2312,0.35598430531976427
8,2313,0.38438931040725266
8,2314,0.3451956999274502
8,2315,0.40598748430582565
8,2316,0.31314723439341846
8,2317,0.3998709501077755
8,2318,0.383984491223413
8,2319,0.42734162113922786
8,2320,0.3531360089599781
8,2321,0.3649181256662734
8,2322,0.44100756676215974
8,2323,0.4280915278383682
8,2324,0.3508132743212204
8,2325,0.46005665844890314
8,2326,0.39899899520000376
8,2327,0.32850097673460454
8,2328,0.4380684545442766
8,2329,0.4272672635330214
8,2330,0.3775290279254083
8,2331,0.40639816563530623
8,2332,0.383596481626433
8,2333,0.2939774129097356
8,2334,0.4156101094094824
8,2335,0.24573599362678114
8,2336,0.34104921287981294
8,2337,0.3747646113983521
8,2338,0.34867895830480944
8,2339,0.2956688347581847
8,2340,0.36248071724121456
8,2341,0.3481401947953794
8,2342,0.33655944366223634
8,2343,0.21579875652630398
8,2344,0.3234170103267552
8,2345,0.34549467167352416
8,2346,0.2949889608036151
8,2347,0.343866755290491
8,2348,0.3803236853486892
8,2349,0.3125791443227273
8,2350,0.36349161944195457
8,2351,0.36534566021413706
8,2352,0.3248887073889853
8,2353,0.4336704433678514
8,2354,0.3133532834986617
8,2355,0.3443295713088705
8,2356,0.36471914469380917
8,2357,0.4039070884070443
8,2358,0.3149497346280339
8,2359,0.47443640504081597
8,2360,0.303179303455698
8,2361,0.4051065498575199
8,2362,0.3097318112865212
8,2363,0.3745868596647225
8,2364,0.4163909956517528
8,2365,0.3880575094730149
8,2366,0.42151237653216905
8,2367,0.3655786279535816
8,2368,0.48156797090360254
8,2369,0.3593145498952668
8,2370,0.4162852350774248
8,2371,0.31007176125563773
8,2372,0.40104865317349
8,2373,0.45683096135462187
8,2374,0.4078115409689462
8,2375,0.4203114438270409
8,2376,0.36105342719108025
8,2377,0.3597479646840471
8,2378,0.38073019833968563
8,2379,0.2702426259434175
8,2380,0.40926450911650536
8,2381,0.3385183197538691
8,2382,0.32300744662005654
8,2383,0.3671426689456664
8,2384,0.38858533697865677
8,2385,0.3686471645336101
8,2386,0.3493087703611561
8,2387,0.3296509894010184
8,2388,0.40891071713332744
8,2389,0.3996161230275588
8,2390,0.38850846426037594
8,2391,0.31271085159901396
8,2392,0.3564345865321902
8,2393,0.4001394792538316
8,2394,0.37887832183847253
8,2395,0.31515715299938213
8,2396,0.3893124502029425
8,2397,0.280682788758073
8,2398,0.39452133615175916
8,2399,0.37537021195145037
8,2400,0.3973972661256437
8,2401,0.29031931550380663
8,2402,0.40860144772871937
8,2403,0.39330235590921897
8,2404,0.40185400651423225
8,2405,0.3992260170247871
8,2406,0.3159249228331378
8,2407,0.3627763935815169
8,2408,0.3482771873081128
8,2409,0.36462320012988797
8,2410,0.4050292634868969
8,2411,0.403314109951377
8,2412,0.3028136927297895
8,2413,0.31141906558054677
8,2414,0.2682337247532416
8,2415,0.3740109782432193
8,2416,0.427315859574372
8,2417,0.22731001792878938
8,2418,0.3464744399596818
8,2419,0.3767869912544672
8,2420,0.4439801780863788
8,2421,0.25482422231536306
8,2422,0.3216841684944813
8,2423,0.39723747215812827
8,2424,0.36103915847485224
8,2425,0.3764309272670444
8,2426,0.41201550589019637
8,2427,0.3790981399421075
8,2428,0.33679071907487235
8,2429,0.4522649207229924
8,2430,0.25132930654032254
8,2431,0.3715831573048488
8,2432,0.32825252557008255
8,2433,0.24810604887409324
8,2434,0.4724178612500555
8,2435,0.3520590787918849
8,2436,0.3164420637540522
8,2437,0.40853289948449645
8,2438,0.32209852090139385
8,2439,0.3468468200654093
8,2440,0.3051096460942141
8,2441,0.31548910986445233
8,2442,0.4266231216117564
8,2443,0.4441112459816057
8,2444,0.33053732383471446
8,2445,0.3737470414502437
8,2446,0.32948596096024496
8,2447,0.4055419995373964
8,2448,0.41168386818003927
8,2449,0.4418451490960973
8,2450,0.4558582604320531
8,2451,0.3057168675192011
8,2452,0.3471786449598932
8,2453,0.36245646014042726
8,2454,0.43505090080598025
8,2455,0.2688980836845296
8,2456,0.3628337877886774
8,2457,0.4512287323255207
8,2458,0.32862383198595535
8,2459,0.3685357601013682
8,2460,0.32957134961362444
8,2461,0.3978477117579679
8,2462,0.3692453954462834
8,2463,0.4177197108063284
8,2464,0.4783049934135497
8,2465,0.39451213875820373
8,2466,0.3135861265355557
8,2467,0.39591090166341103
8,2468,0.3578507390408959
8,2469,0.3629506904494405
8,2470,0.35629942255014724
8,2471,0.34757742791884616
8,2472,0.3159614891081353
8,2473,0.32992347189385374
8,2474,0.3235304483097
8,2475,0.3650447890654744
8,2476,0.4263529434580701
8,2477,0.2770521852281546
8,2478,0.3158853373487785
8,2479,0.3530879821502471
8,2480,0.3234846723384838
8,2481,0.38425287372629297
8,2482,0.4623498787029786
8,2483,0.334085320214474
8,2484,0.3410950171499895
8,2485,0.3026213642134171
8,2486,0.36508729314549315
8,2487,0.3929859172759238
8,2488,0.4164854152137057
8,2489,0.4270051842283219
8,2490,0.31312319664078575
8,2491,0.3584084068772644
8,2492,0.33130175525286487
8,2493,0.37515832842030755
8,2494,0.44674148222300203
8,2495,0.31586272097033136
8,2496,0.3090646529645171
8,2497,0.3674151223274641
8,2498,0.2712168856717153
8,2499,0.3324480863445605
8,2500,0.37882591007338096
8,2501,0.4046491886881655
8,2502,0.3657046432661769
8,2503,0.3886265949922056
8,2504,0.34189880262715716
8,2505,0.26632434791898235
8,2506,0.44342419249144854
8,2507,0.37635153303788266
8,2508,0.35378252464359433
8,2509,0.45568196964407004
8,2510,0.3917967616701704
8,2511,0.37715578842755726
8,2512,0.29729156417848085
8,2513,0.353161322257217
8,2514,0.3169333848560136
8,2515,0.39111722688561
8,2516,0.2669920605462127
8,2517,0.35375705126737456
8,2518,0.40454462057594115
8,2519,0.3247221954931125
8,2520,0.3429982280991011
8,2521,0.38869537026428624
8,2522,0.4425278012960098
8,2523,0.415117482177265
8,2524,0.2659944693973301
8,2525,0.3504550362328898
8,2526,0.4122284089645205
8,2527,0.3047875370762711
8,2528,0.3804911281771803
8,2529,0.416561888794926
8,2530,0.41849939469234276
8,2531,0.3662550573159143
8,2532,0.3502507200907174
8,2533,0.3907605160179965
8,2534,0.3381273393217874
8,2535,0.4285816649445014
8,2536,0.41368451302139775
8,2537,0.3796855956878698
8,2538,0.28243840914010865
8,2539,0.37694926037372306
8,2540,0.28623138020880645
8,2541,0.38243678521515606
8,2542,0.432587531590343
8,2543,0.4158457098335213
8,2544,0.43410219375205544
8,2545,0.42009472240272444
8,2546,0.2599744608462468
8,2547,0.3833059066644209
8,2548,0.38451542446687076
8,2549,0.37795801873975815
8,2550,0.33846322281372704
8,2551,0.33303841947712115
8,2552,0.3923133490037018
8,2553,0.2859197743886929
8,2554,0.36573359267743555
8,2555,0.35019815802571164
8,2556,0.3696018468425328
8,2557,0.3226421144933
8,2558,0.305706429525522
8,2559,0.39604305661764594
8,2560,0.38243295622707674
8,2561,0.2851311625358067
8,2562,0.41427263142765086
8,2563,0.3839360760049714
8,2564,0.337333943242931
8,2565,0.4364312503588636
8,2566,0.3653962589644264
8,2567,0.4251768201978027
8,2568,0.4396944830511924
8,2569,0.3818966580430751
8,2570,0.33906567930583775
8,2571,0.33053062565170843
8,2572,0.26677384941843363
8,2573,0.36577335593498683
8,2574,0.3120645108706175
8,2575,0.3742725710082371
8,2576,0.3797551054139898
8,2577,0.4256245619642594
8,2578,0.3745632958974683
8,2579,0.37653697757565363
8,2580,0.43707548491736425
8,2581,0.3893315165239424
8,2582,0.32447084016320493
8,2583,0.2879030006173673
8,2584,0.3268219597782315
8,2585,0.3548313304670886
8,2586,0.29370953382707066
8,2587,0.27909353492429156
8,2588,0.3550016774050849
8,2589,0.42217523291056347
8,2590,0.3177522137265691
8,2591,0.3871701008463982
8,2592,0.3377917709672069
8,2593,0.3253159846904852
8,2594,0.30544142499154464
8,2595,0.3686513173957467
8,2596,0.4107997000145322
8,2597,0.34968412404155785
8,2598,0.37978688626247964
8,2599,0.39097117083236316
8,2600,0.40907248136419005
8,2601,0.40785739056859494
8,2602,0.3922654701842016
8,2603,0.28360756509734336
8,2604,0.33377189361737
8,2605,0.3690807983392812
8,2606,0.4389681797012789
8,2607,0.38048680052953743
8,2608,0.36881177556230677
8,2609,0.4217643943766522
8,2610,0.345165445166153
8,2611,0.4325853562439405
8,2612,0.3182606629273089
8,2613,0.4136483063063735
8,2614,0.28516236022810415
8,2615,0.3493233436026965
8,2616,0.43637461936488386
8,2617,0.2954091995392984
8,2618,0.45578864111740974
8,2619,0.3867360040999753
8,2620,0.2932723744702081
8,2621,0.39522371579980536
8,2622,0.32793723160897076
8,2623,0.3326034900054802
8,2624,0.3732255815300718
8,2625,0.434173203012212
8,2626,0.3379625461536287
8,2627,0.44122703861043755
8,2628,0.37994211715486786
8,2629,0.38124917921714657
8,2630,0.3992513608871062
8,2631,0.34366814002729634
8,2632,0.3056711092715091
8,2633,0.4026500477440746
8,2634,0.40024986816935615
8,2635,0.3767541870139261
8,2636,0.34929228616297314
8,2637,0.29581791594845896
8,2638,0.3389325826464843
8,2639,0.41442156226442584
8,2640,0.4066300542784098
8,2641,0.3392370267323219
8,2642,0.356647035350828
8,2643,0.37177856547389293
8,2644,0.3619828627305646
8,2645,0.3195146687399437
8,2646,0.39445485543043174
8,2647,0.36335665646436943
8,2648,0.4367440991485775
8,2649,0.3790183091777801
8,2650,0.33021830170694616
8,2651,0.2601445728094779
8,2652,0.3674410706283758
8,2653,0.26266187152478837
8,2654,0.2775872358158572
8,2655,0.425514089846456
8,2656,0.28922242233597156
8,2657,0.3410497046685695
8,2658,0.26901174516830045
8,2659,0.3663378518814615
8,2660,0.33706751242374106
8,2661,0.3083471004534631
8,2662,0.30571454997415165
8,2663,0.3388089350946538
8,2664,0.334054211184922
8,2665,0.3319426987950542
8,2666,0.3897522682199854
8,2667,0.44560892851086126
8,2668,0.45836074097124957
8,2669,0.37963707876441133
8,2670,0.451901305943116
8,2671,0.26601400720327695
8,2672,0.4134019621113744
8,2673,0.35711144280220936
8,2674,0.43575187569906715
8,2675,0.4732155382637834
8,2676,0.43739024522658887
8,2677,0.3640825234277462
8,2678,0.40081912528581154
8,2679,0.43084413847291403
8,2680,0.2603208963472495
8,2681,0.2834471494533772
8,2682,0.35456777582784427
8,2683,0.28624851949797503
8,2684,0.3416332190388407
8,2685,0.3928225622927546
8,2686,0.38871081010731207
8,2687,0.35559991786443396
8,2688,0.4364287575761373
8,2689,0.40053143132711877
8,2690,0.3197358739276654
8,2691,0.3370560603819579
8,2692,0.46178227230311214
8,2693,0.32992370602395416
8,2694,0.2890142621040035
8,2695,0.30341771090123
8,2696,0.4529476564315573
8,2697,0.3716963568852491
8,2698,0.36663850634079853
8,2699,0.32986497605316195
8,2700,0.2954542334184776
8,2701,0.3819476405937987
8,2702,0.3694724496985068
8,2703,0.4818355308754126
8,2704,0.42068189105122755
8,2705,0.3215834116408791
8,2706,0.32703191927795366
8,2707,0.38719940588399165
8,2708,0.3026934583934465
8,2709,0.44137332549237457
8,2710,0.3414329694188906
8,2711,0.4198871863653874
8,2712,0.4087274791843086
8,2713,0.3897470822172705
8,2714,0.3822791270789687
8,2715,0.438511941281898
8,2716,0.26540937100864315
8,2717,0.4676056381661302
8,2718,0.34110596186694914
8,2719,0.37270873180804476
8,2720,0.3763037011079944
8,2721,0.3478987357928826
8,2722,0.40177612338636837
8,2723,0.36157873767603754
8,2724,0.29314996835644774
8,2725,0.3921832369162455
8,2726,0.3744197451977066
8,2727,0.38441521983907767
8,2728,0.3532857498417432
8,2729,0.3864873751849354
8,2730,0.3610008417192383
8,2731,0.34566936428214357
8,2732,0.39735030672384797
8,2733,0.42420176415976685
8,2734,0.33009480342499214
8,2735,0.44196353314889913
8,2736,0.3817619868750611
8,2737,0.2930859065385203
8,2738,0.32665003641931845
8,2739,0.39823543150191637
8,2740,0.37673438417077115
8,2741,0.31938042143104184
8,2742,0.3982035113166056
8,2743,0.4288747678945667
8,2744,0.42745580666015676
8,2745,0.35995660181099537
8,2746,0.30441496089783704
8,2747,0.2873726599147608
8,2748,0.37795698485277174
8,2749,0.38093653138486444
8,2750,0.47937169009824543
8,2751,0.3641517124853711
8,2752,0.3011977352748523
8,2753,0.33617469941812717
8,2754,0.23335442977941273
8,2755,0.4142518223772337
8,2756,0.3451402147538051
8,2757,0.2720975762718796
8,2758,0.3408806980184928
8,2759,0.34237663359320625
8,2760,0.321192654245498
8,2761,0.35487683090665945
8,2762,0.37917629448370416
8,2763,0.3502944457793763
8,2764,0.35021911913033893
8,2765,0.36478226542618053
8,2766,0.4010799175237229
8,2767,0.4320490628523207
8,2768,0.46841075853694425
8,2769,0.3939094652993965
8,2770,0.43987375876304247
8,2771,0.3886322348321067
8,2772,0.35227255982732764
8,2773,0.4268348618927444
8,2774,0.37980602194063223
8,2775,0.3442755761552312
8,2776,0.38558162258218515
8,2777,0.4853520710634925
8,2778,0.39068238016487855
8,2779,0.3659533917400496
8,2780,0.33386291419352127
8,2781,0.44078275046029153
8,2782,0.37003530128131745
8,2783,0.41177577824453115
8,2784,0.2992367556825933
8,2785,0.3081449151656306
8,2786,0.28491112051334894
8,2787,0.47867502931375394
8,2788,0.3808737343622692
8,2789,0.3405509165161707
8,2790,0.36999858943509367
8,2791,0.327180696970917
8,2792,0.4795487210563245
8,2793,0.35907539795851245
8,2794,0.41904515817775956
8,2795,0.374220644598258
8,2796,0.30316699749476594
8,2797,0.2968414426486496
8,2798,0.4263552100677468
8,2799,0.37194622638163494
8,2800,0.30077041748660427
8,2801,0.37677628513779077
8,2802,0.3766252725607664
8,2803,0.35772694020808526
8,2804,0.4055438843845492
8,2805,0.3362017825944539
8,2806,0.4461770846107559
8,2807,0.3819925257067728
8,2808,0.36946188933966545
8,2809,0.3543883556761232
8,2810,0.31160468847464
8,2811,0.349723981759175
8,2812,0.32445416058041887
8,2813,0.3649406000091873
8,2814,0.4268494964616746
8,2815,0.3311194592244749
8,2816,0.37706229575515565
8,2817,0.3053323597921197
8,2818,0.452695840839427
8,2819,0.3888283792945924
8,2820,0.33598949648534193
8,2821,0.3068280815662711
8,2822,0.39466619871732
8,2823,0.40277368555740944
8,2824,0.3387392162004702
8,2825,0.3367362081048468
8,2826,0.3983869537691077
8,2827,0.31607945771536344
8,2828,0.32071960464353666
8,2829,0.32480684924054887
8,2830,0.4279835823227271
8,2831,0.44306272266463576
8,2832,0.42344025387152284
8,2833,0.35242131297595025
8,2834,0.32593203196491816
8,2835,0.26904905060383444
8,2836,0.34960867868709106
8,2837,0.38914226276859165
8,2838,0.28167141525364814
8,2839,0.4133955775778952
8,2840,0.35834692047407324
8,2841,0.3558999421733022
8,2842,0.32601682437889273
8,2843,0.31338209213326246
8,2844,0.3460715896679865
8,2845,0.4195651142794319
8,2846,0.4057015670413139
8,2847,0.43601267003402394
8,2848,0.35823665459182225
8,2849,0.45108830793254273
8,2850,0.2432163386366739
8,2851,0.3736050616658524
8,2852,0.4287681449728401
8,2853,0.3039230088440923
8,2854,0.3794191746343721
8,2855,0.36895525287808234
8,2856,0.3429902637000104
8,2857,0.3118205546078254
8,2858,0.42475184648058506
8,2859,0.374563283713235
8,2860,0.48298656970359594
8,2861,0.19744491848253434
8,2862,0.4704385932331785
8,2863,0.29802874960798625
8,2864,0.3820954133309534
8,2865,0.38424922560009256
8,2866,0.40603274994085836
8,2867,0.3421061367373734
8,2868,0.3770930293153827
8,2869,0.4190560651632953
8,2870,0.38482741172486556
8,2871,0.4464844818554402
8,2872,0.3800938312767483
8,2873,0.3979680832841549
8,2874,0.31991595011358914
8,2875,0.4074238944509831
8,2876,0.35411894608922767
8,2877,0.34830190694001856
8,2878,0.46114534932339346
8,2879,0.2584642743197206
8,2880,0.3413643631601161
8,2881,0.419729547163956
8,2882,0.4380118108858541
8,2883,0.44433335875965846
8,2884,0.3468859129681272
8,2885,0.32227205297222644
8,2886,0.3508202446255628
8,2887,0.3416625997169015
8,2888,0.4039622476796362
8,2889,0.4102531710700215
8,2890,0.44374376673452004
8,2891,0.36014544676736265
8,2892,0.35802236449658326
8,2893,0.3361208895686567
8,2894,0.4617917585636482
8,2895,0.37481768038975627
8,2896,0.3564534808644257
8,2897,0.3105962800472132
8,2898,0.3542182158747483
8,2899,0.423447933209181
8,2900,0.3103620318024203
8,2901,0.41595484420917667
8,2902,0.4008619048355278
8,2903,0.3001910390029219
8,2904,0.4147932708084909
8,2905,0.4065551282077624
8,2906,0.3289948159619284
8,2907,0.34567839773672565
8,2908,0.37655084537467143
8,2909,0.3602379298040626
8,2910,0.3216250641202154
8,2911,0.332549931206994
8,2912,0.4238022390215695
8,2913,0.400512898222731
8,2914,0.355874758450536
8,2915,0.3703639675398409
8,2916,0.410208933020798
8,2917,0.41851285956062784
8,2918,0.42664897894347414
8,2919,0.3011717153785548
8,2920,0.31674222914221195
8,2921,0.32201704021555566
8,2922,0.26318177520950015
8,2923,0.3166372589259162
8,2924,0.42893509081440157
8,2925,0.3924847425375468
8,2926,0.3967907655011852
8,2927,0.3610336568013867
8,2928,0.3619276994114579
8,2929,0.28655129806612906
8,2930,0.331524850873917
8,2931,0.32051110348708944
8,2932,0.34891021372822967
8,2933,0.34398191984619636
8,2934,0.29037855614332253
8,2935,0.3213462902982825
8,2936,0.3918275366809731
8,2937,0.426416571627546
8,2938,0.32413266790091305
8,2939,0.42063578486380226
8,2940,0.3835666637019701
8,2941,0.4016261189126833
8,2942,0.3785205370208502
8,2943,0.36087352363853736
8,2944,0.3802338329309402
8,2945,0.3044758836802425
8,2946,0.3756715190606823
8,2947,0.3759749937804083
8,2948,0.35260052386295077
8,2949,0.3874206955956301
8,2950,0.34709534377029394
8,2951,0.3887042738952917
8,2952,0.41456006064679
8,2953,0.36524279880919996
8,2954,0.3975708146517033
8,2955,0.33312185366013447
8,2956,0.31446618411347277
8,2957,0.4051860753410556
8,2958,0.25842447439722893
8,2959,0.39527861977209106
8,2960,0.3617277408195205
8,2961,0.40732469108777536
8,2962,0.37454823290862926
8,2963,0.3112084268397984
8,2964,0.29591404489543754
8,2965,0.39569794820323057
8,2966,0.37405927443632325
8,2967,0.2897144328010741
8,2968,0.4076815053299538
8,2969,0.35623680226167087
8,2970,0.43835577149558347
8,2971,0.3176520253306839
8,2972,0.4587397904894857
8,2973,0.3371475900615805
8,2974,0.3199891980499952
8,2975,0.405991820870951
8,2976,0.38936489679153935
8,2977,0.2940386748817574
8,2978,0.28067177483524475
8,2979,0.30129884254002887
8,2980,0.425706921159142
8,2981,0.40974588776178045
8,2982,0.40556368851180224
8,2983,0.3393508586777546
8,2984,0.3427292439752523
8,2985,0.26050608975205225
8,2986,0.3711763114723547
8,2987,0.31744486565828145
8,2988,0.34754992267111506
8,2989,0.46980656314236174
8,2990,0.45013179862359265
8,2991,0.3459061806094358
8,2992,0.3910922882232494
8,2993,0.34467248360535013
8,2994,0.41749329641996913
8,2995,0.37301077290176965
8,2996,0.3472592392749042
8,2997,0.2892577593731886
8,2998,0.40660696372206445
8,2999,0.3535443102875946
12,0,0.4236347906009497
12,1,0.40386964566351813
12,2,0.35820160262948453
12,3,0.3783509665846124
12,4,0.3099781265824128
12,5,0.35395463629748547
12,6,0.3246684064664803
12,7,0.3996440828088658
12,8,0.4301713172290454
12,9,0.39687349534813493
12,10,0.4026768894998625
12,11,0.4403884697433048
12,12,0.3832638452084073
12,13,0.358941550480987
12,14,0.3888162006043419
12,15,0.33788784443368985
12,16,0.3524135778986678
12,17,0.375001293189055
12,18,0.38242493174547054
12,19,0.4048073252733992
12,20,0.34739661537919936
12,21,0.4004834446679563
12,22,0.3185697440039415
12,23,0.4120555377000148
12,24,0.2234576916616519
12,25,0.32936222972529494
12,26,0.3282593947895951
12,27,0.36697889463689726
12,28,0.39412939685395576
12,29,0.3554139364216728
12,30,0.4431375919679504
12,31,0.40127232090314713
12,32,0.34098453397769674
12,33,0.35475710588771364
12,34,0.3587868306178728
12,35,0.3136389560562127
12,36,0.35135663411630297
12,37,0.41467569983771374
12,38,0.39118061053550035
12,39,0.4022291082281356
12,40,0.34637741660319976
12,41,0.36349292083673734
12,42,0.4123039007349368
12,43,0.4316280042306687
12,44,0.3975016437740678
12,45,0.3606225353934789
12,46,0.41299439135099286
12,47,0.4130951801581538
12,48,0.35109467252032345
12,49,0.418790133984323
12,50,0.3691991062224141
12,51,0.3783016855441513
12,52,0.40394105073886827
12,53,0.36013851805083946
12,54,0.35811795230892285
12,55,0.38120527927552667
12,56,0.41914593908894393
12,57,0.36885987473910536
12,58,0.40728312316176624
12,59,0.39542588470349865
12,60,0.3455239769204373
12,61,0.32709844695316115
12,62,0.3980718155784104
12,63,0.3331103431591031
12,64,0.406830820516957
12,65,0.3915574862675359
12,66,0.37128109291252065
12,67,0.3529194186092946
12,68,0.41326828875579086
12,69,0.3756897447057345
12,70,0.40662878710729294
12,71,0.43167251598504436
12,72,0.35721596523519017
12,73,0.3008747274328384
12,74,0.3573263562925964
12,75,0.31352005565850505
12,76,0.40772964335481976
12,77,0.46366227989953174
12,78,0.38287422511920305
12,79,0.34955617380459636
12,80,0.38655890621564887
12,81,0.4143621976145642
12,82,0.39878174383513587
12,83,0.35599174346574314
12,84,0.41097345203359786
12,85,0.34467715734005705
12,86,0.43390458556087413
12,87,0.3313804752233455
12,88,0.2954702635666608
12,89,0.4078447095620552
12,90,0.3164978993945531
12,91,0.3383599476199105
12,92,0.3504099108768375
12,93,0.35781299067235106
12,94,0.45657860859334687
12,95,0.3771552701562391
12,96,0.2993833129571866
12,97,0.3451005782201077
12,98,0.3770126991571544
12,99,0.42542712610014993
12,100,0.4583226049316441
12,101,0.3547021231454974
12,102,0.3660818758413999
12,103,0.3855045377259917
12,104,0.3824156905850374
12,105,0.4949381809882965
12,106,0.3956355292639164
12,107,0.44228006672146425
12,108,0.35015234437055404
12,109,0.3860543329117804
12,110,0.33815878408254046
12,111,0.43086524060754955
12,112,0.38888226366426526
12,113,0.3866989993563131
12,114,0.4204032827583653
12,115,0.36646454591586547
12,116,0.3968906186214341
12,117,0.35790203807786636
12,118,0.3415864572413863
12,119,0.3567930466680099
12,120,0.35136394646552727
12,121,0.42696258696911393
12,122,0.4010735337684446
12,123,0.3426528527757313
12,124,0.3346525763290021
12,125,0.29327138269490377
12,126,0.3122327310148201
12,127,0.40578890642136484
12,128,0.3777499840604557
12,129,0.3600876252244297
12,130,0.33932632014355674
12,131,0.2875262130511776
12,132,0.31289817118627256
12,133,0.43619484273190484
12,134,0.4004267927854314
12,135,0.3503269109288042
12,136,0.41888162884973634
12,137,0.37618209476539466
12,138,0.39361945479556454
12,139,0.43319509540786155
12,140,0.40144915175087525
12,141,0.35613539498788466
12,142,0.36075019257486074
12,143,0.36426938774397377
12,144,0.3729630360257174
12,145,0.3842889929809909
12,146,0.3497122688989854
12,147,0.43074458834653073
12,148,0.3842712251343096
12,149,0.4742739109211744
12,150,0.34141230433035635
12,151,0.3551807119294267
12,152,0.41211528423128513
12,153,0.39579521891209035
12,154,0.4256939400641586
12,155,0.3942731332176747
12,156,0.3822479394594825
12,157,0.439075092834732
12,158,0.37074786883274874
12,159,0.3330845289048051
12,160,0.4199179207765839
12,161,0.4005197784405495
12,162,0.3171450283339882
12,163,0.3710584766737431
12,164,0.44796932920148325
12,165,0.45219574160683773
12,166,0.3318379913101547
12,167,0.37472658913999785
12,168,0.4531935419835657
12,169,0.3376577665142616
12,170,0.4043841288933872
12,171,0.3570954182322292
12,172,0.3553028146413336
12,173,0.4414186283113276
12,174,0.3631462945681421
12,175,0.42343283645114044
12,176,0.3841828105045903
12,177,0.4020413466984061
12,178,0.424349444661028
12,179,0.4247581138649145
12,180,0.4063016169959008
12,181,0.37480093241141
12,182,0.32061938034849935
12,183,0.30787841651681225
12,184,0.36701780800442274
12,185,0.38915078145502907
12,186,0.3693131799816392
12,187,0.3943009063557628
12,188,0.3720910536457081
