simulation,mask_kind,pearson,spearman,n_items,observed_cells,capped_items,benchmark
497,session_pattern_matched,0.6853535529660345,0.656115276070433,223,2444,0,ARC1
498,session_pattern_matched,0.6532361903757377,0.6031407746631933,214,2363,0,ARC1
499,session_pattern_matched,0.6316835578549812,0.6022086456639923,218,2400,0,ARC1
500,session_pattern_matched,0.6740815679284883,0.6350074449850234,223,2443,0,ARC1
501,session_pattern_matched,0.6628592149589808,0.6499872146930971,221,2426,0,ARC1
502,session_pattern_matched,0.6571470744958336,0.6410879367925877,226,2471,0,ARC1
503,session_pattern_matched,0.6414296965629066,0.5761822066333818,219,2410,0,ARC1
504,session_pattern_matched,0.6750718781385731,0.6443694470600302,222,2437,0,ARC1
505,session_pattern_matched,0.6673591871810527,0.6327439675421739,224,2452,0,ARC1
506,session_pattern_matched,0.6954218295338697,0.6801506577291331,222,2432,0,ARC1
507,session_pattern_matched,0.6822397640025066,0.6349491419606188,218,2399,0,ARC1
508,session_pattern_matched,0.6219996953951555,0.6093630550494766,216,2381,0,ARC1
509,session_pattern_matched,0.6527706956727278,0.6095606826801518,225,2461,0,ARC1
510,session_pattern_matched,0.6778181293313479,0.6331061602922589,223,2443,0,ARC1
511,session_pattern_matched,0.6587541823662065,0.6033719704952583,220,2416,0,ARC1
512,session_pattern_matched,0.6125739808377488,0.593073868462948,222,2432,0,ARC1
513,session_pattern_matched,0.69645039119825,0.6342599537027652,218,2399,0,ARC1
514,session_pattern_matched,0.6892120758641389,0.6543420887269071,219,2408,0,ARC1
515,session_pattern_matched,0.6665206361980492,0.6418033079698495,216,2380,0,ARC1
516,session_pattern_matched,0.6774044365538486,0.6346012631953019,222,2434,0,ARC1
517,session_pattern_matched,0.7255542490740694,0.6835844939275881,219,2408,0,ARC1
518,session_pattern_matched,0.5099784039669258,0.46912323318924964,216,2384,0,ARC1
519,session_pattern_matched,0.7320854209587465,0.6901316898440794,225,2460,0,ARC1
520,session_pattern_matched,0.6396964524546469,0.6082899042540298,222,2436,0,ARC1
521,session_pattern_matched,0.6644459876223068,0.6336136225298538,218,2400,0,ARC1
522,session_pattern_matched,0.6760174221636588,0.6458167194122958,219,2405,0,ARC1
523,session_pattern_matched,0.7223083304986542,0.7084912883965859,217,2391,0,ARC1
524,session_pattern_matched,0.686914014154475,0.672125925698556,218,2400,0,ARC1
525,session_pattern_matched,0.658854819772853,0.6397828401752168,223,2443,0,ARC1
526,session_pattern_matched,0.6614533140468416,0.6402860259362501,223,2444,0,ARC1
527,session_pattern_matched,0.6513585395995934,0.6331078803202698,225,2461,0,ARC1
528,session_pattern_matched,0.6476667121212064,0.6128701800028628,222,2433,0,ARC1
529,session_pattern_matched,0.6738801160941635,0.6360484443444084,223,2443,0,ARC1
530,session_pattern_matched,0.6507195243710675,0.6248151810231088,214,2363,0,ARC1
531,session_pattern_matched,0.6330815707912935,0.6073674876101677,222,2434,0,ARC1
532,session_pattern_matched,0.6226699108366871,0.5958368682583929,223,2442,0,ARC1
533,session_pattern_matched,0.661940080562323,0.6420692185398067,221,2426,0,ARC1
534,session_pattern_matched,0.6875166611174245,0.6669624172538972,224,2451,0,ARC1
535,session_pattern_matched,0.6101588796989137,0.5808568546682971,220,2417,0,ARC1
536,session_pattern_matched,0.6397806835121854,0.6246655317787654,219,2406,0,ARC1
537,session_pattern_matched,0.6319633759267022,0.6128566042478322,219,2406,0,ARC1
538,session_pattern_matched,0.6290609307686804,0.6009127647217861,222,2435,0,ARC1
539,session_pattern_matched,0.6860889739864388,0.6639693908025899,220,2417,0,ARC1
540,session_pattern_matched,0.6664931902779108,0.6305765145410592,220,2417,0,ARC1
541,session_pattern_matched,0.6191602051947938,0.57630785013072,223,2442,0,ARC1
542,session_pattern_matched,0.6474025709269666,0.6226927183429426,224,2453,0,ARC1
543,session_pattern_matched,0.6563241810952979,0.6059775840597759,220,2416,0,ARC1
544,session_pattern_matched,0.6619150181229968,0.6360723537194125,221,2425,0,ARC1
545,session_pattern_matched,0.6529856430496767,0.6426767029681829,224,2451,0,ARC1
546,session_pattern_matched,0.6952352235448738,0.6698863341240022,223,2443,0,ARC1
547,session_pattern_matched,0.6307946139630086,0.597864343553304,220,2417,0,ARC1
548,session_pattern_matched,0.7086126220774722,0.6859293819487117,218,2399,0,ARC1
549,session_pattern_matched,0.7000465264050242,0.6871312684365783,225,2460,0,ARC1
550,session_pattern_matched,0.6501275748948883,0.6314634341403225,219,2411,0,ARC1
551,session_pattern_matched,0.6843056571414639,0.6371624238171352,226,2469,0,ARC1
552,session_pattern_matched,0.6845726730948335,0.677854736678266,221,2426,0,ARC1
553,session_pattern_matched,0.6381524606641988,0.6149051833122631,225,2460,0,ARC1
554,session_pattern_matched,0.648071530169005,0.6111039931667734,224,2453,0,ARC1
555,session_pattern_matched,0.6357155927783668,0.6350053384582534,224,2452,0,ARC1
556,session_pattern_matched,0.6184117836002117,0.5989338622698815,220,2416,0,ARC1
557,session_pattern_matched,0.6948708867743544,0.6427033943811625,219,2408,0,ARC1
558,session_pattern_matched,0.7032440627221578,0.6685259097023802,221,2425,0,ARC1
559,session_pattern_matched,0.621849888521044,0.5812546840749903,220,2416,0,ARC1
560,session_pattern_matched,0.6888160055016929,0.6690429616749982,215,2370,0,ARC1
561,session_pattern_matched,0.6671832222968966,0.6352308551973282,226,2468,0,ARC1
562,session_pattern_matched,0.6591652288011308,0.6214797747055811,217,2391,0,ARC1
563,session_pattern_matched,0.6458106079509054,0.5643501877769548,226,2469,0,ARC1
564,session_pattern_matched,0.6110030909363308,0.5863800411413179,222,2434,0,ARC1
565,session_pattern_matched,0.6296697516611367,0.580252950518126,219,2407,0,ARC1
566,session_pattern_matched,0.6439660646599614,0.6218962277785807,221,2425,0,ARC1
567,session_pattern_matched,0.6098864247637257,0.5380535204064616,221,2425,0,ARC1
568,session_pattern_matched,0.6470532282444901,0.5887402114836268,217,2389,0,ARC1
569,session_pattern_matched,0.67162273452592,0.6262372167965539,217,2390,0,ARC1
570,session_pattern_matched,0.5730328795450271,0.5631951991113043,215,2371,0,ARC1
571,session_pattern_matched,0.6626995034250615,0.658824656407251,220,2416,0,ARC1
572,session_pattern_matched,0.6658708800094841,0.643019460844573,223,2443,0,ARC1
573,session_pattern_matched,0.7038646208863731,0.680654163007104,221,2424,0,ARC1
574,session_pattern_matched,0.6231220147490133,0.584936674342504,223,2445,0,ARC1
575,session_pattern_matched,0.6109591771027878,0.6025726261020379,221,2425,0,ARC1
576,session_pattern_matched,0.6953178552966,0.6530056890012643,225,2462,0,ARC1
577,session_pattern_matched,0.6255919684299711,0.6155314507332444,223,2443,0,ARC1
578,session_pattern_matched,0.696531563348286,0.686584809227839,220,2418,0,ARC1
579,session_pattern_matched,0.6515102024648587,0.6636919519272461,221,2427,0,ARC1
580,session_pattern_matched,0.6284806101356389,0.6014894298526586,224,2452,0,ARC1
581,session_pattern_matched,0.6596201335155671,0.6606753055204383,225,2460,0,ARC1
582,session_pattern_matched,0.6605276349105734,0.6430722970065483,218,2400,0,ARC1
583,session_pattern_matched,0.6838618014207793,0.696188369152971,225,2462,0,ARC1
584,session_pattern_matched,0.6840665357064045,0.6922039752757242,223,2443,0,ARC1
585,session_pattern_matched,0.5584184281466102,0.4942472773862908,224,2452,0,ARC1
586,session_pattern_matched,0.6610456262914518,0.6571108263933377,224,2453,0,ARC1
587,session_pattern_matched,0.6581709559119414,0.6225066877322752,218,2401,0,ARC1
588,session_pattern_matched,0.6437598672509739,0.6232837115190056,221,2424,0,ARC1
589,session_pattern_matched,0.6417616406311198,0.5932780431892595,217,2388,0,ARC1
590,session_pattern_matched,0.6617650145626749,0.6449108919697154,221,2424,0,ARC1
591,session_pattern_matched,0.6209699686646766,0.6150020646690245,218,2401,0,ARC1
592,session_pattern_matched,0.6489104630532928,0.6117180117180118,221,2427,0,ARC1
593,session_pattern_matched,0.7019260640465388,0.6894185986114236,223,2443,0,ARC1
594,session_pattern_matched,0.6277895393629228,0.5827198238962944,221,2425,0,ARC1
595,session_pattern_matched,0.6662422945902119,0.6651801946084457,223,2442,0,ARC1
596,session_pattern_matched,0.6560528342075574,0.6165573004138026,223,2442,0,ARC1
597,session_pattern_matched,0.6116226362992921,0.5745991827830393,223,2444,0,ARC1
598,session_pattern_matched,0.6362230043238964,0.6242056374119156,224,2451,0,ARC1
599,session_pattern_matched,0.6433251987178831,0.6091607598213669,218,2399,0,ARC1
600,session_pattern_matched,0.6602111225660009,0.6440996319656304,222,2434,0,ARC1
601,session_pattern_matched,0.6655433241324128,0.6533915249008878,219,2409,0,ARC1
602,session_pattern_matched,0.6869670082894863,0.6521247063847962,224,2451,0,ARC1
603,session_pattern_matched,0.630638127444135,0.6043252188767886,224,2453,0,ARC1
604,session_pattern_matched,0.7298819303463396,0.7192036506201636,222,2435,0,ARC1
605,session_pattern_matched,0.6835019752406988,0.6550008198649718,222,2434,0,ARC1
606,session_pattern_matched,0.6531727885428841,0.6347661322437106,223,2443,0,ARC1
607,session_pattern_matched,0.666462531333894,0.6250525309348838,221,2426,0,ARC1
608,session_pattern_matched,0.6202137014854335,0.6056816753687434,219,2408,0,ARC1
609,session_pattern_matched,0.6426890901640525,0.6128898128898128,221,2428,0,ARC1
610,session_pattern_matched,0.6618503259999865,0.64737333177394,226,2470,0,ARC1
611,session_pattern_matched,0.6347271128569227,0.5978504730812829,222,2434,0,ARC1
612,session_pattern_matched,0.6736416919627262,0.654424514200299,224,2453,0,ARC1
613,session_pattern_matched,0.6442024342073943,0.6054516335682255,224,2453,0,ARC1
614,session_pattern_matched,0.5925499210455762,0.592482296518171,223,2441,0,ARC1
615,session_pattern_matched,0.6739594720203657,0.676280199363952,217,2389,0,ARC1
616,session_pattern_matched,0.6591800681075474,0.614244747335108,219,2407,0,ARC1
617,session_pattern_matched,0.643825519276355,0.6577495455121972,217,2389,0,ARC1
618,session_pattern_matched,0.6415108603731919,0.617607035254094,221,2428,0,ARC1
619,session_pattern_matched,0.5984632443395153,0.5592102481714792,218,2399,0,ARC1
620,session_pattern_matched,0.6820274110540412,0.6783464722223788,220,2416,0,ARC1
621,session_pattern_matched,0.674389097127598,0.6623656153067917,221,2426,0,ARC1
622,session_pattern_matched,0.6675822464307346,0.68203607296195,222,2435,0,ARC1
623,session_pattern_matched,0.6452760265354883,0.6445111672987779,225,2461,0,ARC1
624,session_pattern_matched,0.6312411980484737,0.6128128116846892,220,2418,0,ARC1
625,session_pattern_matched,0.6850426547154843,0.646264570684943,218,2398,0,ARC1
626,session_pattern_matched,0.6882827033199646,0.6720086286434578,226,2469,0,ARC1
627,session_pattern_matched,0.6311716472048736,0.6095380732679598,222,2435,0,ARC1
628,session_pattern_matched,0.7086830661899608,0.6972758713229564,223,2444,0,ARC1
629,session_pattern_matched,0.623211196900501,0.5905445687621657,218,2399,0,ARC1
630,session_pattern_matched,0.6249000428404127,0.5753288490284006,224,2452,0,ARC1
631,session_pattern_matched,0.6846546029158783,0.6644682895579757,224,2453,0,ARC1
632,session_pattern_matched,0.7219300735363708,0.6692615677971971,212,2345,0,ARC1
633,session_pattern_matched,0.6351074429597541,0.6159576982578829,222,2436,0,ARC1
634,session_pattern_matched,0.6450561649803572,0.613686062586402,219,2406,0,ARC1
635,session_pattern_matched,0.6957796167968711,0.6746065411984694,223,2443,0,ARC1
636,session_pattern_matched,0.7033422743750446,0.6517958573563956,224,2451,0,ARC1
637,session_pattern_matched,0.6413861638523748,0.6311408297691602,222,2435,0,ARC1
638,session_pattern_matched,0.6065750388043679,0.5961739047842984,218,2399,0,ARC1
639,session_pattern_matched,0.6735711846709395,0.6363616421648604,222,2435,0,ARC1
640,session_pattern_matched,0.6997000951011096,0.6865398058342391,218,2404,0,ARC1
641,session_pattern_matched,0.652339246707399,0.6379071600763194,219,2407,0,ARC1
642,session_pattern_matched,0.6155060555411229,0.6085176055918741,216,2381,0,ARC1
643,session_pattern_matched,0.6075647994653522,0.6151815075806109,224,2451,0,ARC1
644,session_pattern_matched,0.587453776351049,0.5199157184997893,225,2462,0,ARC1
645,session_pattern_matched,0.6123426441067311,0.5838591706440215,220,2417,0,ARC1
646,session_pattern_matched,0.6246937373847844,0.5893753329954647,226,2470,0,ARC1
647,session_pattern_matched,0.6765127049510405,0.6594413868552687,218,2399,0,ARC1
648,session_pattern_matched,0.6436406133185886,0.5863225667455663,218,2399,0,ARC1
649,session_pattern_matched,0.6040651178868901,0.5664499188635301,222,2436,0,ARC1
650,session_pattern_matched,0.5981878129522128,0.5903066185313613,222,2434,0,ARC1
651,session_pattern_matched,0.6703786031812107,0.6290647021140295,224,2452,0,ARC1
652,session_pattern_matched,0.6962760561382828,0.6383717558044911,223,2442,0,ARC1
653,session_pattern_matched,0.6758711525622337,0.6018621119517981,223,2442,0,ARC1
654,session_pattern_matched,0.6903918870563805,0.6593721028234304,225,2461,0,ARC1
655,session_pattern_matched,0.6180407734655924,0.574577275975324,222,2436,0,ARC1
656,session_pattern_matched,0.6216479982376172,0.5935098046859772,226,2470,0,ARC1
657,session_pattern_matched,0.6255678202406313,0.4998276762982645,221,2424,0,ARC1
658,session_pattern_matched,0.6828356822249894,0.6702344546381244,217,2391,0,ARC1
659,session_pattern_matched,0.6009237790084659,0.5980919966415534,220,2417,0,ARC1
660,session_pattern_matched,0.6520731767850759,0.6325397406783386,220,2415,0,ARC1
661,session_pattern_matched,0.6655746455411601,0.6354969768346077,220,2416,0,ARC1
662,session_pattern_matched,0.6080070339800255,0.5502716800695502,215,2371,0,ARC1
663,session_pattern_matched,0.6595998105652258,0.6723959665136134,221,2427,0,ARC1
664,session_pattern_matched,0.623009716161209,0.5794390943464272,220,2415,0,ARC1
665,session_pattern_matched,0.6862303388001144,0.6738260933264961,220,2416,0,ARC1
666,session_pattern_matched,0.6362890696742697,0.6126326733465103,219,2408,0,ARC1
667,session_pattern_matched,0.6621734695321341,0.5969192969192968,221,2425,0,ARC1
668,session_pattern_matched,0.657298832406758,0.6237926582654495,219,2409,0,ARC1
669,session_pattern_matched,0.6803870289814318,0.6855285693865086,226,2469,0,ARC1
670,session_pattern_matched,0.6655067312283519,0.6167649966496184,218,2399,0,ARC1
671,session_pattern_matched,0.682007213054964,0.6542821649323891,223,2443,0,ARC1
672,session_pattern_matched,0.6938096530703035,0.6706705059646235,221,2425,0,ARC1
673,session_pattern_matched,0.6587067248169428,0.655005003053812,226,2468,0,ARC1
674,session_pattern_matched,0.6365794796883794,0.6096696071471857,223,2443,0,ARC1
675,session_pattern_matched,0.6495448623479771,0.6331943180771763,218,2399,0,ARC1
676,session_pattern_matched,0.6222842548957648,0.6039767863297275,221,2424,0,ARC1
677,session_pattern_matched,0.6678418977428109,0.6212004468401198,222,2433,0,ARC1
678,session_pattern_matched,0.6597946368068777,0.6326777706598335,224,2452,0,ARC1
679,session_pattern_matched,0.6564067261028037,0.6527607491650108,217,2389,0,ARC1
680,session_pattern_matched,0.6470101179833033,0.6172935103244839,225,2462,0,ARC1
681,session_pattern_matched,0.629043030332864,0.6157570569335274,221,2424,0,ARC1
682,session_pattern_matched,0.6338333745139721,0.5867340755233131,223,2443,0,ARC1
683,session_pattern_matched,0.682024544396236,0.6731619111103415,223,2442,0,ARC1
684,session_pattern_matched,0.5975926101325909,0.5812820713902223,222,2434,0,ARC1
685,session_pattern_matched,0.6926200672393278,0.6371725296194318,219,2409,0,ARC1
686,session_pattern_matched,0.6063070178151208,0.6099412271853852,220,2417,0,ARC1
687,session_pattern_matched,0.6973665866696078,0.6816917750625949,217,2389,0,ARC1
688,session_pattern_matched,0.6608574504673861,0.6769865298707829,219,2411,0,ARC1
689,session_pattern_matched,0.6544582337567828,0.6486864486864486,221,2427,0,ARC1
690,session_pattern_matched,0.5823924264057718,0.5759442578388767,223,2447,0,ARC1
691,session_pattern_matched,0.6671296784823115,0.6710083757287072,217,2389,0,ARC1
692,session_pattern_matched,0.6251187161379234,0.5878234422154233,222,2433,0,ARC1
693,session_pattern_matched,0.622357984010316,0.5914168268204144,224,2452,0,ARC1
694,session_pattern_matched,0.672981239054775,0.6521672654110312,218,2401,0,ARC1
695,session_pattern_matched,0.6755811420509884,0.6443924834507795,224,2451,0,ARC1
696,session_pattern_matched,0.6568990748093575,0.6139202760291111,219,2406,0,ARC1
697,session_pattern_matched,0.656340453867725,0.6349626307922273,224,2453,0,ARC1
698,session_pattern_matched,0.6512275064007171,0.6147816727994004,220,2420,0,ARC1
699,session_pattern_matched,0.5703100117221694,0.5145118792177615,221,2426,0,ARC1
700,session_pattern_matched,0.667378624069899,0.6853032244287851,224,2453,0,ARC1
701,session_pattern_matched,0.5971778882297331,0.5802694920341979,221,2425,0,ARC1
702,session_pattern_matched,0.6155453221545713,0.5753954345412847,220,2416,0,ARC1
703,session_pattern_matched,0.63880750987277,0.6255509728426657,219,2408,0,ARC1
704,session_pattern_matched,0.6702263961314314,0.6481369870976835,222,2436,0,ARC1
705,session_pattern_matched,0.6956237899500016,0.6820207082736233,213,2354,0,ARC1
706,session_pattern_matched,0.6338986779149443,0.6262741782535675,219,2409,0,ARC1
707,session_pattern_matched,0.6989087612877583,0.6950001731391866,223,2444,0,ARC1
708,session_pattern_matched,0.6937041948882813,0.6842341620929064,223,2443,0,ARC1
709,session_pattern_matched,0.6831352596808864,0.6590528866413823,225,2461,0,ARC1
710,session_pattern_matched,0.596380552645234,0.5732486908957496,221,2426,0,ARC1
711,session_pattern_matched,0.6749465308676209,0.6356163225262049,218,2397,0,ARC1
712,session_pattern_matched,0.6365571230908069,0.6073848029264628,228,2487,0,ARC1
713,session_pattern_matched,0.6613507423577533,0.6435796322282961,218,2397,0,ARC1
714,session_pattern_matched,0.632862391262574,0.5952644332069112,225,2460,0,ARC1
715,session_pattern_matched,0.6499511722369465,0.622338934921367,222,2435,0,ARC1
716,session_pattern_matched,0.6520217875015895,0.6378737541528239,216,2379,0,ARC1
717,session_pattern_matched,0.6512432165668727,0.5814317745035235,224,2453,0,ARC1
718,session_pattern_matched,0.6278375353874688,0.5885145385587864,225,2461,0,ARC1
719,session_pattern_matched,0.6762236487709223,0.6608239464000947,220,2418,0,ARC1
720,session_pattern_matched,0.6023359082463146,0.6037578881155774,222,2434,0,ARC1
721,session_pattern_matched,0.6681984375334007,0.6270051249199232,224,2455,0,ARC1
722,session_pattern_matched,0.6857402109211485,0.6401339015389538,219,2409,0,ARC1
723,session_pattern_matched,0.7114888362809553,0.7041208589959597,220,2416,0,ARC1
724,session_pattern_matched,0.611232671729647,0.5915237583831275,219,2407,0,ARC1
725,session_pattern_matched,0.575146021526113,0.538184708772944,221,2426,0,ARC1
726,session_pattern_matched,0.7171377545605279,0.7149315366224733,214,2363,0,ARC1
727,session_pattern_matched,0.6923408762626306,0.6608171844271763,220,2418,0,ARC1
728,session_pattern_matched,0.6952860412906317,0.6754776477310109,223,2443,0,ARC1
729,session_pattern_matched,0.6577008913262103,0.6173268702680468,221,2425,0,ARC1
730,session_pattern_matched,0.6012869387743046,0.6062566009314888,223,2443,0,ARC1
731,session_pattern_matched,0.6541755396056549,0.6302327809177124,220,2419,0,ARC1
732,session_pattern_matched,0.6332230006319567,0.6202971887097593,220,2419,0,ARC1
733,session_pattern_matched,0.7276897265255914,0.6716712248234276,222,2433,0,ARC1
734,session_pattern_matched,0.6014192689553255,0.5562748291193094,220,2416,0,ARC1
735,session_pattern_matched,0.6449144527743748,0.6504287359107987,223,2444,0,ARC1
736,session_pattern_matched,0.6940399071932706,0.6730126454493414,227,2479,0,ARC1
737,session_pattern_matched,0.6589480681821627,0.6173190879073231,221,2425,0,ARC1
738,session_pattern_matched,0.638405835604269,0.6052419712799727,214,2364,0,ARC1
739,session_pattern_matched,0.5747863102300933,0.5901530634997211,218,2399,0,ARC1
740,session_pattern_matched,0.6183632080011466,0.5887990112754672,218,2398,0,ARC1
741,session_pattern_matched,0.68172911133591,0.6590908218447128,222,2434,0,ARC1
742,session_pattern_matched,0.6863321851188913,0.6814541960281869,223,2443,0,ARC1
743,session_pattern_matched,0.6801014199007045,0.5917440270381445,221,2424,0,ARC1
744,session_pattern_matched,0.6111271862526987,0.5755676947974496,222,2434,0,ARC1
745,session_pattern_matched,0.6689358621401839,0.6618229738778408,222,2434,0,ARC1
746,session_pattern_matched,0.6423264686310335,0.6163230410048995,217,2389,0,ARC1
747,session_pattern_matched,0.6425571638886055,0.5777035365270659,221,2425,0,ARC1
748,session_pattern_matched,0.6474825476231901,0.638077796498425,220,2417,0,ARC1
749,session_pattern_matched,0.6550791796172827,0.6468230095241438,222,2433,0,ARC1
750,session_pattern_matched,0.6324420471908797,0.6332998597572589,223,2442,0,ARC1
751,session_pattern_matched,0.6138471159504986,0.5907974358086465,223,2443,0,ARC1
752,session_pattern_matched,0.7041152017377834,0.6532294261378411,218,2397,0,ARC1
753,session_pattern_matched,0.6733307633580509,0.6372224069242604,220,2419,0,ARC1
754,session_pattern_matched,0.587571684780554,0.5490401452060645,224,2451,0,ARC1
755,session_pattern_matched,0.6692482398447367,0.6167676520617696,221,2425,0,ARC1
756,session_pattern_matched,0.6222222791967863,0.5680501636713718,222,2435,0,ARC1
757,session_pattern_matched,0.6727891288760195,0.6430655683389126,219,2407,0,ARC1
758,session_pattern_matched,0.6113472749218706,0.6073685844194945,222,2434,0,ARC1
759,session_pattern_matched,0.6075227657115612,0.5565588624412153,221,2426,0,ARC1
760,session_pattern_matched,0.6360319664177096,0.6284945547725818,224,2451,0,ARC1
761,session_pattern_matched,0.6499013378747868,0.613271175726928,225,2461,0,ARC1
762,session_pattern_matched,0.6813087030619813,0.62054452822168,218,2399,0,ARC1
763,session_pattern_matched,0.6604016529566995,0.6427416377903999,216,2381,0,ARC1
764,session_pattern_matched,0.7263455345152535,0.6902220196337843,221,2428,0,ARC1
765,session_pattern_matched,0.6809998382547164,0.6817850491848231,219,2407,0,ARC1
766,session_pattern_matched,0.6060261658458798,0.5623127932544972,223,2443,0,ARC1
767,session_pattern_matched,0.6387304349090264,0.5982211946337507,222,2434,0,ARC1
768,session_pattern_matched,0.6560301000577207,0.6174076801879493,222,2436,0,ARC1
769,session_pattern_matched,0.6243026082858044,0.5976130885085701,226,2470,0,ARC1
770,session_pattern_matched,0.6731004585469388,0.6584411701900492,224,2451,0,ARC1
771,session_pattern_matched,0.6276434655652889,0.5940723235304021,214,2364,0,ARC1
772,session_pattern_matched,0.5784844881667996,0.5813873650855979,222,2432,0,ARC1
773,session_pattern_matched,0.7079306445494927,0.6860975578991935,222,2434,0,ARC1
774,session_pattern_matched,0.6146609164823124,0.6219985250737464,225,2462,0,ARC1
775,session_pattern_matched,0.6631952634280764,0.6671394038985937,216,2381,0,ARC1
776,session_pattern_matched,0.6429351850255214,0.6301606298803608,223,2444,0,ARC1
777,session_pattern_matched,0.6516006717990931,0.6298477673255355,214,2364,0,ARC1
778,session_pattern_matched,0.6644537252548026,0.6121060696749709,213,2354,0,ARC1
779,session_pattern_matched,0.636855222437612,0.6485037926148203,216,2382,0,ARC1
780,session_pattern_matched,0.6808761516108056,0.6482381356165683,214,2364,0,ARC1
781,session_pattern_matched,0.65012632463318,0.6292137357819236,222,2435,0,ARC1
782,session_pattern_matched,0.6273219434968367,0.6351383311891673,226,2469,0,ARC1
783,session_pattern_matched,0.599927890630389,0.5516852935574907,223,2443,0,ARC1
784,session_pattern_matched,0.686613280727535,0.6590015946986132,220,2417,0,ARC1
785,session_pattern_matched,0.62949855435172,0.6059833142397111,222,2435,0,ARC1
786,session_pattern_matched,0.6819301641702266,0.6606304340374971,219,2411,0,ARC1
787,session_pattern_matched,0.6639466039716059,0.6431574727538854,222,2433,0,ARC1
788,session_pattern_matched,0.6890417660570326,0.6613710884351877,222,2434,0,ARC1
789,session_pattern_matched,0.6391616695266527,0.6066386534328285,215,2373,0,ARC1
790,session_pattern_matched,0.6666032101102188,0.613992676212407,223,2442,0,ARC1
791,session_pattern_matched,0.6308318689777416,0.6095557947290421,220,2418,0,ARC1
792,session_pattern_matched,0.6683839863864572,0.6089337313288778,222,2435,0,ARC1
793,session_pattern_matched,0.6240728678007603,0.6207269279393174,225,2459,0,ARC1
794,session_pattern_matched,0.6659562557239056,0.6096428571428573,225,2460,0,ARC1
795,session_pattern_matched,0.6405211104603861,0.6214125560538117,224,2454,0,ARC1
796,session_pattern_matched,0.6718538092016861,0.658760409993594,224,2451,0,ARC1
797,session_pattern_matched,0.6393674967776176,0.6031595737313226,223,2443,0,ARC1
798,session_pattern_matched,0.6402915488078263,0.6411371499738686,222,2434,0,ARC1
799,session_pattern_matched,0.7223577158125308,0.711011219419291,223,2443,0,ARC1
800,session_pattern_matched,0.6563300481235195,0.6193641478905552,215,2373,0,ARC1
801,session_pattern_matched,0.6701282391846294,0.6499598841988714,222,2434,0,ARC1
802,session_pattern_matched,0.5982257527854827,0.5852569818376993,223,2441,0,ARC1
803,session_pattern_matched,0.5946812183169201,0.5806482331146007,223,2443,0,ARC1
804,session_pattern_matched,0.6839568552818376,0.6434240871236387,224,2454,0,ARC1
805,session_pattern_matched,0.6390625203405658,0.6205445176916838,219,2408,0,ARC1
806,session_pattern_matched,0.5642394246194927,0.5411126591171602,216,2382,0,ARC1
807,session_pattern_matched,0.63737308135434,0.6015022156381168,226,2470,0,ARC1
808,session_pattern_matched,0.6211956515620266,0.602853552571522,220,2414,0,ARC1
809,session_pattern_matched,0.6400688543419256,0.6157383363925174,222,2434,0,ARC1
810,session_pattern_matched,0.6759639706269449,0.656531069827034,224,2452,0,ARC1
811,session_pattern_matched,0.6990880359230947,0.6632616221280292,219,2406,0,ARC1
812,session_pattern_matched,0.5628536423805677,0.5319610437257496,221,2426,0,ARC1
813,session_pattern_matched,0.6323818082696631,0.5852365555771362,219,2407,0,ARC1
814,session_pattern_matched,0.6871154379929079,0.6724143422972209,218,2402,0,ARC1
815,session_pattern_matched,0.6841502948638822,0.6560261405052157,219,2406,0,ARC1
816,session_pattern_matched,0.6264709034664746,0.6097416186205425,224,2451,0,ARC1
817,session_pattern_matched,0.6699204288355373,0.6268412640114576,227,2478,0,ARC1
818,session_pattern_matched,0.6576938187049681,0.6396346246893746,217,2390,0,ARC1
819,session_pattern_matched,0.690271557247818,0.6337749277314144,220,2416,0,ARC1
820,session_pattern_matched,0.6344535910111129,0.6172098187232716,223,2443,0,ARC1
821,session_pattern_matched,0.630332622609585,0.5976721436362692,223,2442,0,ARC1
822,session_pattern_matched,0.654677097964534,0.6128673185190675,218,2399,0,ARC1
823,session_pattern_matched,0.6725500357514078,0.6572071350658794,223,2442,0,ARC1
824,session_pattern_matched,0.6451892845853174,0.6135611698787643,222,2434,0,ARC1
825,session_pattern_matched,0.620578241834166,0.6166592472797147,220,2416,0,ARC1
826,session_pattern_matched,0.6631231747718688,0.6395849136114623,225,2460,0,ARC1
827,session_pattern_matched,0.6335642680143249,0.6148334401024985,224,2453,0,ARC1
828,session_pattern_matched,0.6643413310713583,0.6253224717350276,223,2442,0,ARC1
829,session_pattern_matched,0.6134633639755234,0.5790464656620244,219,2409,0,ARC1
830,session_pattern_matched,0.6403089321331845,0.6372829619993957,222,2435,0,ARC1
831,session_pattern_matched,0.6470920727712417,0.6271491525011451,218,2399,0,ARC1
832,session_pattern_matched,0.7278795772184772,0.7018584070796461,225,2462,0,ARC1
833,session_pattern_matched,0.6494900796749626,0.6086748843277464,222,2434,0,ARC1
834,session_pattern_matched,0.5978003843496777,0.5499694479561736,225,2461,0,ARC1
835,session_pattern_matched,0.6397887017983226,0.6048537262438608,224,2453,0,ARC1
836,session_pattern_matched,0.6377903024292435,0.6124465381516147,220,2413,0,ARC1
837,session_pattern_matched,0.7291852652741783,0.6809622966309856,222,2434,0,ARC1
838,session_pattern_matched,0.6299506130919353,0.6079768740526195,220,2418,0,ARC1
