task_pair_id,task_ID,benchmark_label,dataset_key,test_index,attempts,session_count,raw_solve_rate,mean_duration_seconds,median_duration_seconds,mean_submissions,latent_correct_logit,latent_correct_prob,latent_duration_log,latent_duration_seconds
3e6067c3__0,3e6067c3,arc2_eval,arc_agi_2_eval,0,4,4,1.0,98.753,104.7475,1.0,2.327344780488023,0.9111165432004247,4.847760889699108,126.45468500497881
3e6067c3__1,3e6067c3,arc2_eval,arc_agi_2_eval,1,9,9,1.0,117.63033333333334,92.841,1.1111111111111112,2.2418296102350457,0.903943440244501,4.812214752929446,122.00373895634178
409aa875__0,409aa875,arc2_eval,arc_agi_2_eval,0,8,8,0.5,208.29950000000002,102.9,1.375,0.14504299886700178,0.5361973136261147,5.095644474555161,162.30905924998515
446ef5d2__0,446ef5d2,arc2_eval,arc_agi_2_eval,0,4,4,0.75,467.71950000000004,554.9695,1.0,0.9312145610354402,0.717321628616961,5.757859068573861,315.6696346855808
446ef5d2__1,446ef5d2,arc2_eval,arc_agi_2_eval,1,9,9,0.5555555555555556,288.8595555555555,274.502,2.0,0.33817635159245096,0.5837474690329398,5.207943289891602,181.71787377719627
45a5af55__0,45a5af55,arc2_eval,arc_agi_2_eval,0,9,9,0.8888888888888888,457.0784444444445,367.49,1.2222222222222223,1.5521358764278381,0.8252220046960921,6.154367921122222,469.76918514104887
4c3d4a41__0,4c3d4a41,arc2_eval,arc_agi_2_eval,0,4,4,0.75,201.06775000000002,89.456,1.25,1.0582832640764046,0.7423623381751089,5.221350467314453,184.18410035550062
4c3d4a41__1,4c3d4a41,arc2_eval,arc_agi_2_eval,1,6,6,0.6666666666666666,140.00866666666667,142.19549999999998,3.5,0.4337384724251778,0.6067660268871264,5.110543754902192,164.76046343760666
4c416de3__0,4c416de3,arc2_eval,arc_agi_2_eval,0,8,8,0.75,216.257125,166.89350000000002,1.375,0.8621213400229896,0.7031036724463982,5.3873982518121695,217.63381480394634
4c7dc4dd__0,4c7dc4dd,arc2_eval,arc_agi_2_eval,0,5,5,0.8,67.3454,65.613,2.0,1.3818586681111422,0.7992893446090559,4.534151598841351,92.14445790696209
4c7dc4dd__1,4c7dc4dd,arc2_eval,arc_agi_2_eval,1,10,10,0.5,72.2788,84.0505,1.5,0.1101008555834131,0.5274974420522928,4.421714441690273,82.23887128697386
4e34c42c__0,4e34c42c,arc2_eval,arc_agi_2_eval,0,11,11,0.36363636363636365,670.7122727272728,707.39,1.7272727272727273,-0.2703604736578793,0.4328186014182659,5.912140000354814,368.4960315789535
4e34c42c__1,4e34c42c,arc2_eval,arc_agi_2_eval,1,9,9,0.3333333333333333,235.6401111111111,214.024,1.1111111111111112,-0.3510746664928993,0.4131218415387521,5.166119561907568,174.2335335813876
53fb4810__0,53fb4810,arc2_eval,arc_agi_2_eval,0,9,9,0.8888888888888888,119.15555555555557,97.269,1.2222222222222223,1.9021694893104146,0.870136872018878,4.791539205311163,119.48667974811926
5545f144__0,5545f144,arc2_eval,arc_agi_2_eval,0,10,10,0.2,165.2467,179.2715,1.0,-0.9937562881307943,0.27017077918670696,4.265787304257123,70.2209704793536
581f7754__0,581f7754,arc2_eval,arc_agi_2_eval,0,5,5,0.8,158.3572,160.335,1.4,1.552647764888079,0.8252958224096507,4.803091762506008,120.88668022945497
581f7754__1,581f7754,arc2_eval,arc_agi_2_eval,1,5,5,0.6,176.0822,142.238,1.0,0.8477616339340645,0.7000973834103253,4.9038549110254985,133.8084539164555
58490d8a__0,58490d8a,arc2_eval,arc_agi_2_eval,0,9,9,1.0,90.95277777777777,91.472,1.1111111111111112,2.0427636756912286,0.8852143838048274,4.727647222450567,112.02931642465022
58f5dbd5__0,58f5dbd5,arc2_eval,arc_agi_2_eval,0,9,9,1.0,288.0777777777778,189.418,1.1111111111111112,2.482530361705041,0.9229080228373312,5.522674205513671,249.3035059956628
5961cc34__0,5961cc34,arc2_eval,arc_agi_2_eval,0,8,8,0.75,172.13174999999998,131.988,1.5,0.8783708907085376,0.7064845159126708,4.971551191640379,143.25047404265445
5dbc8537__0,5dbc8537,arc2_eval,arc_agi_2_eval,0,2,2,1.0,253.1875,253.1875,1.5,1.5240855177029013,0.8211393061826359,5.797273094367411,328.4000911199158
5dbc8537__1,5dbc8537,arc2_eval,arc_agi_2_eval,1,10,10,0.7,189.64770000000001,141.41000000000003,1.0,0.7679795428019277,0.6830836662969408,5.022539733994468,150.79633696339653
62593bfd__0,62593bfd,arc2_eval,arc_agi_2_eval,0,12,12,0.25,350.94425,278.379,1.8333333333333333,-0.6922768078445305,0.33352677754152926,4.746399614916861,114.1688848414742
62593bfd__1,62593bfd,arc2_eval,arc_agi_2_eval,1,10,10,0.5,142.00529999999998,137.0285,1.0,-0.00776730272408388,0.49805818408160923,4.550837499986357,93.71169615274387
64efde09__0,64efde09,arc2_eval,arc_agi_2_eval,0,10,10,0.8,176.0678,167.6995,1.0,1.44355679009576,0.809004836565403,5.0956018941302235,162.30210562889133
65b59efc__0,65b59efc,arc2_eval,arc_agi_2_eval,0,4,4,0.75,282.49175,249.68150000000003,0.75,0.7946440564083893,0.6888276286870362,5.30137986321592,199.61343818032108
65b59efc__1,65b59efc,arc2_eval,arc_agi_2_eval,1,9,9,0.3333333333333333,161.48422222222223,74.518,0.4444444444444444,-0.14615304241848648,0.4635266410356086,4.6190076872757695,100.39336826330785
67e490f4__0,67e490f4,arc2_eval,arc_agi_2_eval,0,4,4,1.0,259.55975,245.51,1.0,1.8205395518208465,0.8606308563828611,5.309904754353416,201.33095632761277
6e453dd6__0,6e453dd6,arc2_eval,arc_agi_2_eval,0,4,4,0.75,208.0405,127.433,2.0,1.173005885785249,0.7636879138798501,4.808487994684824,121.54618688062001
6e4f6532__0,6e4f6532,arc2_eval,arc_agi_2_eval,0,3,3,1.0,560.753,397.125,1.3333333333333333,1.2554078104920938,0.7782345750970223,6.089412963378865,440.1623566569503
6e4f6532__1,6e4f6532,arc2_eval,arc_agi_2_eval,1,10,10,0.3,84.8182,37.6255,0.9,-0.5690151514733762,0.3614641045508057,4.161130578234116,63.14400143258983
6ffbe589__0,6ffbe589,arc2_eval,arc_agi_2_eval,0,9,9,0.2222222222222222,341.4912222222222,312.099,2.0,-0.8246425213751459,0.30477907107878943,5.667528025701556,288.3184618980967
71e489b6__0,71e489b6,arc2_eval,arc_agi_2_eval,0,4,4,1.0,145.916,142.211,1.0,1.9518445758776521,0.8756476347800717,4.944083079016265,139.34210921267226
71e489b6__1,71e489b6,arc2_eval,arc_agi_2_eval,1,9,9,0.7777777777777778,241.49699999999999,172.045,3.111111111111111,0.9010322419473814,0.7111615824630302,5.179590822653529,176.61012208459033
7491f3cf__0,7491f3cf,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,171.19455555555555,68.555,1.7777777777777777,0.24811564935858688,0.561712643759791,4.510766829410044,89.99156677407018
7666fa5d__0,7666fa5d,arc2_eval,arc_agi_2_eval,0,9,9,0.7777777777777778,217.24855555555555,154.035,1.5555555555555556,1.3732599111316879,0.797906330695777,5.619515432371004,274.7557285554638
78332cb0__0,78332cb0,arc2_eval,arc_agi_2_eval,0,3,3,1.0,279.839,273.138,1.0,1.7068031959265246,0.8464211841710483,5.723053517889638,304.8373785041279
78332cb0__1,78332cb0,arc2_eval,arc_agi_2_eval,1,9,9,0.8888888888888888,313.6327777777778,341.656,1.8888888888888888,1.2715443841698657,0.7810070063860332,5.360292072334366,211.78708659550122
7b0280bc__0,7b0280bc,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,203.31522222222222,137.824,3.2222222222222223,0.3151092251972184,0.5781318726359357,5.13099499137592,168.18537231161585
7b3084d4__0,7b3084d4,arc2_eval,arc_agi_2_eval,0,9,9,0.2222222222222222,372.9845555555555,406.359,2.4444444444444446,-0.9106171776771744,0.28687356020950555,5.438808877679832,229.16786204003063
7b5033c1__0,7b5033c1,arc2_eval,arc_agi_2_eval,0,9,9,0.8888888888888888,170.40655555555557,142.322,1.4444444444444444,1.5443025213750552,0.8240893149984394,4.916460031706319,135.5184856832085
7b80bb43__0,7b80bb43,arc2_eval,arc_agi_2_eval,0,9,9,0.7777777777777778,119.58733333333333,115.085,2.5555555555555554,1.4824708172699004,0.8149454930204099,5.138454749858032,169.45217346853096
7c66cb00__0,7c66cb00,arc2_eval,arc_agi_2_eval,0,11,11,0.5454545454545454,326.78145454545455,154.295,2.909090909090909,-0.24578386785276585,0.43886150350233133,5.555481394438252,257.6514479238372
7ed72f31__0,7ed72f31,arc2_eval,arc_agi_2_eval,0,3,3,1.0,139.29600000000002,139.186,1.0,1.7531356216303071,0.8523478591898096,5.094718058422578,162.157837161006
7ed72f31__1,7ed72f31,arc2_eval,arc_agi_2_eval,1,9,9,0.6666666666666666,405.51866666666666,314.046,3.111111111111111,1.0517526700927542,0.7411113178926513,5.791520684571312,326.5106863342856
800d221b__0,800d221b,arc2_eval,arc_agi_2_eval,0,9,9,0.7777777777777778,218.00122222222222,183.54,1.6666666666666667,1.2247996435363935,0.7729070944089632,5.323238106259752,204.04677139458445
80a900e0__0,80a900e0,arc2_eval,arc_agi_2_eval,0,3,3,1.0,163.35333333333332,183.505,2.0,1.8540176073504857,0.8645981264039629,5.208584396623935,181.83505299437138
8698868d__0,8698868d,arc2_eval,arc_agi_2_eval,0,10,10,0.9,233.19070000000002,212.413,1.3,1.6762934931522926,0.8424131044854382,5.583458692968175,264.9899943817884
88bcf3b4__0,88bcf3b4,arc2_eval,arc_agi_2_eval,0,8,8,0.375,342.35825,246.80599999999998,1.875,-0.37243611816936556,0.40795250094783375,5.245733352934808,188.75492154488222
88bcf3b4__1,88bcf3b4,arc2_eval,arc_agi_2_eval,1,9,9,0.3333333333333333,332.22133333333335,299.8,1.8888888888888888,-0.7880327874273567,0.3125912241026606,5.320108676606815,203.4060949467431
88e364bc__0,88e364bc,arc2_eval,arc_agi_2_eval,0,6,6,0.5,362.00766666666664,180.3705,3.8333333333333335,0.6048113720527298,0.6467562993219176,5.884112197042032,358.2836532719423
88e364bc__1,88e364bc,arc2_eval,arc_agi_2_eval,1,9,9,0.7777777777777778,147.351,116.572,2.0,1.2352084988150986,0.7747288830549635,5.009202353252619,148.78521279888335
89565ca0__0,89565ca0,arc2_eval,arc_agi_2_eval,0,3,3,1.0,387.3126666666667,419.854,1.0,1.9700813283151803,0.8776198483705915,5.204965490962933,181.17458599076545
898e7135__0,898e7135,arc2_eval,arc_agi_2_eval,0,3,3,1.0,323.949,318.061,1.0,1.675579032414325,0.8423182342840534,5.707507380881082,300.1195556929701
8b7bacbf__0,8b7bacbf,arc2_eval,arc_agi_2_eval,0,4,4,0.75,62.928749999999994,74.44,2.25,1.6638226673084633,0.8407504834929561,4.521083000240406,90.93510982879765
8b7bacbf__1,8b7bacbf,arc2_eval,arc_agi_2_eval,1,10,10,0.7,72.8292,43.309,1.3,1.2766015763033174,0.7818707342678815,4.4197373013910015,82.07445894677669
8b9c3697__0,8b9c3697,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,365.35422222222223,170.394,2.5555555555555554,-0.06851783655595356,0.482877239180355,5.591328629364219,267.0915775354904
8e5c0c38__0,8e5c0c38,arc2_eval,arc_agi_2_eval,0,14,14,0.35714285714285715,306.93828571428577,250.6145,2.0714285714285716,-0.26908477610991977,0.43313179494727855,5.277681226413401,194.9150655758583
8e5c0c38__1,8e5c0c38,arc2_eval,arc_agi_2_eval,1,9,9,0.6666666666666666,170.84755555555554,151.449,2.111111111111111,0.6648992209183197,0.6603600702436708,5.076384701017222,159.19385907225345
8f215267__0,8f215267,arc2_eval,arc_agi_2_eval,0,9,9,1.0,133.71522222222222,150.527,1.2222222222222223,2.315296176140864,0.9101359634885124,4.978621814730727,144.27402909694186
8f3a5a89__0,8f3a5a89,arc2_eval,arc_agi_2_eval,0,8,8,0.5,138.9775,117.1985,2.25,0.17757480961441996,0.5442774142194765,4.858096940125248,127.77889481674111
9385bd28__0,9385bd28,arc2_eval,arc_agi_2_eval,0,2,2,1.0,96.64500000000001,96.64500000000001,1.0,1.7516192850841543,0.8521569247647137,5.0732760816277125,158.6966505522824
9385bd28__1,9385bd28,arc2_eval,arc_agi_2_eval,1,9,9,0.8888888888888888,298.4412222222222,334.698,1.4444444444444444,1.610340090888145,0.8334585982174723,5.388500951440902,217.87503520273845
97d7923e__0,97d7923e,arc2_eval,arc_agi_2_eval,0,10,10,0.5,177.339,114.441,1.6,0.4913642361559899,0.6204277588179475,5.059811316355238,156.56078437542146
981571dc__0,981571dc,arc2_eval,arc_agi_2_eval,0,9,9,0.7777777777777778,196.98566666666667,181.522,1.1111111111111112,1.2231012287940861,0.77260884756729,5.316975855115696,202.76672917192312
9aaea919__0,9aaea919,arc2_eval,arc_agi_2_eval,0,9,9,0.8888888888888888,128.187,85.172,2.888888888888889,1.3408364254696439,0.7926274576520328,4.993033776196914,146.38287259065558
9bbf930d__0,9bbf930d,arc2_eval,arc_agi_2_eval,0,9,9,0.4444444444444444,219.5582222222222,168.534,2.111111111111111,-0.22460306356072557,0.44408410033235635,5.3214259124195396,203.67552338678382
a251c730__0,a251c730,arc2_eval,arc_agi_2_eval,0,9,9,0.8888888888888888,174.88744444444444,126.923,1.4444444444444444,1.53450229348099,0.8226640987332353,5.187568168504067,178.03264589333847
a25697e4__0,a25697e4,arc2_eval,arc_agi_2_eval,0,4,4,0.75,193.976,183.6735,3.25,1.6122393701827051,0.8337220614312919,5.437000057226861,228.75190601185318
a25697e4__1,a25697e4,arc2_eval,arc_agi_2_eval,1,9,9,0.8888888888888888,126.52744444444446,140.786,1.3333333333333333,1.94804610415307,0.875233433024146,5.027327582668772,151.52485748541295
a32d8b75__0,a32d8b75,arc2_eval,arc_agi_2_eval,0,10,10,0.3,554.8192000000001,312.127,1.3,-0.6232626738508117,0.34903977136257874,5.1027591517526005,163.47509355020574
a32d8b75__1,a32d8b75,arc2_eval,arc_agi_2_eval,1,9,9,0.5555555555555556,290.6044444444444,307.256,1.0,0.023921816480934943,0.5059801689420008,5.043833002107168,154.06323509958136
a395ee82__0,a395ee82,arc2_eval,arc_agi_2_eval,0,9,9,0.8888888888888888,284.1393333333333,264.16,1.6666666666666667,1.320723142665443,0.7893019934575266,5.532544847689786,251.78639603948767
a47bf94d__0,a47bf94d,arc2_eval,arc_agi_2_eval,0,10,10,0.9,172.81869999999998,116.725,1.0,1.8534983009012342,0.8645373206179802,4.752776160041287,114.90561081952575
a6f40cea__0,a6f40cea,arc2_eval,arc_agi_2_eval,0,4,4,0.75,257.99775,223.2975,2.75,0.9463254672044098,0.7203755997231276,5.172059438768007,175.27749662922068
aa4ec2a5__0,aa4ec2a5,arc2_eval,arc_agi_2_eval,0,10,10,0.8,189.0663,173.98,1.7,1.1572973262405752,0.7608412781329048,5.337900086517821,207.0753110485666
b0039139__0,b0039139,arc2_eval,arc_agi_2_eval,0,6,6,0.5,208.7015,111.501,1.3333333333333333,-0.018208710857078203,0.49544794805715,4.297862635965227,72.54243863360558
b0039139__1,b0039139,arc2_eval,arc_agi_2_eval,1,10,10,0.3,169.6198,114.37100000000001,1.3,-0.6567213325268579,0.34147650283338815,4.589481151949695,97.44333977411108
b10624e5__0,b10624e5,arc2_eval,arc_agi_2_eval,0,9,9,0.6666666666666666,351.38222222222225,305.485,2.111111111111111,0.2655978016942112,0.5660118541500322,5.927950711822601,374.38445413328776
b5ca7ac4__0,b5ca7ac4,arc2_eval,arc_agi_2_eval,0,9,9,0.6666666666666666,677.8984444444445,377.361,2.111111111111111,0.6347558664771139,0.6535670569533736,6.1387698003941695,462.4830433426366
b99e7126__0,b99e7126,arc2_eval,arc_agi_2_eval,0,8,8,0.75,162.046375,141.035,3.625,0.8819085675460278,0.7072175670038855,5.153475520916175,172.0318221967642
b9e38dc0__0,b9e38dc0,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,301.7715555555556,281.97,2.3333333333333335,0.24495460333962138,0.5609342697476808,5.696547219675286,296.8372569392396
bf45cf4b__0,bf45cf4b,arc2_eval,arc_agi_2_eval,0,9,9,1.0,275.85566666666665,255.758,1.4444444444444444,2.1654487138903717,0.897103601773056,5.59612283371803,268.37994923463293
c4d067a0__0,c4d067a0,arc2_eval,arc_agi_2_eval,0,9,9,0.7777777777777778,313.28077777777776,156.217,1.5555555555555556,0.7710247609558297,0.683742528408732,5.250222677218551,189.6087079502187
c7f57c3e__0,c7f57c3e,arc2_eval,arc_agi_2_eval,0,9,9,0.4444444444444444,338.3834444444444,203.029,2.111111111111111,-0.2654510104653268,0.43402420435422473,5.517993061573695,248.13453744508348
cb2d8a2c__0,cb2d8a2c,arc2_eval,arc_agi_2_eval,0,4,4,1.0,377.603,241.05599999999998,1.75,1.9790405608390702,0.8785788481746591,5.773901149432889,320.7906405427593
cb2d8a2c__1,cb2d8a2c,arc2_eval,arc_agi_2_eval,1,9,9,0.6666666666666666,234.9801111111111,171.891,2.0,0.9236003603265445,0.7157751356091077,5.549167741217617,256.02355675440225
cbebaa4b__0,cbebaa4b,arc2_eval,arc_agi_2_eval,0,7,7,0.5714285714285714,282.59499999999997,237.711,0.5714285714285714,0.718611293038694,0.6723011410576546,5.212366010665055,182.52777357339122
cbebaa4b__1,cbebaa4b,arc2_eval,arc_agi_2_eval,1,9,9,0.5555555555555556,339.7753333333333,294.946,1.0,0.38424701258803706,0.5948970209740775,5.793907362386413,327.29328235436066
d35bdbdc__0,d35bdbdc,arc2_eval,arc_agi_2_eval,0,4,4,0.5,117.36125,78.1695,2.0,0.37387788353574425,0.5923956784201603,4.678797455615866,106.64055216847707
d35bdbdc__1,d35bdbdc,arc2_eval,arc_agi_2_eval,1,10,10,0.3,203.4195,205.335,1.4,-0.28231209306685856,0.42988702702624,5.072583878220269,158.58614623675695
d35bdbdc__2,d35bdbdc,arc2_eval,arc_agi_2_eval,2,4,4,0.5,53.13974999999999,52.66199999999999,1.75,-0.12838704400793322,0.4679472546467836,3.7992211460197534,43.66638235248871
d59b0160__0,d59b0160,arc2_eval,arc_agi_2_eval,0,9,9,0.4444444444444444,180.98633333333333,85.342,2.6666666666666665,-0.09873095225002027,0.47533729261364166,4.855227360894186,127.40988328191239
d8e07eb2__0,d8e07eb2,arc2_eval,arc_agi_2_eval,0,10,10,0.7,214.69359999999998,238.64499999999998,2.5,0.8743648220022234,0.7056531142856507,5.325191056087326,204.44760873162838
d8e07eb2__1,d8e07eb2,arc2_eval,arc_agi_2_eval,1,10,10,0.6,205.74540000000002,180.2495,1.4,0.520588941786504,0.6272854702847293,5.228315046054173,185.47833125886422
da515329__0,da515329,arc2_eval,arc_agi_2_eval,0,9,9,0.3333333333333333,314.03511111111106,292.231,0.7777777777777778,-0.7749923491181588,0.3154001516748001,5.4134575909016,223.4061525159285
db0c5428__0,db0c5428,arc2_eval,arc_agi_2_eval,0,6,6,0.6666666666666666,333.68149999999997,227.5605,2.5,0.6103608810188078,0.6480231195240779,5.765307941361464,318.03727368340134
db695cfb__0,db695cfb,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,278.4845555555555,292.141,3.3333333333333335,0.7595690053846901,0.6812601528802158,5.78570723223116,324.6122421724032
dbff022c__0,dbff022c,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,105.74977777777778,82.42,2.0,0.2138641008302391,0.553263167880041,4.508903162613948,89.82214673263807
dd6b8c4b__0,dd6b8c4b,arc2_eval,arc_agi_2_eval,0,5,5,0.8,224.89079999999998,103.689,1.4,1.1162446790950629,0.7532914787687564,4.659210790037466,104.55274599740751
dd6b8c4b__1,dd6b8c4b,arc2_eval,arc_agi_2_eval,1,9,9,0.5555555555555556,179.54088888888887,188.872,2.6666666666666665,0.1995496675576407,0.5497225300701151,4.877842975712462,130.34703934932023
de809cff__0,de809cff,arc2_eval,arc_agi_2_eval,0,10,10,0.8,335.6154,319.3675,1.7,1.062643723048239,0.7431954399741659,5.642371565607095,281.1310179228605
dfadab01__0,dfadab01,arc2_eval,arc_agi_2_eval,0,13,13,0.5384615384615384,234.59353846153846,176.269,1.6923076923076923,0.2596177652470071,0.5645423277139721,5.280602706655107,195.48826445590208
e12f9a14__0,e12f9a14,arc2_eval,arc_agi_2_eval,0,8,8,0.375,286.893875,231.0705,1.5,-0.3709954559724177,0.40830050622641295,5.095898169057843,162.35049511635867
e12f9a14__1,e12f9a14,arc2_eval,arc_agi_2_eval,1,10,10,0.2,370.3621,287.5455,2.4,-1.147853376612907,0.24088139097250993,5.8261607590548214,338.0544652924649
e3721c99__0,e3721c99,arc2_eval,arc_agi_2_eval,0,5,5,0.8,75.0886,56.362,2.0,1.6018656102327347,0.8322789684090569,4.482956269830796,87.49590412158052
e3721c99__1,e3721c99,arc2_eval,arc_agi_2_eval,1,10,10,0.8,115.3925,91.8115,2.2,1.6255538027947876,0.8355596435966901,4.823904613663906,123.45007278464175
e376de54__0,e376de54,arc2_eval,arc_agi_2_eval,0,3,3,1.0,134.98466666666664,76.825,1.6666666666666667,1.803204037500381,0.858538513087856,4.802526106871578,120.81775383815982
e8686506__0,e8686506,arc2_eval,arc_agi_2_eval,0,9,9,1.0,125.32711111111111,104.05,1.0,2.1472580218579664,0.8954122712649255,4.798959749430089,120.3840819593722
e87109e9__0,e87109e9,arc2_eval,arc_agi_2_eval,0,10,10,0.4,260.4494,202.462,0.5,0.19076618006344037,0.5475474379164177,5.201499121592602,180.54419480140606
edb79dae__0,edb79dae,arc2_eval,arc_agi_2_eval,0,9,9,0.5555555555555556,296.5594444444444,175.004,1.6666666666666667,0.1817963798860066,0.5453243331984223,5.425073482507712,226.02802829119352
eee78d87__0,eee78d87,arc2_eval,arc_agi_2_eval,0,4,4,0.75,231.25375,227.50099999999998,1.25,0.753145969138958,0.6798638033494319,5.480849306977105,239.0504973841527
f931b4a8__0,f931b4a8,arc2_eval,arc_agi_2_eval,0,15,15,0.13333333333333333,216.38633333333334,168.422,1.4,-1.614483068560277,0.16596712844835348,4.888701803094006,131.78108611868345
f931b4a8__1,f931b4a8,arc2_eval,arc_agi_2_eval,1,10,10,0.4,103.97409999999999,83.197,1.0,-0.5743087413852391,0.3602432008825563,4.592164937320558,97.70789541574321
fc7cae8d__0,fc7cae8d,arc2_eval,arc_agi_2_eval,0,10,10,0.4,347.4332,335.62,1.4,-0.3276276225053213,0.41881797086137645,5.581443602231146,264.4545400836539
1190bc91__0,1190bc91,arc2_train_other,arc_agi_2_train,0,10,10,0.9,228.1818,162.756,1.6,2.208634529877684,0.9010222192495333,5.490253857890403,241.31871356807355
13f06aa5__0,13f06aa5,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,141.16666666666666,110.4,0.8888888888888888,1.592641362272047,0.8309873997673264,4.721822385376422,111.37285282471218
15660dd6__0,15660dd6,arc2_train_other,arc_agi_2_train,0,9,9,0.5555555555555556,260.26455555555555,280.286,1.0,0.5131483304009895,0.6255442261132039,5.217616125135692,183.49384917789743
1b59e163__0,1b59e163,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,134.20644444444443,126.074,0.8888888888888888,1.1499629364082828,0.759504147067602,4.896755341589753,132.85476134647482
1b8318e3__0,1b8318e3,arc2_train_other,arc_agi_2_train,0,10,10,0.5,220.9402,169.894,1.6,0.5306913296025795,0.6296443391826934,5.114275787225825,165.3802426437914
1be83260__0,1be83260,arc2_train_other,arc_agi_2_train,0,5,5,0.8,106.2524,103.653,0.8,1.9971053218964838,0.8804928201788604,5.105997004338473,164.00850274132537
1be83260__1,1be83260,arc2_train_other,arc_agi_2_train,1,9,9,0.8888888888888888,263.1396666666667,253.875,1.3333333333333333,1.9705021584469993,0.8776650397123005,5.778671671205304,322.32941726528355
1efba499__0,1efba499,arc2_train_other,arc_agi_2_train,0,10,10,0.5,320.8854,258.852,3.1,0.5661167775622289,0.6378666598778692,5.38311181350932,216.69866011914502
25e02866__0,25e02866,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,134.03411111111112,91.581,0.7777777777777778,1.1107948345348375,0.7522772634685218,5.014570971164469,149.59151480232865
278e5215__0,278e5215,arc2_train_other,arc_agi_2_train,0,8,8,0.875,250.65175,173.9315,1.375,2.1045013156870462,0.8913399136470953,5.466893073409173,235.72356628875553
2b9ef948__0,2b9ef948,arc2_train_other,arc_agi_2_train,0,3,3,0.6666666666666666,73.54533333333333,60.115,0.6666666666666666,0.6764536580871782,0.6629467315896868,4.6643777856530555,105.09954801847654
2b9ef948__1,2b9ef948,arc2_train_other,arc_agi_2_train,1,10,10,0.4,224.20190000000002,185.1395,1.2,-0.189070733459608,0.4528726245009696,5.307231157184697,200.7907273547591
2ccd9fef__0,2ccd9fef,arc2_train_other,arc_agi_2_train,0,3,3,1.0,140.76366666666667,156.518,1.0,1.5375647039189626,0.8231104259197909,5.239726254761232,187.6184619319239
2ccd9fef__1,2ccd9fef,arc2_train_other,arc_agi_2_train,1,10,10,0.6,182.1758,154.5745,1.4,0.3071881472665732,0.5761987718158935,4.93825767542636,138.5269364462914
2de01db2__0,2de01db2,arc2_train_other,arc_agi_2_train,0,9,9,0.5555555555555556,299.901,199.815,3.3333333333333335,0.6867055772967188,0.6652336657593901,5.396087457663187,219.54184666251498
2e65ae53__0,2e65ae53,arc2_train_other,arc_agi_2_train,0,9,9,1.0,148.43033333333335,74.137,1.4444444444444444,2.784920579135531,0.9418555002666804,4.980959396189087,144.61401619269014
305b1341__0,305b1341,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,290.1492222222222,221.158,2.0,0.8192237869378866,0.6940715467819574,5.661044384302663,286.44869274745275
320afe60__1,320afe60,arc2_train_other,arc_agi_2_train,1,10,10,0.6,215.2732,160.3285,1.8,0.220575582788458,0.5549213991295197,4.876004607891275,130.10579699280672
33067df9__0,33067df9,arc2_train_other,arc_agi_2_train,0,9,9,0.4444444444444444,291.70022222222224,220.488,1.3333333333333333,0.09132953929799648,0.5228165274797111,5.421667410515878,225.25606990190556
34cfa167__1,34cfa167,arc2_train_other,arc_agi_2_train,1,8,8,0.75,384.4545,349.589,1.125,1.663187078339222,0.8406653666212979,5.689564013762187,294.76464321226285
3ad05f52__0,3ad05f52,arc2_train_other,arc_agi_2_train,0,9,9,1.0,167.38655555555556,124.243,1.6666666666666667,2.527405576182634,0.9260408597112709,5.131207394418471,168.22131161612361
42f14c03__0,42f14c03,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,72.735,55.946,1.0,2.012500952402876,0.8821033624400783,4.4746917634456,86.76754307487364
42f83767__1,42f83767,arc2_train_other,arc_agi_2_train,1,9,9,0.4444444444444444,316.5433333333333,301.006,1.4444444444444444,0.11937395788406135,0.5298081004036335,5.504993488767811,244.91685445187042
458e3a53__0,458e3a53,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,62.88933333333333,59.143,1.0,1.8721696283391687,0.8667091220010975,4.188240693662438,64.90673876146762
494ef9d7__0,494ef9d7,arc2_train_other,arc_agi_2_train,0,9,9,0.5555555555555556,214.24077777777777,80.05,3.111111111111111,0.5556347089658225,0.6354418957771988,4.8380411526719485,125.22186005673656
4c177718__0,4c177718,arc2_train_other,arc_agi_2_train,0,2,2,1.0,42.012,42.012,1.0,1.933140252894908,0.8735965911591514,4.14688501814611,62.23671197257789
4c177718__1,4c177718,arc2_train_other,arc_agi_2_train,1,9,9,0.8888888888888888,164.39711111111112,163.11200000000002,1.6666666666666667,1.3134649385102888,0.7880923878503892,5.0571332194202725,156.13938584663205
4e7e0eb9__0,4e7e0eb9,arc2_train_other,arc_agi_2_train,0,4,4,1.0,112.48724999999999,107.6035,1.0,2.5644566531120683,0.9285387422999715,4.848611109720689,126.56309560991721
