source_family,split,model_name,task_ID,task_score,task_cost,task_attempts,task_output_tokens,task_total_tokens,task_duration_seconds,task_empty_attempts
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,b5ca7ac4,0.0,0.717028,2.0,4176.0,76954.0,516.858531,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,291dc1e1,0.0,0.552732,2.0,2897.0,52251.0,453.36551,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,446ef5d2,0.0,1.4033319999999998,4.0,9641.0,129591.0,1181.603678,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,dd6b8c4b,0.5,1.251404,4.0,5246.0,113277.0,1097.996389,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,38007db0,1.0,0.8553880000000001,4.0,4595.0,90099.0,596.2198060000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,8b7bacbf,0.0,1.46556,4.0,11895.0,151190.0,1105.59409,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,edb79dae,0.0,0.6217280000000001,2.0,3622.0,64429.0,459.38997900000004,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,31f7f899,1.0,0.375004,2.0,3556.0,37387.0,289.182603,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,4c3d4a41,1.0,1.312708,4.0,5884.0,117859.0,967.434228,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,de809cff,0.0,0.69314,2.0,6708.0,70495.0,523.665408,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,898e7135,0.0,0.715616,2.0,7329.0,72238.0,500.899004,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,fc7cae8d,0.0,0.6284799999999999,2.0,3281.0,65550.0,453.142212,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,6e453dd6,1.0,0.418924,2.0,3393.0,42832.0,326.58130900000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,c4d067a0,1.0,0.546628,2.0,6201.0,65329.0,398.07155,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,8698868d,0.0,0.74624,2.0,4549.0,74560.0,552.856464,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,8b9c3697,0.0,0.658576,2.0,7806.0,70788.0,496.12455,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,89565ca0,0.0,0.6525880000000001,2.0,1726.0,67594.0,529.863121,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,53fb4810,1.0,0.480656,2.0,2700.0,48888.0,355.885857,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,e3721c99,0.0,1.4413840000000002,4.0,16140.0,165582.0,979.113509,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,e8686506,1.0,0.411872,2.0,2961.0,37696.0,325.256732,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,35ab12c3,0.0,0.6628719999999999,2.0,3623.0,67196.0,508.003833,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,20270e3b,0.5,1.0742280000000002,4.0,4372.0,95404.0,848.484108,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,88bcf3b4,0.0,1.3063000000000002,4.0,11049.0,128820.0,1093.959025,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7491f3cf,0.0,0.6115200000000001,2.0,2758.0,59125.0,464.934621,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7b80bb43,0.0,0.6227600000000001,2.0,4840.0,66115.0,470.147986,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,dfadab01,0.0,0.53688,2.0,5315.0,57030.0,414.865769,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,a47bf94d,0.0,0.7600720000000001,2.0,6571.0,80841.0,568.571414,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,3dc255db,0.0,0.5510200000000001,2.0,3312.0,50840.0,457.48533299999997,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,2c181942,0.0,0.753256,2.0,5226.0,79533.0,579.712133,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,6ffbe589,0.0,0.755188,2.0,2828.0,73039.0,621.460411,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,faa9f03d,0.0,0.579984,2.0,3199.0,55102.0,470.847689,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,332f06d7,0.0,0.666552,2.0,4111.0,64796.0,489.711134,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,2ba387bc,1.0,0.28692,2.0,772.0,37980.0,187.742941,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,800d221b,0.0,0.72904,2.0,6608.0,73075.0,551.401282,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,5dbc8537,0.5,1.3375,4.0,6427.0,126150.0,1066.0341389999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,b99e7126,1.0,0.660964,2.0,7079.0,84777.0,394.369212,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,71e489b6,0.0,1.275004,4.0,6557.0,140047.0,980.215488,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,3a25b0d8,0.0,1.244836,4.0,7416.0,124423.0,900.3220019999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,5545f144,0.0,0.617944,2.0,1890.0,58122.0,448.98922400000004,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7c66cb00,1.0,0.661984,2.0,6673.0,80627.0,477.10623599999997,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,cb2d8a2c,0.0,1.088748,4.0,8229.0,118629.0,798.535831,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,135a2760,1.0,0.57818,2.0,5713.0,57890.0,398.223863,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,78332cb0,0.0,0.896456,4.0,5949.0,82168.0,657.8575040000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,221dfab4,0.0,1.1579920000000001,4.0,11863.0,130111.0,865.6416479999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,271d71e2,0.0,0.683728,2.0,5957.0,65589.0,562.8921049999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,4c416de3,0.0,0.689644,2.0,3546.0,73932.0,518.952718,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,20a9e565,0.5,1.304108,4.0,5900.0,145284.0,917.407549,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,f560132c,0.0,0.6464719999999999,2.0,2292.0,62306.0,514.051345,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,3e6067c3,0.5,1.206812,4.0,13285.0,137576.0,874.2668680000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7666fa5d,0.0,0.7444999999999999,2.0,4035.0,68675.0,605.204919,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,dbff022c,0.0,0.373324,2.0,2829.0,35257.0,271.281793,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,db0c5428,1.0,0.653776,2.0,4298.0,65598.0,472.192551,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,45a5af55,1.0,0.366932,2.0,5653.0,39601.0,273.606806,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7b0280bc,0.0,0.81274,2.0,7081.0,81980.0,616.416467,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,0934a4d8,0.0,0.8406359999999999,2.0,2329.0,93308.0,630.203892,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,80a900e0,0.0,0.7110200000000001,2.0,6731.0,71795.0,554.718678,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,4a21e3da,0.0,0.601648,2.0,4833.0,62119.0,493.663554,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,f931b4a8,1.0,0.9381280000000001,4.0,4254.0,88814.0,716.1913490000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,142ca369,0.0,1.3150400000000002,4.0,9022.0,136110.0,919.611129,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7ed72f31,0.5,0.8405800000000001,4.0,7496.0,89015.0,614.629638,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,aa4ec2a5,0.0,0.647956,2.0,6013.0,72958.0,437.795604,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,21897d95,0.0,1.36368,4.0,12675.0,131960.0,1037.424975,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,2d0172a1,0.0,1.3518720000000002,4.0,5068.0,138796.0,1299.355958,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7b3084d4,0.0,0.693724,2.0,3084.0,66832.0,540.8758250000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,b10624e5,0.0,0.6377120000000001,2.0,4374.0,71601.0,440.73607200000004,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,58490d8a,1.0,0.340132,2.0,2088.0,39091.0,209.74041599999998,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,269e22fb,0.0,1.383232,4.0,8545.0,142396.0,1090.2411760000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,1818057f,1.0,0.47052400000000005,2.0,2904.0,47082.0,328.257826,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,b6f77b65,0.0,1.3552240000000002,4.0,5856.0,129412.0,1144.613814,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,16b78196,0.0,0.727712,2.0,6781.0,97206.0,487.878331,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,136b0064,1.0,0.5053000000000001,2.0,3115.0,47425.0,352.227595,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,65b59efc,0.5,1.108784,4.0,8803.0,108972.0,840.679516,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,8e5c0c38,0.0,1.1725599999999998,4.0,11096.0,122380.0,804.5397280000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,981571dc,1.0,0.733284,2.0,7634.0,101897.0,498.061783,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,4c7dc4dd,0.0,1.1967880000000002,4.0,3192.0,127609.0,914.9892460000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,8f3a5a89,1.0,0.442288,2.0,2596.0,45399.0,335.531923,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,36a08778,0.5,1.166108,4.0,11364.0,122569.0,871.651353,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,b0039139,0.0,1.10622,4.0,5568.0,100270.0,856.963661,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,cbebaa4b,0.0,1.423168,4.0,8708.0,145184.0,1067.131543,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,247ef758,1.0,1.02076,4.0,5852.0,109050.0,799.915975,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,a395ee82,1.0,0.5581240000000001,2.0,5122.0,63712.0,426.120315,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,c7f57c3e,0.0,0.561392,2.0,5549.0,57416.0,439.086574,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,13e47133,0.0,1.3639160000000001,4.0,14536.0,141783.0,1102.610897,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,8f215267,0.0,0.710008,2.0,5717.0,77714.0,551.570444,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,7b5033c1,1.0,0.32498000000000005,2.0,1985.0,31385.0,247.39993300000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,e376de54,1.0,0.498652,2.0,3603.0,50776.0,347.495742,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,a32d8b75,0.0,1.519664,4.0,13702.0,168562.0,1063.932955,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,bf45cf4b,1.0,0.37128399999999995,2.0,4658.0,36372.0,254.903309,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,5961cc34,0.0,0.633228,2.0,6214.0,74524.0,486.722176,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,d8e07eb2,0.0,1.502188,4.0,11693.0,198419.0,1049.3330409999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,d35bdbdc,0.3333333333333333,1.304364,6.0,5531.0,119982.0,1064.0711059999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-pro-preview,9bbf930d,0.0,0.6555759999999999,2.0,4677.0,65408.0,562.88603,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,da515329,0.0,0.26921125,2.0,25987.0,,493.435013,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,e12f9a14,0.0,1.4637925,2.0,143890.0,,1979.034275,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,88e364bc,0.5,1.0283825000000002,2.0,100703.0,,1420.708771,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,a251c730,0.0,0.4021612500000001,2.0,39063.0,,637.553435,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,9385bd28,0.0,1.3098750000000001,2.0,129753.0,,2035.521717,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,409aa875,0.0,0.27537625000000004,2.0,26848.0,,513.099372,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,abc82100,0.0,0.34641625000000004,2.0,33937.0,,564.34579,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,a6f40cea,0.0,0.35276375,2.0,34274.0,,565.64439,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,d59b0160,0.0,1.1769625000000001,2.0,116317.0,,1707.4989289999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,62593bfd,0.5,2.4042925,4.0,235201.0,,3419.115924,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,9aaea919,0.0,1.0648825,2.0,101728.0,,1552.306579,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,b9e38dc0,0.0,0.9500450000000001,2.0,93806.0,,1418.4793009999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,64efde09,0.0,0.8405850000000001,2.0,81414.0,,1086.282747,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,2b83f449,0.0,0.8709500000000001,2.0,86186.0,,1515.71089,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,eee78d87,0.0,0.6031325000000001,2.0,59594.0,,741.1419539999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,195c6913,0.0,1.6243550000000002,4.0,156065.0,,2112.26022,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,db695cfb,1.0,0.8783850000000002,2.0,86358.0,,1030.389965,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,67e490f4,0.0,0.7481575,2.0,72541.0,,947.791849,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,6e4f6532,0.0,1.4308750000000001,4.0,138991.0,,2152.465849,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,e87109e9,0.0,1.1257725,2.0,109626.0,,1716.061597,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,581f7754,0.0,1.9642000000000002,4.0,194170.0,,2562.400772,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,a25697e4,0.0,2.05288,4.0,199930.0,,2581.182044,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,97d7923e,0.0,0.8724725,2.0,86462.0,,1317.996019,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,58f5dbd5,1.0,0.8161450000000001,2.0,80056.0,,885.3031209999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,1ae2feb7,1.0,1.1317325,6.0,110276.0,,2112.8192200000003,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,16de56c4,0.5,1.7650300000000003,4.0,174970.0,,2355.066279,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,b5ca7ac4,0.0,0.9033525000000001,2.0,87759.0,,1297.736516,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,291dc1e1,0.0,1.0589525,2.0,104972.0,,1530.097784,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,446ef5d2,0.0,2.0050550000000005,4.0,198614.0,,2859.134396,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,dd6b8c4b,0.0,2.09579,4.0,208238.0,,2735.908273,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,38007db0,1.0,0.7607,4.0,73253.0,,1052.6532000000002,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,28a6681f,0.0,0.9449525000000001,2.0,93935.0,,1304.835615,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,8b7bacbf,0.0,1.5901550000000002,4.0,154667.0,,2332.87527,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,edb79dae,0.0,0.9000400000000002,2.0,88114.0,,1058.065292,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,31f7f899,0.0,0.6632250000000001,2.0,65406.0,,1133.2408110000001,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,4c3d4a41,0.0,1.825755,4.0,181311.0,,2608.952095,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,de809cff,0.0,0.8861125000000001,2.0,86704.0,,1215.4792,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,898e7135,0.0,0.9114775,2.0,89260.0,,1142.9828400000001,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,fc7cae8d,0.0,0.783375,2.0,76365.0,,822.275267,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,6e453dd6,1.0,0.7279625000000001,2.0,71612.0,,1265.109774,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,c4d067a0,0.0,1.063065,2.0,103344.0,,1660.8319139999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,8698868d,0.0,0.8966225000000001,2.0,87809.0,,1121.05082,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,8b9c3697,0.0,1.54466,2.0,152084.0,,2198.750218,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,89565ca0,0.0,0.44289875,2.0,43301.0,,711.249516,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,53fb4810,1.0,0.6134225,2.0,60020.0,,1196.379266,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,e3721c99,0.0,1.7791750000000002,4.0,171103.0,,2027.88976,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,e8686506,0.0,1.1045625000000001,2.0,109953.0,,1904.46353,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,35ab12c3,0.0,0.9111550000000002,2.0,89326.0,,1418.871016,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,20270e3b,0.5,1.5097825000000002,4.0,150106.0,,1738.2086599999998,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,88bcf3b4,0.0,1.8372625000000002,4.0,180745.0,,2738.542681,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7491f3cf,0.0,1.0019050000000003,2.0,98971.0,,1410.096225,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7b80bb43,0.0,1.0441900000000002,2.0,102289.0,,1657.3398120000002,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,dfadab01,0.0,0.8534125000000001,2.0,83503.0,,945.8368049999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,a47bf94d,0.0,0.57205625,2.0,55895.0,,844.741211,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,3dc255db,0.0,0.9803725,2.0,97303.0,,1747.3513360000002,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,2c181942,0.0,0.9616025,2.0,93650.0,,1408.4562,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,6ffbe589,0.0,0.92656,2.0,91144.0,,1245.717148,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,faa9f03d,0.0,1.1904525000000001,2.0,118035.0,,1817.51899,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,332f06d7,0.0,0.9301125000000001,2.0,91629.0,,1214.3711779999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,2ba387bc,1.0,0.28090250000000005,2.0,25985.0,,292.78150800000003,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,800d221b,0.0,1.0116425000000002,2.0,99320.0,,1452.5140729999998,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,5dbc8537,0.0,2.1045125000000002,4.0,208253.0,,2754.514333,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,b99e7126,0.0,1.381615,2.0,133711.0,,1880.82375,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,71e489b6,0.0,2.72539,4.0,269515.0,,3870.3313840000005,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,3a25b0d8,0.0,1.8013150000000002,4.0,177034.0,,2285.254602,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,5545f144,0.0,0.82965,2.0,81975.0,,1266.47126,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7c66cb00,1.0,0.7763425000000002,2.0,73819.0,,1050.046974,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,cb2d8a2c,0.0,1.4879950000000002,4.0,144625.0,,2318.494429,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,135a2760,0.0,1.3569650000000002,2.0,134243.0,,1448.236661,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,78332cb0,0.0,0.9838749999999999,4.0,97276.0,,1382.665544,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,221dfab4,0.0,1.6433625,4.0,159300.0,,2291.801954,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,271d71e2,0.0,0.7681575,2.0,75528.0,,1285.358435,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,4c416de3,0.0,0.8289525,2.0,80430.0,,1385.7277020000001,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,4e34c42c,0.0,2.18108,4.0,215336.0,,2964.7328530000004,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,20a9e565,0.0,1.6134225,4.0,155859.0,,2170.597135,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,f560132c,0.0,0.8927125,2.0,88009.0,,1472.4824130000002,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,3e6067c3,0.5,1.8881925000000002,4.0,183276.0,,2768.203295,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7666fa5d,0.0,1.1418925,2.0,113197.0,,1410.218307,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,dbff022c,0.0,0.8071000000000002,2.0,80092.0,,1428.1248249999999,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,db0c5428,0.0,1.038855,2.0,102222.0,,1659.048192,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,45a5af55,1.0,0.6592675,2.0,64576.0,,693.577121,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7b0280bc,0.0,1.4746275,2.0,145329.0,,1984.6666930000001,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,0934a4d8,0.0,1.3205200000000001,2.0,128569.0,,1501.768364,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,80a900e0,0.0,1.4414575000000003,2.0,142267.0,,1696.700565,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,4a21e3da,1.0,0.9609625000000002,2.0,94303.0,,1307.416023,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,f931b4a8,1.0,1.193705,4.0,117788.0,,1895.3611099999998,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,142ca369,0.0,1.748245,4.0,170854.0,,2428.795512,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7ed72f31,0.5,1.421885,4.0,139349.0,,1936.3345759999997,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,aa4ec2a5,0.0,1.4984525000000002,2.0,147005.0,,1847.6396330000002,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,21897d95,0.0,1.6933950000000002,4.0,166602.0,,2364.31462,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,2d0172a1,0.0,1.861175,4.0,182207.0,,2690.840882,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,7b3084d4,0.0,0.31484625000000005,2.0,30810.0,,525.985207,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,b10624e5,0.0,1.0868000000000002,2.0,105914.0,,1468.305252,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,58490d8a,1.0,0.75538,2.0,73930.0,,1112.996123,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,269e22fb,0.0,1.5450300000000001,4.0,150447.0,,2391.745454,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,1818057f,0.0,0.5856975,2.0,57393.0,,555.228566,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,b6f77b65,0.5,2.158745,4.0,213416.0,,2813.546541,0.0
llm,arc_agi_v2_public_eval,gpt-5-1-2025-11-13-thinking-high,16b78196,0.0,0.8319225000000001,2.0,79785.0,,1379.4216099999999,0.0
