k_models,subset_size,draw_id,complexity_metric,pearson_r,difficulty_vs_full_r
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.42667825643252394,0.782389631259116
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6938539090935847,0.9857778939642672
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|qwen3-235b-a22b-instruct-2507,ast_node_count,0.44356320000535787,0.9857778939642672
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.6002137676188164,0.9857778939642672
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5783024854179668,0.8472853240045095
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4396392642516727,0.8472853240045095
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5069864727970911,0.8472853240045095
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6318030866969196,0.9140836742897555
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4768772750941321,0.9140836742897555
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5741206684370465,0.9140836742897555
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none,log1p_cyclomatic_complexity,0.5198226002986746,0.8175879063246776
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none,ast_node_count,0.37712215711181246,0.8175879063246776
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none,complexity_pc1_score,0.38713890675946877,0.8175879063246776
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5588283041994347,0.8108514504034243
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.375117928798747,0.8108514504034243
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.49484496234775427,0.8108514504034243
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning,log1p_cyclomatic_complexity,0.6029923546238808,0.823593344505757
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning,ast_node_count,0.5367872063688678,0.823593344505757
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning,complexity_pc1_score,0.5822970039909169,0.823593344505757
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning,log1p_cyclomatic_complexity,0.6849707134308732,0.9923500558618196
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning,ast_node_count,0.45295215814196926,0.9923500558618196
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning,complexity_pc1_score,0.5995800758898646,0.9923500558618196
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-8k|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6438357872468535,0.8515268945016499
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-8k|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,ast_node_count,0.5530260279107377,0.8515268945016499
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-8k|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5847171997772076,0.8515268945016499
12,12,claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6669870077001322,0.9829822122104934
12,12,claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,ast_node_count,0.43521758155479223,0.9829822122104934
12,12,claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5688966677538955,0.9829822122104934
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.637380242262011,0.9044630737126219
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4722643100149322,0.9044630737126219
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5868697061380214,0.9044630737126219
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6282376089782769,0.8405637328014899
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.5479227088173116,0.8405637328014899
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5860772617713984,0.8405637328014899
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5715842512270835,0.8735943958950473
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.3605318082765282,0.8735943958950473
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.4782239097711488,0.8735943958950473
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6151419559894065,0.865102690379545
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.45345578928164965,0.865102690379545
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.552523645022161,0.865102690379545
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6787303173060502,0.982077682525538
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.44333033518630205,0.982077682525538
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5782866454721766,0.982077682525538
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.649687018845777,0.8411176767898881
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.5916474351195453,0.8411176767898881
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.616239590912343,0.8411176767898881
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-none,log1p_cyclomatic_complexity,0.6536213173038252,0.973971925806869
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-none,ast_node_count,0.3965674749529536,0.973971925806869
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-none,complexity_pc1_score,0.5508143348208622,0.973971925806869
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6035227704106828,0.8994978266342345
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4360108397309412,0.8994978266342345
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5510235325361633,0.8994978266342345
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|grok-4-fast-reasoning,log1p_cyclomatic_complexity,0.5879332174302448,0.8807382924301141
