task_id,num_models_thinking,num_models_standard,thinking_successes,standard_successes,pass_rate_thinking,pass_rate_standard,thinking_advantage,thinking_logit_advantage,both_zero_successes,thinking_zero_successes,standard_zero_successes,dataset_key,schema
38007db0,28,11,13,2,0.4642857142857143,0.18181818181818182,0.2824675324675325,1.1968507282515226,0,0,0,arc_agi_2_eval,legacy
3a25b0d8,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
3dc255db,28,11,3,0,0.10714285714285714,0.0,0.10714285714285714,1.1495787322601374,0,0,1,arc_agi_2_eval,legacy
3e6067c3,28,11,4,2,0.14285714285714285,0.18181818181818182,-0.038961038961038974,-0.35959465404206714,0,0,0,arc_agi_2_eval,legacy
409aa875,28,11,1,0,0.03571428571428571,0.0,0.03571428571428571,0.2267733193647885,0,0,1,arc_agi_2_eval,legacy
446ef5d2,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
45a5af55,28,11,18,2,0.6428571428571429,0.18181818181818182,0.4610389610389611,1.9013965416531415,0,0,0,arc_agi_2_eval,legacy
4a21e3da,28,11,5,2,0.17857142857142858,0.18181818181818182,-0.003246753246753248,-0.117251262179348,0,0,0,arc_agi_2_eval,legacy
4c3d4a41,28,11,4,0,0.14285714285714285,0.0,0.14285714285714285,1.4408984951547426,0,0,1,arc_agi_2_eval,legacy
4c416de3,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
4c7dc4dd,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
4e34c42c,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
53fb4810,28,11,8,0,0.2857142857142857,0.0,0.2857142857142857,2.255135493281058,0,0,1,arc_agi_2_eval,legacy
5545f144,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
581f7754,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
58490d8a,28,11,18,2,0.6428571428571429,0.18181818181818182,0.4610389610389611,1.9013965416531415,0,0,0,arc_agi_2_eval,legacy
58f5dbd5,28,11,10,2,0.35714285714285715,0.18181818181818182,0.17532467532467533,0.7686055918115385,0,0,0,arc_agi_2_eval,legacy
5961cc34,28,11,3,0,0.10714285714285714,0.0,0.10714285714285714,1.1495787322601374,0,0,1,arc_agi_2_eval,legacy
5dbc8537,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
62593bfd,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
64efde09,28,11,2,0,0.07142857142857142,0.0,0.07142857142857142,0.7746402148111282,0,0,1,arc_agi_2_eval,legacy
65b59efc,28,11,5,2,0.17857142857142858,0.18181818181818182,-0.003246753246753248,-0.117251262179348,0,0,0,arc_agi_2_eval,legacy
67e490f4,28,11,3,0,0.10714285714285714,0.0,0.10714285714285714,1.1495787322601374,0,0,1,arc_agi_2_eval,legacy
6e453dd6,28,11,8,1,0.2857142857142857,0.09090909090909091,0.1948051948051948,1.0655514264072217,0,0,0,arc_agi_2_eval,legacy
6e4f6532,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
6ffbe589,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
71e489b6,28,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-2.097141118779237,0,1,0,arc_agi_2_eval,legacy
7491f3cf,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
7666fa5d,28,11,2,1,0.07142857142857142,0.09090909090909091,-0.019480519480519487,-0.414943852062708,0,0,0,arc_agi_2_eval,legacy
78332cb0,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
7b0280bc,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
7b3084d4,28,11,2,0,0.07142857142857142,0.0,0.07142857142857142,0.7746402148111282,0,0,1,arc_agi_2_eval,legacy
7b5033c1,28,11,4,0,0.14285714285714285,0.0,0.14285714285714285,1.4408984951547426,0,0,1,arc_agi_2_eval,legacy
7b80bb43,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
7c66cb00,28,11,3,2,0.10714285714285714,0.18181818181818182,-0.07467532467532469,-0.6509144169366723,0,0,0,arc_agi_2_eval,legacy
7ed72f31,28,11,4,2,0.14285714285714285,0.18181818181818182,-0.038961038961038974,-0.35959465404206714,0,0,0,arc_agi_2_eval,legacy
800d221b,28,11,1,0,0.03571428571428571,0.0,0.03571428571428571,0.2267733193647885,0,0,1,arc_agi_2_eval,legacy
80a900e0,28,11,1,2,0.03571428571428571,0.18181818181818182,-0.14610389610389612,-1.5737198298320212,0,0,0,arc_agi_2_eval,legacy
8698868d,28,11,1,2,0.03571428571428571,0.18181818181818182,-0.14610389610389612,-1.5737198298320212,0,0,0,arc_agi_2_eval,legacy
88bcf3b4,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
88e364bc,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
89565ca0,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
898e7135,28,11,3,0,0.10714285714285714,0.0,0.10714285714285714,1.1495787322601374,0,0,1,arc_agi_2_eval,legacy
8b7bacbf,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
8b9c3697,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
8e5c0c38,28,11,1,0,0.03571428571428571,0.0,0.03571428571428571,0.2267733193647885,0,0,1,arc_agi_2_eval,legacy
8f215267,28,11,7,2,0.25,0.18181818181818182,0.06818181818181818,0.28185115214098766,0,0,0,arc_agi_2_eval,legacy
8f3a5a89,28,11,5,2,0.17857142857142858,0.18181818181818182,-0.003246753246753248,-0.117251262179348,0,0,0,arc_agi_2_eval,legacy
9385bd28,28,11,1,0,0.03571428571428571,0.0,0.03571428571428571,0.2267733193647885,0,0,1,arc_agi_2_eval,legacy
97d7923e,28,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-2.097141118779237,0,1,0,arc_agi_2_eval,legacy
981571dc,28,11,13,4,0.4642857142857143,0.36363636363636365,0.10064935064935066,0.37267528528517346,0,0,0,arc_agi_2_eval,legacy
9aaea919,28,11,6,2,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.0932879344235571,0,0,0,arc_agi_2_eval,legacy
9bbf930d,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
a251c730,28,11,8,1,0.2857142857142857,0.09090909090909091,0.1948051948051948,1.0655514264072217,0,0,0,arc_agi_2_eval,legacy
a25697e4,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
a32d8b75,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
a395ee82,28,11,7,2,0.25,0.18181818181818182,0.06818181818181818,0.28185115214098766,0,0,0,arc_agi_2_eval,legacy
a47bf94d,28,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-2.097141118779237,0,1,0,arc_agi_2_eval,legacy
a6f40cea,28,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-2.097141118779237,0,1,0,arc_agi_2_eval,legacy
aa4ec2a5,28,11,2,1,0.07142857142857142,0.09090909090909091,-0.019480519480519487,-0.414943852062708,0,0,0,arc_agi_2_eval,legacy
abc82100,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
b0039139,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
b10624e5,28,11,6,1,0.21428571428571427,0.09090909090909091,0.12337662337662336,0.7041970167465306,0,0,0,arc_agi_2_eval,legacy
b5ca7ac4,28,11,2,2,0.07142857142857142,0.18181818181818182,-0.1103896103896104,-1.0258529343856815,0,0,0,arc_agi_2_eval,legacy
b6f77b65,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
b99e7126,28,11,5,1,0.17857142857142858,0.09090909090909091,0.08766233766233766,0.49365782014362547,0,0,0,arc_agi_2_eval,legacy
b9e38dc0,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
bf45cf4b,28,11,20,2,0.7142857142857143,0.18181818181818182,0.5324675324675325,2.2153597893804315,0,0,0,arc_agi_2_eval,legacy
c4d067a0,28,11,11,2,0.39285714285714285,0.18181818181818182,0.21103896103896103,0.9151472211720759,0,0,0,arc_agi_2_eval,legacy
c7f57c3e,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
cb2d8a2c,28,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-2.097141118779237,0,1,0,arc_agi_2_eval,legacy
cbebaa4b,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
d35bdbdc,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
d59b0160,28,11,3,1,0.10714285714285714,0.09090909090909091,0.016233766233766225,-0.04000533461369882,0,0,0,arc_agi_2_eval,legacy
d8e07eb2,28,11,2,2,0.07142857142857142,0.18181818181818182,-0.1103896103896104,-1.0258529343856815,0,0,0,arc_agi_2_eval,legacy
da515329,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
db0c5428,28,11,8,2,0.2857142857142857,0.18181818181818182,0.10389610389610388,0.4546423440842482,0,0,0,arc_agi_2_eval,legacy
db695cfb,28,11,5,2,0.17857142857142858,0.18181818181818182,-0.003246753246753248,-0.117251262179348,0,0,0,arc_agi_2_eval,legacy
dbff022c,28,11,3,0,0.10714285714285714,0.0,0.10714285714285714,1.1495787322601374,0,0,1,arc_agi_2_eval,legacy
dd6b8c4b,28,11,2,1,0.07142857142857142,0.09090909090909091,-0.019480519480519487,-0.414943852062708,0,0,0,arc_agi_2_eval,legacy
de809cff,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
dfadab01,28,11,1,0,0.03571428571428571,0.0,0.03571428571428571,0.2267733193647885,0,0,1,arc_agi_2_eval,legacy
e12f9a14,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
e3721c99,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
e376de54,28,11,2,1,0.07142857142857142,0.09090909090909091,-0.019480519480519487,-0.414943852062708,0,0,0,arc_agi_2_eval,legacy
e8686506,28,11,6,2,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.0932879344235571,0,0,0,arc_agi_2_eval,legacy
e87109e9,28,11,1,1,0.03571428571428571,0.09090909090909091,-0.0551948051948052,-0.9628107475090477,0,0,0,arc_agi_2_eval,legacy
edb79dae,28,11,3,0,0.10714285714285714,0.0,0.10714285714285714,1.1495787322601374,0,0,1,arc_agi_2_eval,legacy
eee78d87,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
f560132c,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
f931b4a8,28,11,4,2,0.14285714285714285,0.18181818181818182,-0.038961038961038974,-0.35959465404206714,0,0,0,arc_agi_2_eval,legacy
faa9f03d,28,11,0,0,0.0,0.0,0.0,-0.9075570519054006,1,1,1,arc_agi_2_eval,legacy
fc7cae8d,28,11,1,0,0.03571428571428571,0.0,0.03571428571428571,0.2267733193647885,0,0,1,arc_agi_2_eval,legacy
00576224,13,11,13,11,1.0,1.0,0.0,0.160342650075179,0,0,0,arc_agi_1_eval,strict
009d5c81,13,11,11,4,0.8461538461538461,0.36363636363636365,0.4825174825174825,2.0368819272610397,0,0,0,arc_agi_1_eval,strict
00dbd492,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
03560426,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
05a7bcf2,13,11,1,2,0.07692307692307693,0.18181818181818182,-0.1048951048951049,-0.785262469467751,0,0,0,arc_agi_1_eval,strict
0607ce86,13,11,11,7,0.8461538461538461,0.6363636363636364,0.2097902097902098,1.0152306797290582,0,0,0,arc_agi_1_eval,strict
0692e18c,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
070dd51e,13,11,9,5,0.6923076923076923,0.45454545454545453,0.23776223776223776,0.9142684864933877,0,0,0,arc_agi_1_eval,strict
08573cc6,13,11,1,2,0.07692307692307693,0.18181818181818182,-0.1048951048951049,-0.785262469467751,0,0,0,arc_agi_1_eval,strict
0934a4d8,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
09c534e7,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
0a1d4ef5,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
0a2355a6,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
0b17323b,13,11,13,5,1.0,0.45454545454545453,0.5454545454545454,3.462890950667496,0,0,0,arc_agi_1_eval,strict
0bb8deee,13,11,10,4,0.7692307692307693,0.36363636363636365,0.4055944055944056,1.6094379124341005,0,0,0,arc_agi_1_eval,strict
0becf7df,13,11,9,3,0.6923076923076923,0.2727272727272727,0.4195804195804196,1.6345175968311239,0,0,0,arc_agi_1_eval,strict
0c786b71,13,11,12,4,0.9230769230769231,0.36363636363636365,0.5594405594405595,2.6310891599660824,0,0,0,arc_agi_1_eval,strict
0c9aba6e,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
0d87d2a6,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
0e671a1a,13,11,6,1,0.46153846153846156,0.09090909090909091,0.3706293706293706,1.8028093054146401,0,0,0,arc_agi_1_eval,strict
0f63c0b9,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
103eff5b,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
11e1fe23,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
12422b43,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
12997ef3,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
12eac192,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
136b0064,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
13713586,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
137f0df0,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
140c817e,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
14754a24,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
15113be4,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
15663ba9,13,11,2,0,0.15384615384615385,0.0,0.15384615384615385,1.6094379124341005,0,0,1,arc_agi_1_eval,strict
15696249,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
16b78196,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
17b80ad2,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
17cae0c1,13,11,11,3,0.8461538461538461,0.2727272727272727,0.5734265734265734,2.4133594984959514,0,0,0,arc_agi_1_eval,strict
18419cfa,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
184a9768,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
195ba7dc,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
1990f7a8,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
19bb5feb,13,11,13,9,1.0,0.8181818181818182,0.18181818181818177,1.9608357992719898,0,0,0,arc_agi_1_eval,strict
1a2e2828,13,11,13,6,1.0,0.5454545454545454,0.4545454545454546,3.1287827813411635,0,0,0,arc_agi_1_eval,strict
1a6449f1,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
1acc24af,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
1c02dbbe,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
1c0d0a4b,13,11,7,3,0.5384615384615384,0.2727272727272727,0.26573426573426573,1.0304040386415758,0,0,0,arc_agi_1_eval,strict
1c56ad9f,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
1d0a4b61,13,11,12,8,0.9230769230769231,0.7272727272727273,0.19580419580419584,1.2329603411991885,0,0,0,arc_agi_1_eval,strict
1d398264,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
1da012fc,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
1e81d6f9,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
1e97544e,13,11,10,5,0.7692307692307693,0.45454545454545453,0.31468531468531474,1.265666373331276,0,0,0,arc_agi_1_eval,strict
2037f2c7,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
2072aba6,13,11,13,6,1.0,0.5454545454545454,0.4545454545454546,3.1287827813411635,0,0,0,arc_agi_1_eval,strict
20818e16,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
20981f0e,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
212895b5,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
21f83797,13,11,12,5,0.9230769230769231,0.45454545454545453,0.4685314685314686,2.287317620863258,0,0,0,arc_agi_1_eval,strict
22a4bbc2,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
25094a63,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
2546ccf6,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
256b0a75,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
2685904e,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
2697da3f,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
2753e76c,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
27a77e38,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
27f8ce4f,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
281123b4,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
292dd178,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
29700607,13,11,8,3,0.6153846153846154,0.2727272727272727,0.3426573426573427,1.322621266258748,0,0,0,arc_agi_1_eval,strict
2a5f8217,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
2b01abd0,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
2c0b0aff,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
2c737e39,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
2f0c5170,13,11,9,3,0.6923076923076923,0.2727272727272727,0.4195804195804196,1.6345175968311239,0,0,0,arc_agi_1_eval,strict
310f3251,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
3194b014,13,11,12,7,0.9230769230769231,0.6363636363636364,0.2867132867132868,1.6094379124341007,0,0,0,arc_agi_1_eval,strict
319f2597,13,11,9,3,0.6923076923076923,0.2727272727272727,0.4195804195804196,1.6345175968311239,0,0,0,arc_agi_1_eval,strict
31adaf00,13,11,2,0,0.15384615384615385,0.0,0.15384615384615385,1.6094379124341005,0,0,1,arc_agi_1_eval,strict
31d5ba1a,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
32e9702f,13,11,11,4,0.8461538461538461,0.36363636363636365,0.4825174825174825,2.0368819272610397,0,0,0,arc_agi_1_eval,strict
332efdb3,13,11,13,10,1.0,0.9090909090909091,0.09090909090909094,1.3499267169490163,0,0,0,arc_agi_1_eval,strict
3391f8c0,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
33b52de3,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
3490cc26,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
34b99a2b,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
351d6448,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
358ba94e,13,11,6,4,0.46153846153846156,0.36363636363636365,0.09790209790209792,0.3677247801253174,0,0,0,arc_agi_1_eval,strict
37d3e8b2,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
3979b1a8,13,11,10,8,0.7692307692307693,0.7272727272727273,0.04195804195804198,0.21130909366720685,0,0,0,arc_agi_1_eval,strict
3a301edc,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
3b4c2228,13,11,7,5,0.5384615384615384,0.45454545454545453,0.0839160839160839,0.3101549283038396,0,0,0,arc_agi_1_eval,strict
3d31c5b3,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
3ed85e70,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
3ee1011a,13,11,13,3,1.0,0.2727272727272727,0.7272727272727273,4.183140061005232,0,0,0,arc_agi_1_eval,strict
3f23242b,13,11,11,3,0.8461538461538461,0.2727272727272727,0.5734265734265734,2.4133594984959514,0,0,0,arc_agi_1_eval,strict
40f6cd08,13,11,2,0,0.15384615384615385,0.0,0.15384615384615385,1.6094379124341005,0,0,1,arc_agi_1_eval,strict
414297c0,13,11,3,2,0.23076923076923078,0.18181818181818182,0.04895104895104896,0.2363887780642302,0,0,0,arc_agi_1_eval,strict
423a55dc,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
42918530,13,11,9,3,0.6923076923076923,0.2727272727272727,0.4195804195804196,1.6345175968311239,0,0,0,arc_agi_1_eval,strict
42a15761,13,11,3,2,0.23076923076923078,0.18181818181818182,0.04895104895104896,0.2363887780642302,0,0,0,arc_agi_1_eval,strict
4364c1c4,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
456873bc,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
45737921,13,11,13,10,1.0,0.9090909090909091,0.09090909090909094,1.3499267169490163,0,0,0,arc_agi_1_eval,strict
45bbe264,13,11,11,5,0.8461538461538461,0.45454545454545453,0.3916083916083916,1.6931103881582152,0,0,0,arc_agi_1_eval,strict
477d2879,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
47996f11,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
48131b3c,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
4852f2fa,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
48f8583b,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
4aab4007,13,11,11,7,0.8461538461538461,0.6363636363636364,0.2097902097902098,1.0152306797290582,0,0,0,arc_agi_1_eval,strict
4acc7107,13,11,3,2,0.23076923076923078,0.18181818181818182,0.04895104895104896,0.2363887780642302,0,0,0,arc_agi_1_eval,strict
