complexity_metric,target_metric,target_label,n,nonzero_count,pearson_r,spearman_rho
prim_combine_count,gpt_failure,GPT-4o failure rate,34,34,0.1417835113917132,0.15116038623128547
prim_combine_count,claude_failure,Claude 3.5 Sonnet failure rate,34,34,0.21538461538461526,0.22962911081999196
prim_combine_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,34,34,0.20125895377675906,0.22757880985570803
prim_combine_count,icecuber_failure,IceCuber failure rate,34,34,0.2867712716395457,0.3057369348210697
prim_inbox_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,,
prim_inbox_count,gpt_failure,GPT-4o failure rate,4,4,,
prim_inbox_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,,
prim_inbox_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,,
prim_inbox_count,icecuber_failure,IceCuber failure rate,4,4,,
prim_astuple_count,human_difficulty_complete,Human latent difficulty (complete participants),72,72,-0.012159732909595452,0.0373872793587061
prim_astuple_count,gpt_failure,GPT-4o failure rate,72,72,-0.1342139388030057,-0.045284281708150846
prim_astuple_count,claude_failure,Claude 3.5 Sonnet failure rate,72,72,-0.08514380160034837,-0.023822510286845157
prim_astuple_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,72,72,-0.11489030342804411,-0.03028935114231332
prim_astuple_count,icecuber_failure,IceCuber failure rate,72,72,0.02630227360445432,0.07993561727566677
prim_shoot_count,human_difficulty_complete,Human latent difficulty (complete participants),14,14,-0.005979983683088177,-0.23687102194787135
prim_shoot_count,gpt_failure,GPT-4o failure rate,14,14,0.03392267657763793,-0.14544195362268578
prim_shoot_count,claude_failure,Claude 3.5 Sonnet failure rate,14,14,0.31877490526237345,0.24118819447136
prim_shoot_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,14,14,0.2116082988806668,0.1325971910100576
prim_shoot_count,icecuber_failure,IceCuber failure rate,14,14,0.32478490123081544,0.19892867000485642
prim_size_count,human_difficulty_complete,Human latent difficulty (complete participants),20,20,0.06251534922644356,0.0
prim_size_count,gpt_failure,GPT-4o failure rate,20,20,0.1666666666666666,0.16666666666666669
prim_size_count,claude_failure,Claude 3.5 Sonnet failure rate,20,20,-0.10482848367219187,-0.10482848367219186
prim_size_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,20,20,0.02491450309173117,0.0
prim_size_count,icecuber_failure,IceCuber failure rate,20,20,0.2721655269759087,0.2721655269759087
prim_lbind_count,human_difficulty_complete,Human latent difficulty (complete participants),95,95,0.28545485763983197,0.153155201767144
prim_lbind_count,gpt_failure,GPT-4o failure rate,95,95,0.10632336626360095,0.0012016723666647276
prim_lbind_count,claude_failure,Claude 3.5 Sonnet failure rate,95,95,0.21029295825831326,0.14391605343869185
prim_lbind_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,95,95,0.17979170181169438,0.13735299072346677
prim_lbind_count,icecuber_failure,IceCuber failure rate,95,95,0.26362023037059645,0.22464742256783315
prim_matcher_count,human_difficulty_complete,Human latent difficulty (complete participants),44,44,0.042401662385396534,0.01856276115620026
prim_matcher_count,gpt_failure,GPT-4o failure rate,44,44,0.08279724658110385,0.09674216804911331
prim_matcher_count,claude_failure,Claude 3.5 Sonnet failure rate,44,44,0.09679372322933215,0.11309596665849142
prim_matcher_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,44,44,0.10273078509522439,0.12783267701282544
prim_matcher_count,icecuber_failure,IceCuber failure rate,44,44,-0.061593358760949506,-0.16523638782424227
prim_sfilter_count,human_difficulty_complete,Human latent difficulty (complete participants),64,64,0.2732295470180795,0.2173784803088641
prim_sfilter_count,gpt_failure,GPT-4o failure rate,64,64,0.08508162635812468,0.09059943774602291
prim_sfilter_count,claude_failure,Claude 3.5 Sonnet failure rate,64,64,0.01873360064179634,-0.02044398741131139
prim_sfilter_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,64,64,0.058124890620925726,0.037738683576738416
prim_sfilter_count,icecuber_failure,IceCuber failure rate,64,64,0.16164615459221304,0.14354798715028394
prim_cmirror_count,human_difficulty_complete,Human latent difficulty (complete participants),7,7,-0.05714250180243247,0.20412414523193148
prim_cmirror_count,gpt_failure,GPT-4o failure rate,7,7,,
prim_cmirror_count,claude_failure,Claude 3.5 Sonnet failure rate,7,7,-1.0,-0.9999999999999998
prim_cmirror_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,7,7,-1.0,-0.9999999999999998
prim_cmirror_count,icecuber_failure,IceCuber failure rate,7,7,-0.35355339059327384,-0.35355339059327373
prim_difference_count,human_difficulty_complete,Human latent difficulty (complete participants),50,50,-0.22408608766651708,-0.2828992979933355
prim_difference_count,gpt_failure,GPT-4o failure rate,50,50,0.0823586409336272,0.08235864093362705
prim_difference_count,claude_failure,Claude 3.5 Sonnet failure rate,50,50,0.09563650695950092,0.09563650695950075
prim_difference_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,50,50,0.09259854690870402,0.09531160645787791
prim_difference_count,icecuber_failure,IceCuber failure rate,50,50,-0.02467318856099141,-0.024673188560991335
prim_other_count,human_difficulty_complete,Human latent difficulty (complete participants),12,12,,
prim_other_count,gpt_failure,GPT-4o failure rate,12,12,,
prim_other_count,claude_failure,Claude 3.5 Sonnet failure rate,12,12,,
prim_other_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,12,12,,
prim_other_count,icecuber_failure,IceCuber failure rate,12,12,,
prim_hupscale_count,human_difficulty_complete,Human latent difficulty (complete participants),5,5,,
prim_hupscale_count,gpt_failure,GPT-4o failure rate,5,5,,
prim_hupscale_count,claude_failure,Claude 3.5 Sonnet failure rate,5,5,,
prim_hupscale_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,5,5,,
prim_hupscale_count,icecuber_failure,IceCuber failure rate,5,5,,
prim_vupscale_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,,
prim_vupscale_count,gpt_failure,GPT-4o failure rate,4,4,,
prim_vupscale_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,,
prim_vupscale_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,,
prim_vupscale_count,icecuber_failure,IceCuber failure rate,4,4,,
prim_halve_count,human_difficulty_complete,Human latent difficulty (complete participants),8,8,,
prim_halve_count,gpt_failure,GPT-4o failure rate,8,8,,
prim_halve_count,claude_failure,Claude 3.5 Sonnet failure rate,8,8,,
prim_halve_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,8,8,,
prim_halve_count,icecuber_failure,IceCuber failure rate,8,8,,
prim_height_count,human_difficulty_complete,Human latent difficulty (complete participants),26,26,0.03058912453965087,0.02407717061715384
prim_height_count,gpt_failure,GPT-4o failure rate,26,26,0.2855201203600803,0.28552012036008034
prim_height_count,claude_failure,Claude 3.5 Sonnet failure rate,26,26,0.30927685641354336,0.3092768564135433
prim_height_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,26,26,0.30337234977613836,0.30538642662243093
prim_height_count,icecuber_failure,IceCuber failure rate,26,26,0.42174116783664994,0.42174116783665
prim_width_count,human_difficulty_complete,Human latent difficulty (complete participants),31,31,0.2559527573957763,0.22020758231801382
prim_width_count,gpt_failure,GPT-4o failure rate,31,31,0.1947589137440405,0.19475891374404053
prim_width_count,claude_failure,Claude 3.5 Sonnet failure rate,31,31,0.20870354281618947,0.2087035428161895
prim_width_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,31,31,0.20525081434828635,0.20678157724917173
prim_width_count,icecuber_failure,IceCuber failure rate,31,31,0.23831729237686858,0.2383172923768684
prim_power_count,human_difficulty_complete,Human latent difficulty (complete participants),12,12,-0.03436945569468805,-0.15362746694975676
prim_power_count,gpt_failure,GPT-4o failure rate,12,12,0.21320071635561036,0.21320071635561044
prim_power_count,claude_failure,Claude 3.5 Sonnet failure rate,12,12,0.0,0.0
prim_power_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,12,12,0.09449111825230677,0.0337099931231621
prim_power_count,icecuber_failure,IceCuber failure rate,12,12,-0.1195228609334393,-0.11952286093343936
prim_gravitate_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,-0.326578007313688,-0.2581988897471611
prim_gravitate_count,gpt_failure,GPT-4o failure rate,4,4,,
prim_gravitate_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,,
prim_gravitate_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,,
prim_gravitate_count,icecuber_failure,IceCuber failure rate,4,4,-1.0,-1.0
prim_mostcommon_count,human_difficulty_complete,Human latent difficulty (complete participants),3,3,,
prim_mostcommon_count,gpt_failure,GPT-4o failure rate,3,3,,
prim_mostcommon_count,claude_failure,Claude 3.5 Sonnet failure rate,3,3,,
prim_mostcommon_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,3,3,,
prim_mostcommon_count,icecuber_failure,IceCuber failure rate,3,3,,
prim_totuple_count,human_difficulty_complete,Human latent difficulty (complete participants),17,17,-0.1447908819611478,0.0
prim_totuple_count,gpt_failure,GPT-4o failure rate,17,17,0.13867504905630726,0.13867504905630726
prim_totuple_count,claude_failure,Claude 3.5 Sonnet failure rate,17,17,0.1613743060919757,0.16137430609197573
prim_totuple_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,17,17,0.15600943018834568,0.15981509748648715
prim_totuple_count,icecuber_failure,IceCuber failure rate,17,17,0.11572751247156894,0.11572751247156893
prim_dedupe_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_dedupe_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_dedupe_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_dedupe_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_dedupe_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_remove_count,human_difficulty_complete,Human latent difficulty (complete participants),24,24,0.39649319738773875,0.2890210732421289
prim_remove_count,gpt_failure,GPT-4o failure rate,24,24,0.19389168358237047,0.19389168358237033
prim_remove_count,claude_failure,Claude 3.5 Sonnet failure rate,24,24,0.10345640946739365,0.10345640946739361
prim_remove_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,24,24,0.17364230565222638,0.16073991593304593
prim_remove_count,icecuber_failure,IceCuber failure rate,24,24,0.3291794846689795,0.3291794846689796
prim_backdrop_count,human_difficulty_complete,Human latent difficulty (complete participants),3,3,,
prim_backdrop_count,gpt_failure,GPT-4o failure rate,3,3,,
prim_backdrop_count,claude_failure,Claude 3.5 Sonnet failure rate,3,3,,
prim_backdrop_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,3,3,,
prim_backdrop_count,icecuber_failure,IceCuber failure rate,3,3,,
prim_product_count,human_difficulty_complete,Human latent difficulty (complete participants),17,17,,
prim_product_count,gpt_failure,GPT-4o failure rate,17,17,,
prim_product_count,claude_failure,Claude 3.5 Sonnet failure rate,17,17,,
prim_product_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,17,17,,
prim_product_count,icecuber_failure,IceCuber failure rate,17,17,,
prim_interval_count,human_difficulty_complete,Human latent difficulty (complete participants),30,30,-0.033462600343051194,0.046841221102121224
prim_interval_count,gpt_failure,GPT-4o failure rate,30,30,-0.020520647104184647,-0.055659148623614554
prim_interval_count,claude_failure,Claude 3.5 Sonnet failure rate,30,30,-0.17442550038556953,-0.09894959755309256
prim_interval_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,30,30,-0.10235785389053635,-0.1578803537956188
prim_interval_count,icecuber_failure,IceCuber failure rate,30,30,0.019626716799471464,-0.01182988844562432
prim_mpapply_count,human_difficulty_complete,Human latent difficulty (complete participants),11,11,0.12375171857344511,0.21574395598823748
prim_mpapply_count,gpt_failure,GPT-4o failure rate,11,11,0.021053798026662986,-0.19148542155126763
prim_mpapply_count,claude_failure,Claude 3.5 Sonnet failure rate,11,11,0.021053798026662986,-0.19148542155126763
prim_mpapply_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,11,11,0.021053798026663,-0.19148542155126763
prim_mpapply_count,icecuber_failure,IceCuber failure rate,11,11,0.19448665533052611,0.22110831935702666
prim_order_count,human_difficulty_complete,Human latent difficulty (complete participants),20,20,0.1768818013190627,0.2513702294394125
prim_order_count,gpt_failure,GPT-4o failure rate,20,20,0.19586518668589056,0.2090643097973267
prim_order_count,claude_failure,Claude 3.5 Sonnet failure rate,20,20,0.26919095102908275,0.2873314106137437
prim_order_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,20,20,0.28116077855776667,0.3212462831016178
prim_order_count,icecuber_failure,IceCuber failure rate,20,20,0.053838190205816545,0.014366570530687186
prim_chain_count,human_difficulty_complete,Human latent difficulty (complete participants),56,56,0.23728278280408885,0.346951809460962
prim_chain_count,gpt_failure,GPT-4o failure rate,56,56,0.11730519909936604,0.11834627194422637
prim_chain_count,claude_failure,Claude 3.5 Sonnet failure rate,56,56,0.13857638305373704,0.11869589241624112
prim_chain_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,56,56,0.14460363556548933,0.1463633266210679
prim_chain_count,icecuber_failure,IceCuber failure rate,56,56,0.1570956004005732,0.14843298820578643
prim_asobject_count,human_difficulty_complete,Human latent difficulty (complete participants),12,12,0.16554330708423615,0.3388633256413522
prim_asobject_count,gpt_failure,GPT-4o failure rate,12,12,0.12982269672237465,-0.05838742081211421
prim_asobject_count,claude_failure,Claude 3.5 Sonnet failure rate,12,12,0.21723492176893439,0.08374357893586239
prim_asobject_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,12,12,0.1820982421659945,0.031818181818181815
prim_asobject_count,icecuber_failure,IceCuber failure rate,12,12,0.40343628328516384,0.3628888420554036
prim_recolor_count,human_difficulty_complete,Human latent difficulty (complete participants),19,19,-0.3458742699846395,-0.370970413401187
prim_recolor_count,gpt_failure,GPT-4o failure rate,19,19,0.14085904245475275,0.14085904245475275
prim_recolor_count,claude_failure,Claude 3.5 Sonnet failure rate,19,19,-0.18448201388042726,-0.18448201388042723
prim_recolor_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,19,19,-0.0690065559342354,-0.06900655593423544
prim_recolor_count,icecuber_failure,IceCuber failure rate,19,19,0.14886628953921083,0.14886628953921086
prim_dneighbors_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,,
prim_dneighbors_count,gpt_failure,GPT-4o failure rate,4,4,,
prim_dneighbors_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,,
prim_dneighbors_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,,
prim_dneighbors_count,icecuber_failure,IceCuber failure rate,4,4,,
prim_insert_count,human_difficulty_complete,Human latent difficulty (complete participants),14,14,0.11554863779484967,0.2662180657519826
prim_insert_count,gpt_failure,GPT-4o failure rate,14,14,,
prim_insert_count,claude_failure,Claude 3.5 Sonnet failure rate,14,14,0.31005155723785677,0.383351029731984
prim_insert_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,14,14,0.3100515572378569,0.383351029731984
prim_insert_count,icecuber_failure,IceCuber failure rate,14,14,0.21063855459671635,0.2604357401887245
prim_toindices_count,human_difficulty_complete,Human latent difficulty (complete participants),11,11,,
prim_toindices_count,gpt_failure,GPT-4o failure rate,11,11,,
prim_toindices_count,claude_failure,Claude 3.5 Sonnet failure rate,11,11,,
prim_toindices_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,11,11,,
prim_toindices_count,icecuber_failure,IceCuber failure rate,11,11,,
prim_greater_count,human_difficulty_complete,Human latent difficulty (complete participants),8,8,0.49451742406213234,0.5773502691896258
prim_greater_count,gpt_failure,GPT-4o failure rate,8,8,0.21821789023599242,0.21821789023599236
prim_greater_count,claude_failure,Claude 3.5 Sonnet failure rate,8,8,0.21821789023599242,0.21821789023599236
prim_greater_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,8,8,0.26726124191242434,0.2857142857142857
prim_greater_count,icecuber_failure,IceCuber failure rate,8,8,0.21821789023599242,0.21821789023599236
prim_neighbors_count,human_difficulty_complete,Human latent difficulty (complete participants),10,10,,
prim_neighbors_count,gpt_failure,GPT-4o failure rate,10,10,,
prim_neighbors_count,claude_failure,Claude 3.5 Sonnet failure rate,10,10,,
prim_neighbors_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,10,10,,
prim_neighbors_count,icecuber_failure,IceCuber failure rate,10,10,,
prim_lrcorner_count,human_difficulty_complete,Human latent difficulty (complete participants),5,5,,
prim_lrcorner_count,gpt_failure,GPT-4o failure rate,5,5,,
prim_lrcorner_count,claude_failure,Claude 3.5 Sonnet failure rate,5,5,,
prim_lrcorner_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,5,5,,
prim_lrcorner_count,icecuber_failure,IceCuber failure rate,5,5,,
prim_ulcorner_count,human_difficulty_complete,Human latent difficulty (complete participants),27,27,-0.11140238907647321,0.020702722919824917
prim_ulcorner_count,gpt_failure,GPT-4o failure rate,27,27,0.08574929257125435,0.09984603532054123
prim_ulcorner_count,claude_failure,Claude 3.5 Sonnet failure rate,27,27,0.12643043435604334,0.1472149476197155
prim_ulcorner_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,27,27,0.11891287353862354,0.1467431036251396
prim_ulcorner_count,icecuber_failure,IceCuber failure rate,27,27,-0.14416265803708803,0.009024852563942802
prim_increment_count,human_difficulty_complete,Human latent difficulty (complete participants),8,8,0.16718910027708486,0.08247860988423225
prim_increment_count,gpt_failure,GPT-4o failure rate,8,8,-0.6546536707079771,-0.6546536707079771
prim_increment_count,claude_failure,Claude 3.5 Sonnet failure rate,8,8,-0.4879500364742665,-0.4879500364742665
prim_increment_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,8,8,-0.6064496310619684,-0.5714285714285714
prim_increment_count,icecuber_failure,IceCuber failure rate,8,8,-0.3779644730092272,-0.37796447300922714
prim_sign_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_sign_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_sign_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_sign_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_sign_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_contained_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,-0.9828207998810435,-0.7745966692414834
prim_contained_count,gpt_failure,GPT-4o failure rate,4,4,,
prim_contained_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,,
prim_contained_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,,
prim_contained_count,icecuber_failure,IceCuber failure rate,4,4,0.3333333333333333,0.3333333333333333
prim_normalize_count,human_difficulty_complete,Human latent difficulty (complete participants),19,19,0.27990917871023474,0.3012320380383546
prim_normalize_count,gpt_failure,GPT-4o failure rate,19,19,,
prim_normalize_count,claude_failure,Claude 3.5 Sonnet failure rate,19,19,0.05555555555555557,0.055555555555555546
prim_normalize_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,19,19,0.05555555555555555,0.055555555555555546
prim_normalize_count,icecuber_failure,IceCuber failure rate,19,19,0.08084520834544437,0.08084520834544433
prim_leastcommon_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_leastcommon_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_leastcommon_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_leastcommon_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_leastcommon_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_add_count,human_difficulty_complete,Human latent difficulty (complete participants),16,16,-0.11394234392574007,-0.10858841489895402
prim_add_count,gpt_failure,GPT-4o failure rate,16,16,-0.03877833671647407,-0.07207499701564472
prim_add_count,claude_failure,Claude 3.5 Sonnet failure rate,16,16,0.17770466332772775,0.1651445647689541
prim_add_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,16,16,0.0921355758995934,0.12939849425475894
prim_add_count,icecuber_failure,IceCuber failure rate,16,16,0.0821440096816907,0.06107048165524592
prim_connect_count,human_difficulty_complete,Human latent difficulty (complete participants),8,8,-0.3344191030781363,-0.5086180942860989
prim_connect_count,gpt_failure,GPT-4o failure rate,8,8,0.0,-0.09523809523809525
prim_connect_count,claude_failure,Claude 3.5 Sonnet failure rate,8,8,0.0,-0.1454785934906616
prim_connect_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,8,8,0.0,-0.14398646590827704
prim_connect_count,icecuber_failure,IceCuber failure rate,8,8,0.0,-0.09523809523809525
prim_pair_count,human_difficulty_complete,Human latent difficulty (complete participants),14,14,0.10406440879015005,0.31259825167207217
prim_pair_count,gpt_failure,GPT-4o failure rate,14,14,0.30678599553894814,0.3281650616569468
prim_pair_count,claude_failure,Claude 3.5 Sonnet failure rate,14,14,0.3615507630310936,0.38674623407688086
prim_pair_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,14,14,0.38437327958308376,0.43232395849157296
prim_pair_count,icecuber_failure,IceCuber failure rate,14,14,-0.39770583933420295,-0.36096315180508887
prim_papply_count,human_difficulty_complete,Human latent difficulty (complete participants),17,17,0.0081118340944116,0.05037046828401512
prim_papply_count,gpt_failure,GPT-4o failure rate,17,17,0.2567762955065479,0.2942274613666619
prim_papply_count,claude_failure,Claude 3.5 Sonnet failure rate,17,17,0.2058830262863371,0.16411223708939002
prim_papply_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,17,17,0.24705381594956827,0.204567171570195
prim_papply_count,icecuber_failure,IceCuber failure rate,17,17,-0.025604577824959514,-0.06258995140085453
prim_prapply_count,human_difficulty_complete,Human latent difficulty (complete participants),10,10,,
prim_prapply_count,gpt_failure,GPT-4o failure rate,10,10,,
prim_prapply_count,claude_failure,Claude 3.5 Sonnet failure rate,10,10,,
prim_prapply_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,10,10,,
prim_prapply_count,icecuber_failure,IceCuber failure rate,10,10,,
prim_initset_count,human_difficulty_complete,Human latent difficulty (complete participants),16,16,0.31972948966193687,0.32796802467631514
prim_initset_count,gpt_failure,GPT-4o failure rate,16,16,,
prim_initset_count,claude_failure,Claude 3.5 Sonnet failure rate,16,16,0.09759000729485333,0.09759000729485333
prim_initset_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,16,16,0.09759000729485333,0.09759000729485333
prim_initset_count,icecuber_failure,IceCuber failure rate,16,16,0.14285714285714288,0.14285714285714288
prim_valmax_count,human_difficulty_complete,Human latent difficulty (complete participants),7,7,,
prim_valmax_count,gpt_failure,GPT-4o failure rate,7,7,,
prim_valmax_count,claude_failure,Claude 3.5 Sonnet failure rate,7,7,,
prim_valmax_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,7,7,,
prim_valmax_count,icecuber_failure,IceCuber failure rate,7,7,,
prim_index_count,human_difficulty_complete,Human latent difficulty (complete participants),10,10,0.23371935452642312,0.22473328748774735
prim_index_count,gpt_failure,GPT-4o failure rate,10,10,0.20272121351984576,0.3227486121839514
prim_index_count,claude_failure,Claude 3.5 Sonnet failure rate,10,10,0.2654243731222852,0.42257712736425834
prim_index_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,10,10,0.25144471914536326,0.41666666666666674
prim_index_count,icecuber_failure,IceCuber failure rate,10,10,0.11825404121991001,-0.1613743060919757
prim_center_count,human_difficulty_complete,Human latent difficulty (complete participants),11,11,-0.12988580194318472,-0.17928429140015906
prim_center_count,gpt_failure,GPT-4o failure rate,11,11,-0.41833001326703784,-0.4183300132670378
prim_center_count,claude_failure,Claude 3.5 Sonnet failure rate,11,11,-0.41833001326703784,-0.4183300132670378
prim_center_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,11,11,-0.4183300132670378,-0.4183300132670378
prim_center_count,icecuber_failure,IceCuber failure rate,11,11,0.03857583749052301,0.03857583749052298
prim_underpaint_count,human_difficulty_complete,Human latent difficulty (complete participants),3,3,,
prim_underpaint_count,gpt_failure,GPT-4o failure rate,3,3,,
prim_underpaint_count,claude_failure,Claude 3.5 Sonnet failure rate,3,3,,
prim_underpaint_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,3,3,,
prim_underpaint_count,icecuber_failure,IceCuber failure rate,3,3,,
prim_urcorner_count,human_difficulty_complete,Human latent difficulty (complete participants),9,9,,
prim_urcorner_count,gpt_failure,GPT-4o failure rate,9,9,,
prim_urcorner_count,claude_failure,Claude 3.5 Sonnet failure rate,9,9,,
prim_urcorner_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,9,9,,
prim_urcorner_count,icecuber_failure,IceCuber failure rate,9,9,,
prim_box_count,human_difficulty_complete,Human latent difficulty (complete participants),5,5,,
prim_box_count,gpt_failure,GPT-4o failure rate,5,5,,
prim_box_count,claude_failure,Claude 3.5 Sonnet failure rate,5,5,,
prim_box_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,5,5,,
prim_box_count,icecuber_failure,IceCuber failure rate,5,5,,
prim_position_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,,
prim_position_count,gpt_failure,GPT-4o failure rate,4,4,,
prim_position_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,,
prim_position_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,,
prim_position_count,icecuber_failure,IceCuber failure rate,4,4,,
prim_repeat_count,human_difficulty_complete,Human latent difficulty (complete participants),8,8,0.2501065083666004,0.10997147984564302
prim_repeat_count,gpt_failure,GPT-4o failure rate,8,8,0.37796447300922725,0.31497039417435596
prim_repeat_count,claude_failure,Claude 3.5 Sonnet failure rate,8,8,0.37796447300922725,0.31497039417435596
prim_repeat_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,8,8,0.3779644730092272,0.31497039417435596
prim_repeat_count,icecuber_failure,IceCuber failure rate,8,8,0.07273929674533079,-0.0727392967453308
prim_divide_count,human_difficulty_complete,Human latent difficulty (complete participants),7,7,,
prim_divide_count,gpt_failure,GPT-4o failure rate,7,7,,
prim_divide_count,claude_failure,Claude 3.5 Sonnet failure rate,7,7,,
prim_divide_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,7,7,,
prim_divide_count,icecuber_failure,IceCuber failure rate,7,7,,
prim_occurrences_count,human_difficulty_complete,Human latent difficulty (complete participants),5,5,-0.12127951163779131,0.0
prim_occurrences_count,gpt_failure,GPT-4o failure rate,5,5,,
prim_occurrences_count,claude_failure,Claude 3.5 Sonnet failure rate,5,5,,
prim_occurrences_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,5,5,,
prim_occurrences_count,icecuber_failure,IceCuber failure rate,5,5,,
prim_hfrontier_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_hfrontier_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_hfrontier_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_hfrontier_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_hfrontier_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_vfrontier_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_vfrontier_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_vfrontier_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
