task_id,source_bytes_x,total_lines_x,comment_lines_x,comprehension_count_x,return_count_x,name_load_count_x,constant_count_x,assignment_node_count_x,max_line_length_x,mean_line_length_x,halstead_distinct_operators_x,halstead_distinct_operands_x,halstead_total_operators_x,halstead_total_operands_x,halstead_vocabulary_x,halstead_length_x,halstead_difficulty_x,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_per_example,current_memory_bytes_x,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap,source_bytes_y,total_lines_y,nonblank_lines,comment_lines_y,token_count,ast_node_count,function_count,call_count_static,comprehension_count_y,branch_node_count,return_count_y,name_load_count_y,constant_count_y,assignment_node_count_y,cyclomatic_complexity,max_nesting_depth,max_line_length_y,mean_line_length_y,gzip_bytes,halstead_distinct_operators_y,halstead_distinct_operands_y,halstead_total_operators_y,halstead_total_operands_y,halstead_vocabulary_y,halstead_length_y,halstead_volume,halstead_difficulty_y,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes_y,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,nemotron_solved,nemotron_solved_pair_mean,nemotron_status,nemotron_has_artifact,nemotron_error_flag,gemma_solved,gemma_solved_pair_mean,gemma_status,gemma_has_artifact,gemma_error_flag,nemotron_failure,nemotron_pair_successes,nemotron_pair_difficulty,gemma_failure,gemma_pair_successes,gemma_pair_difficulty,llm4_available_models,llm4_success_count,llm4_task_difficulty,llm4_pair_available_models,llm4_pair_successes,llm4_pair_total,llm4_pair_difficulty,llm4_pair_mean_rate,llm4_pair_failure,human_llm4_pair_gap,llm4_common_mask,gemini_solved,gemini_solved_pair_mean,gemini_status,gemini_has_artifact,gemini_error_flag,gemini_failure,gemini_pair_successes,gemini_pair_difficulty,llm5_available_models,llm5_success_count,llm5_task_difficulty,llm5_pair_available_models,llm5_pair_successes,llm5_pair_total,llm5_pair_difficulty,llm5_pair_mean_rate,human_llm5_pair_gap
5ad4f10b,290,12,0,0,1,42,0,10,30,23.25,6.0,26.0,45.0,45.0,32.0,90.0,5.1923076923076925,12,10,9,10,10,0,9,9,3,0,2,2,1,0,0,argmax|color|divide|downscale|height|leastcolor|objects|replace|subgrid,,,,,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.668525,26318,147,0,0,147,0,0,0,0,4,8277,0,8281,1,25,0,26,0.7409472222222222,0.0696682464454976,4.083333333333333,0.0,2070.25,38.66066350710901,0.6052614859939571,-0.9496964623669926,1.0,9,-1.0117046589194023,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,0.0,5724,224,199,1,1644,1501,22,95,14,29,34,426,69,35,55,5,103,24.553571,1652,30.0,140.0,740.0,588.0,170.0,1328.0,9839.671163190867,63.0,619899.2832810247,ok,2110,36,555.5668,555.5668,322988,70651,8281,81714,26154,153.07488151658768,0.2633018009478672,33.48388625592417,3.924644549763033,26,5724,21,3,add|divide|argmax|mostcolor|leastcolor|height|width|shape|asindices|ulcorner|crop|toindices|objects|uppermost|lowermost|leftmost|rightmost|color|downscale|subgrid|replace,T|ZERO|THREE,3.110141285134292,12.68537354589733,11.165521696275334,9.021839764105511,6.321787199450767,6.321787199450767,11.310992862527158,7.31455283232408,4.02535169073515,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,1.0,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,1.0
5bd6f4ac,92,4,0,0,1,9,0,2,35,22.25,6.0,9.0,12.0,12.0,15.0,24.0,4.0,4,2,1,2,2,0,2,2,1,0,0,0,1,0,0,crop|tojvec,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.28804,8938,44,0,0,44,0,0,0,0,5,30,0,35,1,3,0,4,0.0320044444444444,0.1086419753086419,0.9777777777777776,0.0,7.0,26.05925925925926,-10.3131408101063,-0.6616869340597551,0.8888888888888888,9,-0.8304753737846795,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,537,25,20,1,152,122,3,3,1,0,3,28,12,4,2,1,87,20.48,337,14.0,29.0,63.0,56.0,43.0,119.0,645.7255058095496,13.517241379310343,8728.427526804948,ok,405,45,0.5702,0.5702,439,35,35,9862,8374,1.0839506172839506,0.0014079012345679,0.0864197530864197,0.0864197530864197,4,537,2,2,tojvec|crop,SIX|THREE_BY_THREE,-10.794924120724827,6.0867747269123065,3.58351893845611,3.58351893845611,0.4512029997820181,0.4512029997820181,9.196545660953994,4.812184355372417,1.0986122886681098,0,0.0,ok,1,0,1.0,1.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,0.0,1.0,-1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.1388888888888888,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,3.0,-0.336472236621213,5,3.0,5,-0.336472236621213,0.6,0.28888888888888886
5c0a986e,237,10,0,0,1,33,0,8,29,22.8,6.0,20.0,36.0,36.0,26.0,72.0,5.4,10,8,7,8,8,0,5,5,2,0,0,2,0,0,0,fill|lrcorner|ofcolor|shoot|ulcorner,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.627225,8616,126,0,0,126,0,0,0,0,4,624,0,628,1,8,0,9,0.00627225,0.315,0.315,0.0,157.0,46.04,-2.8506419877541544,-0.8029707309680301,0.9230769230769232,13,-0.842621183918004,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.9230769230769232,2321,91,79,1,716,690,8,50,8,8,14,203,29,21,20,5,95,24.505495,868,21.0,80.0,325.0,266.0,101.0,591.0,3935.002986306312,34.9125,137380.79175941908,ok,400,400,25.1774,25.1774,17858,5134,628,19292,9356,44.645,0.0629435,12.835,1.57,9,2321,7,4,ofcolor|ulcorner|lrcorner|toindices|fill|connect|shoot,ONE|TWO|UNITY|NEG_UNITY,-1.869921787868084,9.7902628618215,8.543835122362658,6.444131256700441,3.264896443097692,3.264896443097692,9.867497614802971,6.53813982376767,3.044522437723423,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.9230769230769232,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.7230769230769232
5c2c9af4,434,17,0,0,1,61,0,15,36,24.588235,6.0,36.0,64.0,64.0,42.0,128.0,5.333333333333333,17,15,14,15,15,0,13,10,2,1,0,3,1,3,0,apply|center|fill|interval|lbind|leastcolor|mapply|multiply|ofcolor|pair|shift|subtract|ulcorner,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.31775,56790,210,0,0,210,0,0,0,0,4,9546,0,9550,1,25,0,26,0.0106583719949388,0.0885702235343736,0.0885702235343736,0.0,2387.5,145.2610712779418,4.168002188867377,2.004068822721089,0.0,3,2.0327089853574725,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.0,0.0,0.0,0.0,5160,207,181,1,1489,1345,22,92,14,19,38,387,59,25,45,3,103,23.927536,1492,24.0,143.0,659.0,539.0,167.0,1198.0,8845.677742383914,45.230769230769226,400096.8086555185,ok,2371,2371,317.5486,317.5486,221914,61311,9550,345290,57530,93.59510754955716,0.1339302404048924,25.85870940531421,4.027836355967946,26,5160,21,4,subtract|multiply|merge|interval|pair|lbind|apply|mapply|leastcolor|height|width|ofcolor|ulcorner|toindices|shift|uppermost|lowermost|leftmost|rightmost|fill|center,ZERO|ONE|NINE|NEG_ONE,2.9997257903948724,12.310049704653167,11.023730861330533,9.164401140034736,5.763775053638383,5.763775053638383,12.752142818746483,7.204892510204673,3.828641396489095,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.0,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.0
5daaa586,539,21,0,0,1,76,0,19,36,24.714286,6.0,47.0,79.0,79.0,53.0,158.0,5.042553191489362,21,19,18,19,19,0,17,14,3,3,6,2,0,2,2,argmax|branch|color|colorfilter|compose|extract|fgpartition|fill|greater|mfilter|objects|outbox|prapply|rbind|size|subgrid|toindices,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,passed,3,1,4,14.156275,24460,273,0,0,273,0,0,0,0,4,27662,0,27666,1,39,0,40,0.1354667464114832,0.2532467532467532,0.65311004784689,0.0,6916.5,104.582560296846,6.390887991700844,1.0207387373456454,0.5,6,1.1847998495420546,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.5,0.5,0.5,0.5,7992,311,275,1,2193,1979,33,133,25,25,45,577,83,45,67,5,103,24.697749,2354,30.0,204.0,970.0,802.0,234.0,1772.0,13946.286283101794,58.97058823529412,822420.7058123264,ok,1078,418,959.5618,959.5618,555987,105618,27666,109716,21164,515.7578849721707,0.8901315398886827,97.97588126159556,25.664192949907235,40,7992,32,3,add|greater|size|merge|argmax|sfilter|mfilter|extract|branch|compose|rbind|prapply|mostcolor|height|width|shape|colorfilter|asindices|ulcorner|crop|toindices|objects|fgpartition|uppermost|lowermost|leftmost|rightmost|palette|color|fill|subgrid|outbox,F|T|ZERO,4.958684980033797,13.228501990265997,11.567593558312296,10.227995646230818,6.867518321627594,6.867518321627594,11.60565960235181,7.590852123688581,4.219507705176107,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.5,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.5
60b61512,118,5,0,0,1,16,0,3,28,22.8,6.0,12.0,19.0,19.0,18.0,38.0,4.75,5,3,2,3,3,0,3,3,1,0,1,0,0,1,0,fill|mapply|objects,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.974333,12114,40,0,0,40,0,0,0,0,3,692,0,695,1,16,0,17,0.0120288065843621,0.1646090534979424,0.1646090534979424,0.0,231.66666666666663,100.61728395061728,-6.773269141246229,-0.3865205518252284,1.0,3,-0.4487242324971377,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,1.0,3184,116,104,1,890,829,10,51,9,17,15,239,34,21,36,5,103,26.448276,1126,28.0,102.0,403.0,323.0,130.0,726.0,5098.239032258658,44.33333333333333,226021.93043013383,ok,243,243,45.7398,45.7398,27572,5854,695,22910,9486,113.46502057613168,0.1882296296296296,24.090534979423868,2.860082304526749,17,3184,9,2,add|merge|apply|mapply|mostcolor|asindices|toindices|objects|fill,T|SEVEN,-0.6093233944234852,10.22459231202622,8.675051276031818,6.54534966033442,3.844596050111399,3.844596050111399,10.039372423556491,6.721425700790643,3.610917912644224,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,1.0,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,1.0
6150a2bd,53,3,0,0,1,4,0,1,22,17.0,5.0,5.0,7.0,7.0,10.0,14.0,3.5,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,rot180,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.0686,2802,12,0,0,12,0,0,0,0,3,15,0,18,1,2,0,3,0.0076222222222222,0.4444444444444444,0.4444444444444444,0.0,6.0,163.62962962962962,-15.395446477574088,-1.4218416551605122,1.0,13,-1.5046388090136642,1,1.0,0,0.0,1,1.0,0,1,0,1,-0.0,1.0,0.0,1.0,1.0,-1.0986122886681098,1.0986122886681098,-1.0986122886681098,-0.0,0.5,0.5,0.0,1.0,0.5,0.0,253,12,10,1,75,53,2,3,1,0,2,11,3,1,2,1,56,20.083333,200,13.0,16.0,32.0,25.0,29.0,57.0,276.9049167222716,10.15625,2812.315560460571,ok,27,27,0.254,0.254,180,21,18,4046,2702,6.666666666666667,0.0094074074074074,0.7777777777777778,0.6666666666666666,3,253,1,0,rot180,,-13.0992758944489,5.198497031265826,3.091042453358316,2.9444389791664403,0.2263384422107289,0.2263384422107289,8.305731144875866,3.9889840465642745,1.0986122886681098,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,0.0,1.0,-1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.25,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,4.0,-1.0986122886681098,5,4.0,5,-1.0986122886681098,0.8,0.19999999999999996
623ea044,294,12,0,0,1,41,0,10,37,23.583333,6.0,29.0,44.0,44.0,35.0,88.0,4.551724137931034,12,10,9,10,10,0,9,6,2,1,1,2,0,2,0,astuple|center|color|combine|fill|first|lbind|mapply|objects,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.64515,31326,147,0,0,147,0,0,0,0,4,2588,0,2592,1,25,0,26,0.0083510152284263,0.1865482233502538,0.1865482233502538,0.0,648.0,56.22081218274111,0.553989609519726,-1.4009099695627665,1.0,14,-1.39921032797761,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,0.0,5421,220,192,1,1513,1348,22,89,13,23,33,377,66,33,46,5,103,23.640909,1671,30.0,151.0,667.0,540.0,181.0,1207.0,9052.313985709428,53.64238410596027,485587.7038691813,ok,788,788,70.0692,70.0692,50433,13140,2592,39290,23010,64.001269035533,0.0889203045685279,16.6751269035533,3.2893401015228427,26,5421,21,6,add|combine|merge|first|astuple|lbind|apply|mapply|mostcolor|height|width|asindices|toindices|objects|uppermost|lowermost|leftmost|rightmost|color|fill|center,F|T|UNITY|NEG_UNITY|UP_RIGHT|DOWN_LEFT,1.875715836836184,10.828420829791623,9.48349239264364,7.860570785538664,4.26365405026778,4.26365405026778,10.578750763997512,7.207118856207756,3.8501476017100575,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,1.0,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.8
62c24649,124,6,0,0,1,15,0,4,23,19.833333,6.0,11.0,18.0,18.0,17.0,36.0,4.909090909090909,6,4,3,4,4,0,4,4,2,0,0,0,4,0,0,hconcat|hmirror|vconcat|vmirror,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.083475,7480,54,0,0,54,0,0,0,0,4,48,0,52,1,5,0,6,0.0023187499999999,1.5,0.375,0.0,13.0,251.3333333333333,-8.359918101591667,0.4643633381294143,0.75,12,0.5715727181769277,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.25,0.25,0.25,0.25,1725,67,59,1,515,464,8,37,7,6,14,130,17,6,14,2,64,24.746269,576,17.0,54.0,240.0,178.0,71.0,418.0,2570.594295952957,28.01851851851852,72024.243884756,ok,36,144,0.8344,0.8344,462,64,52,7172,5724,12.833333333333334,0.0231777777777777,1.7777777777777777,1.4444444444444444,6,1725,7,0,ulcorner|lrcorner|toindices|hmirror|vmirror|hconcat|vconcat,,-5.807159545992745,6.137727054086234,4.174387269895637,3.970291913552122,0.6067174525615576,0.6067174525615576,8.878079256126435,6.142037405587356,2.70805020110221,1,1.0,ok,1,0,1.0,1.0,ok,1.0,0.0,0.0,1.0,-1.0986122886681098,0.0,1.0,-1.0986122886681098,4,4.0,-2.19722457733622,4,4.0,4,-2.19722457733622,1.0,0.0,0.25,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,5.0,-2.3978952727983702,5,5.0,5,-2.3978952727983702,1.0,0.25
63613498,621,24,0,0,1,85,0,22,40,24.916667,6.0,53.0,88.0,88.0,59.0,176.0,4.981132075471699,24,22,21,22,22,0,19,15,2,3,4,4,2,4,0,apply|colorfilter|compose|crop|difference|extract|first|invert|matcher|objects|paint|pair|partition|recolor|sfilter|shift|toindices|totuple|ulcorner,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.2007,11184,312,0,0,312,0,0,0,0,4,1663,0,1667,1,30,0,31,0.012007,0.78,0.78,0.0,416.75,64.92,6.358270645346087,1.44969302576692,0.2857142857142857,7,1.0259997118514603,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,6330,247,217,1,1749,1605,24,105,20,21,32,470,65,45,57,5,103,24.62753,2034,30.0,175.0,782.0,638.0,205.0,1420.0,10904.861741297736,54.68571428571429,596340.1535098248,ok,400,400,92.4961,92.4961,53025,10611,1667,26840,11920,132.5625,0.23124025,26.5275,4.1675,31,6330,23,6,add|invert|difference|sfilter|extract|totuple|first|pair|compose|matcher|apply|mostcolor|colorfilter|asindices|ulcorner|crop|toindices|recolor|shift|objects|partition|palette|paint,F|T|ZERO|FIVE|ORIGIN|THREE_BY_THREE,2.2229046068205736,10.878537638283817,9.26974071525763,7.419380582918692,4.537919724194757,4.537919724194757,10.197685848215706,7.381501894506707,4.060443010546419,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.2857142857142857,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.2857142857142857
