metric,category,outcome,n,pearson_r,pearson_p,spearman_rho,spearman_p
prim_equality_count,dsl_primitive_usage,compressarc_top2_failure,21,0.33527611299113746,0.1373467449076239,0.3885464063135251,0.08174280462848758
prim_papply_count,dsl_primitive_usage,compressarc_top2_failure,17,0.32320935276425056,0.2057211184198402,0.30387681543199135,0.23570829018378306
prim_pair_count,dsl_primitive_usage,compressarc_top2_failure,14,0.30678599553894814,0.28603245629883595,0.3281650616569468,0.2520091576333356
prim_greater_count,dsl_primitive_usage,compressarc_top2_failure,8,0.29277002188455997,0.4816178143121548,0.2927700218845599,0.48161781431215467
prim_connect_count,dsl_primitive_usage,compressarc_top2_failure,8,0.2886751345948129,0.48805269099201165,0.1889822365046136,0.6540046202515182
prim_toobject_count,dsl_primitive_usage,compressarc_top2_failure,10,0.2721655269759087,0.44681333411490864,0.2721655269759087,0.44681333411490853
prim_mfilter_count,dsl_primitive_usage,compressarc_top2_failure,30,0.269069117598525,0.15049006699565118,0.269069117598525,0.15049006699565112
prim_mpapply_count,dsl_primitive_usage,compressarc_top2_failure,11,0.25264557631995577,0.45354174084847176,0.2872281323269015,0.3917715572560406
prim_colorfilter_count,dsl_primitive_usage,compressarc_top2_failure,55,0.24641644145347905,0.06974298834823872,0.246416441453479,0.06974298834823875
prim_height_count,dsl_primitive_usage,compressarc_top2_failure,26,0.24077170617153837,0.2360770461004083,0.24077170617153842,0.2360770461004081
prim_toivec_count,dsl_primitive_usage,compressarc_top2_failure,11,0.23904572186687872,0.47899685662438046,0.23904572186687875,0.4789968566243805
prim_order_count,dsl_primitive_usage,compressarc_top2_failure,20,0.23312620206007845,0.3225851543611963,0.24883630089671976,0.2900870627348932
prim_remove_count,dsl_primitive_usage,compressarc_top2_failure,24,0.22544859207627121,0.28949938621514715,0.2254485920762712,0.28949938621514737
prim_tojvec_count,dsl_primitive_usage,compressarc_top2_failure,15,0.2182178902359924,0.43461387077349883,0.21821789023599233,0.4346138707734991
prim_mostcolor_count,dsl_primitive_usage,compressarc_top2_failure,18,0.21693045781865608,0.3872317470101919,0.2169304578186562,0.38723174701019214
prim_lbind_count,dsl_primitive_usage,compressarc_top2_failure,95,0.21068888731803398,0.04042092840109674,0.08847326074260806,0.39388752332953847
geometry_op_count,dsl_structure,compressarc_top2_failure,391,0.20964055092903935,2.9327543659778033e-05,0.23941036749884087,1.6786995453115174e-06
prim_paint_count,dsl_primitive_usage,compressarc_top2_failure,109,0.19639759915914354,0.04067859805418772,0.2162106752571114,0.023941872587483776
prim_fork_count,dsl_primitive_usage,compressarc_top2_failure,101,0.1944762322067179,0.051321298573285344,0.16138195348218773,0.10690367370316624
bundle_opcode_count_dynamic,dynamic_execution,compressarc_top2_failure,391,0.18840854106011137,0.00017880340321431903,0.15953986351302485,0.0015514092018879793
solver_opcode_count_dynamic,dynamic_execution,compressarc_top2_failure,391,0.18840854106011137,0.00017880340321431903,0.15953986351302485,0.0015514092018879793
function_count,expanded_python_static,compressarc_top2_failure,391,0.18038350998530858,0.0003372298476647977,0.18631077260534726,0.00021159916930388193
prim_compose_count,dsl_primitive_usage,compressarc_top2_failure,124,0.17594832898483198,0.05061703660247381,0.2240755171450823,0.012355424485627965
prim_ofcolor_count,dsl_primitive_usage,compressarc_top2_failure,116,0.17075001890648206,0.06686198890196969,0.1806585879302909,0.052297053438758546
nonblank_lines,expanded_python_static,compressarc_top2_failure,391,0.16903449947275437,0.0007910158917586662,0.1667926042619675,0.0009303906695800336
call_count_static,expanded_python_static,compressarc_top2_failure,391,0.16839938654115227,0.0008284003981442059,0.16384743994457887,0.00114797377133665
prim_palette_count,dsl_primitive_usage,compressarc_top2_failure,20,0.1683451245853586,0.4780300567340892,0.16834512458535864,0.47803005673408905
named_call_count,dsl_structure,compressarc_top2_failure,391,0.1659143273944275,0.0009909206152427321,0.1244852476740521,0.01376861919431206
token_count,expanded_python_static,compressarc_top2_failure,391,0.16064203637501132,0.001437353467590288,0.15887246525011153,0.0016244496686134977
assignment_count,dsl_structure,compressarc_top2_failure,391,0.1596993360103956,0.0015344083323656865,0.12242737773306586,0.015426337118434429
ast_call_count,dsl_structure,compressarc_top2_failure,391,0.1596993360103956,0.0015344083323656865,0.12242737773306586,0.015426337118434429
temp_var_count,dsl_structure,compressarc_top2_failure,391,0.1596993360103956,0.0015344083323656865,0.12242737773306586,0.015426337118434429
source_line_count,python_static,compressarc_top2_failure,391,0.1596993360103956,0.0015344083323656865,0.12242737773306586,0.015426337118434429
prim_chain_count,dsl_primitive_usage,compressarc_top2_failure,56,0.1590234144428987,0.24173976911325804,0.15515118492457355,0.25354183917611506
halstead_volume,python_static,compressarc_top2_failure,391,0.15643150086944196,0.0019192564604147918,0.15253906235365922,0.0024918857780657413
ast_node_count,expanded_python_static,compressarc_top2_failure,391,0.15577165255837302,0.0020069526008672685,0.1520195356760479,0.002579102640094311
prim_width_count,dsl_primitive_usage,compressarc_top2_failure,31,0.15488061853247329,0.4054433853414101,0.15488061853247323,0.4054433853414111
prim_subgrid_count,dsl_primitive_usage,compressarc_top2_failure,54,0.15118578920369083,0.27515154121314733,0.15118578920369088,0.27515154121314694
prim_last_count,dsl_primitive_usage,compressarc_top2_failure,18,0.15041420939904665,0.5513453943892481,0.1504142093990467,0.5513453943892479
distinct_primitive_count,dsl_structure,compressarc_top2_failure,391,0.14972280775578028,0.0029989620598155535,0.1367503426635378,0.006766167580876735
prim_mapply_count,dsl_primitive_usage,compressarc_top2_failure,126,0.14799590874635307,0.09816532304554254,0.06714649299696429,0.4550336947468052
halstead_effort,python_static,compressarc_top2_failure,391,0.1478977890483097,0.003375872234991658,0.14819093106425976,0.003312571738763452
prim_canvas_count,dsl_primitive_usage,compressarc_top2_failure,46,0.14664224844046958,0.33081417508522815,0.15992592278082104,0.2883848103749298
branch_node_count,python_static,compressarc_top2_failure,391,0.14649343997620673,0.003694609484643612,0.15026099883611344,0.0028953544602886845
max_dependency_depth,dsl_structure,compressarc_top2_failure,391,0.14489416174488481,0.00409059989368959,0.12227725844090373,0.015553844525974905
prim_initset_count,dsl_primitive_usage,compressarc_top2_failure,16,0.14285714285714285,0.5976410865459366,0.14285714285714288,0.5976410865459358
prim_multiply_count,dsl_primitive_usage,compressarc_top2_failure,16,0.14285714285714285,0.5976410865459366,0.14285714285714288,0.5976410865459358
prim_double_count,dsl_primitive_usage,compressarc_top2_failure,8,0.14285714285714282,0.7357648598798121,0.14285714285714285,0.7357648598798121
train_pairs,task_shape,compressarc_top2_failure,391,0.1419467788757268,0.004922199721769358,0.1714869309726644,0.0006608234857203831
gzip_bytes,python_static,compressarc_top2_failure,391,0.1414709458734583,0.005069894976582288,0.14329942720025593,0.004523283585313413
bundle_opcode_per_input_cell,dynamic_execution,compressarc_top2_failure,391,0.13979368515496904,0.005622862797804737,0.15986501518935928,0.0015169269624158467
prim_totuple_count,dsl_primitive_usage,compressarc_top2_failure,17,0.1386750490563073,0.5955598372302707,0.13867504905630726,0.5955598372302717
prim_sfilter_count,dsl_primitive_usage,compressarc_top2_failure,64,0.1344209969407275,0.2896049805744906,0.12294892378943975,0.3331022244097397
prim_apply_count,dsl_primitive_usage,compressarc_top2_failure,109,0.13287173835962976,0.16840590414596904,0.1590969468307466,0.09845019552043277
solver_python_call_count_dynamic,dynamic_execution,compressarc_top2_failure,391,0.13019255548985265,0.009962553565544784,0.16746557023084122,0.0008863401119442543
example_count,task_shape,compressarc_top2_failure,391,0.13019255548985265,0.009962553565544784,0.16746557023084122,0.0008863401119442543
prim_hmirror_count,dsl_primitive_usage,compressarc_top2_failure,26,0.12309149097933274,0.5491309023036988,0.12309149097933274,0.549130902303699
prim_bottomhalf_count,dsl_primitive_usage,compressarc_top2_failure,13,0.12309149097933267,0.6886975361352146,0.12309149097933275,0.688697536135214
prim_crop_count,dsl_primitive_usage,compressarc_top2_failure,31,0.12228548420819674,0.5122463259892078,0.057265890429704015,0.7596110847460128
prim_index_count,dsl_primitive_usage,compressarc_top2_failure,10,0.11825404121991005,0.7449064302953463,-0.1613743060919757,0.6560438296659128
prim_shape_count,dsl_primitive_usage,compressarc_top2_failure,20,0.11470786693528093,0.6301235861174139,0.11470786693528089,0.6301235861174144
decision_op_count,dsl_structure,compressarc_top2_failure,391,0.11469779460894737,0.023315122400712755,0.11126629864082357,0.027811175957761627
prim_tophalf_count,dsl_primitive_usage,compressarc_top2_failure,14,0.11322770341445951,0.6999386058115683,0.1132277034144596,0.6999386058115683
higher_order_count,dsl_structure,compressarc_top2_failure,391,0.10706332461022261,0.03431517171491529,0.028318332598420815,0.5766545901958527
cyclomatic_complexity,python_static,compressarc_top2_failure,391,0.10615230599883803,0.03588418390174565,0.10962915356202255,0.030206479499199163
bundle_distinct_function_count_dynamic,dynamic_execution,compressarc_top2_failure,391,0.09818573603780911,0.05238321136439496,0.07676384789697666,0.1297005914118793
dsl_distinct_function_count_dynamic,dynamic_execution,compressarc_top2_failure,391,0.09818573603780911,0.05238321136439496,0.07676384789697666,0.1297005914118793
prim_rot270_count,dsl_primitive_usage,compressarc_top2_failure,16,0.09759000729485331,0.7191800105839852,0.09759000729485333,0.719180010583985
dsl_complexity_pc1,composite,compressarc_top2_failure,391,0.09043003146619072,0.07408725934498285,0.08426859452526107,0.09612653416064833
prim_dmirror_count,dsl_primitive_usage,compressarc_top2_failure,18,0.08898825966347894,0.7254844054842855,-0.06033206989039656,0.812030765168194
prim_upscale_count,dsl_primitive_usage,compressarc_top2_failure,23,0.08257228238447711,0.7079879068817685,0.08257228238447704,0.7079879068817684
prim_objects_count,dsl_primitive_usage,compressarc_top2_failure,216,0.08124069818411042,0.23442870166405014,0.07637281841093502,0.2637521177149366
prim_branch_count,dsl_primitive_usage,compressarc_top2_failure,50,0.0763381020690574,0.5982568329844103,0.025246454204173895,0.8618404853199104
prim_repeat_count,dsl_primitive_usage,compressarc_top2_failure,8,0.07273929674533076,0.8640941349883788,-0.0727392967453308,0.8640941349883787
set_op_count,dsl_structure,compressarc_top2_failure,391,0.06771529930725924,0.18147392124238199,-0.025119513843245372,0.6204631139088435
log1p_cyclomatic_complexity,expanded_python_static,compressarc_top2_failure,391,0.06768601270884038,0.18166326480948428,0.10962915356202255,0.030206479499199163
prim_first_count,dsl_primitive_usage,compressarc_top2_failure,67,0.06762051187188241,0.586644874011587,0.07760163582765056,0.5325058562181242
prim_shoot_count,dsl_primitive_usage,compressarc_top2_failure,14,0.06495698024616314,0.8253897545422935,0.019892867000485648,0.9461848873431201
prim_asobject_count,dsl_primitive_usage,compressarc_top2_failure,12,0.06119900613621045,0.8501426347323429,-0.38533731779422614,0.21608496161980695
prim_vconcat_count,dsl_primitive_usage,compressarc_top2_failure,33,0.06056282129726508,0.7377761585361818,0.03272800843953336,0.856519041600607
complexity_pc1_score,expanded_composite,compressarc_top2_failure,391,0.05871210121755919,0.24676650078335793,0.08691528061242575,0.08609154112668867
prim_rbind_count,dsl_primitive_usage,compressarc_top2_failure,112,0.056678902040241855,0.5527921296744371,0.011420232197704841,0.9048725860887825
prim_replace_count,dsl_primitive_usage,compressarc_top2_failure,57,0.05438863903728068,0.6878123532190299,-0.022308596861972507,0.8691681247083748
input_cells_total,task_shape,compressarc_top2_failure,391,0.053830622105722155,0.2883293372986965,-0.0064315746918793115,0.8991222071108462
max_nesting_depth,python_static,compressarc_top2_failure,391,0.042195255216075436,0.4053770693645718,0.02491315921404094,0.6233381422167232
object_op_count,dsl_structure,compressarc_top2_failure,391,0.037843127901737265,0.45556415970957526,0.02062525814846598,0.684319736118848
prim_combine_count,dsl_primitive_usage,compressarc_top2_failure,34,0.03138633229077703,0.8601289918747239,0.09369380248581508,0.5981581805883049
prim_sizefilter_count,dsl_primitive_usage,compressarc_top2_failure,26,0.022271770159368723,0.9140019916218438,0.022271770159368702,0.9140019916218433
prim_interval_count,dsl_primitive_usage,compressarc_top2_failure,30,0.019626716799471464,0.9180091502054983,-0.01182988844562432,0.9505279847011592
test_pairs,task_shape,compressarc_top2_failure,391,0.01748107843151478,0.7304059459813692,0.0011013372684680188,0.9826810278974567
bundle_opcode_per_output_cell,dynamic_execution,compressarc_top2_failure,391,0.01733826452716203,0.7325239717158536,0.189711191887521,0.00016090233320267548
selection_op_count,dsl_structure,compressarc_top2_failure,391,0.011894378953850256,0.8146345602995201,0.02691470178949479,0.5956987821120268
closure_call_count,dsl_structure,compressarc_top2_failure,391,0.010156464193714616,0.8413294439758924,0.0036555151163075775,0.9425605667450581
max_fan_in,dsl_structure,compressarc_top2_failure,391,0.0052088805474556285,0.9182249830113381,-0.002141285672523323,0.9663347424654802
peak_memory_per_input_cell,dynamic_execution,compressarc_top2_failure,391,-0.001151373194005035,0.9818943244408113,-0.03993660256525272,0.43100030030065506
output_cells_total,task_shape,compressarc_top2_failure,391,-0.01822693416204212,0.7193779875762522,-0.06758983777676351,0.18228608157490248
prim_add_count,dsl_primitive_usage,compressarc_top2_failure,16,-0.03877833671647406,0.8866192339733661,-0.07207499701564472,0.790810632470863
prim_matcher_count,dsl_primitive_usage,compressarc_top2_failure,44,-0.04268567978872986,0.7832249134160356,-0.13964974752424056,0.3659395094816581
prim_merge_count,dsl_primitive_usage,compressarc_top2_failure,66,-0.04530502351829685,0.717940276255058,-0.045305023518296864,0.7179402762550584
log1p_branch_opcode_count_dynamic,expanded_dynamic_execution,compressarc_top2_failure,391,-0.050858806040706056,0.31581392575822265,-0.022756788971788455,0.6537175092354199
prim_asindices_count,dsl_primitive_usage,compressarc_top2_failure,19,-0.05484543180953479,0.8235332315134076,-0.0548454318095348,0.823533231513407
elapsed_ms_per_input_cell,dynamic_execution,compressarc_top2_failure,391,-0.0657228625961063,0.19469066827958365,-0.03157118403975008,0.5336550772000441
elapsed_ms_per_example,dynamic_execution,compressarc_top2_failure,391,-0.06701443713417109,0.18604528334457335,-0.04801844999133265,0.34363378978497705
bundle_python_call_count_dynamic,dynamic_execution,compressarc_top2_failure,391,-0.06722269346858988,0.1846781683008176,-0.012997134833036463,0.7978043630109714
dsl_python_call_count_dynamic,dynamic_execution,compressarc_top2_failure,391,-0.06722276915798182,0.18467767278180688,-0.013044392558870188,0.7970851461434172
elapsed_ms_total,dynamic_execution,compressarc_top2_failure,391,-0.06723128328028824,0.18462193926583312,-0.024529108557829773,0.6287041400133296
bundle_python_calls_per_example,dynamic_execution,compressarc_top2_failure,391,-0.06735137040638713,0.1838371683446963,-0.042158010904560776,0.4057920937647186
prim_difference_count,dsl_primitive_usage,compressarc_top2_failure,50,-0.0689450253326692,0.6342517156661981,-0.06894502533266923,0.6342517156661982
prim_recolor_count,dsl_primitive_usage,compressarc_top2_failure,19,-0.06900655593423549,0.7789355294743527,-0.06900655593423544,0.7789355294743525
prim_fill_count,dsl_primitive_usage,compressarc_top2_failure,157,-0.07025389442427091,0.38194111498996175,-0.03608135008454311,0.6536975840400953
prim_rot180_count,dsl_primitive_usage,compressarc_top2_failure,11,-0.08333333333333329,0.8075462795453087,-0.08333333333333334,0.8075462795453087
elapsed_ms_per_output_cell,dynamic_execution,compressarc_top2_failure,391,-0.08841203588440774,0.08080083003795786,0.04324496017420856,0.3937841106770369
prim_astuple_count,dsl_primitive_usage,compressarc_top2_failure,72,-0.1197144552764579,0.3165172327489122,-0.07209286876999602,0.5473032641474458
peak_memory_bytes,dynamic_execution,compressarc_top2_failure,391,-0.12038364072891844,0.01724332363735224,-0.047545825065851165,0.3484098251183113
prim_power_count,dsl_primitive_usage,compressarc_top2_failure,12,-0.125,0.6987020501983352,-0.12499999999999999,0.6987020501983353
prim_size_count,dsl_primitive_usage,compressarc_top2_failure,20,-0.19245008972987526,0.41628327114707,-0.19245008972987523,0.41628327114707
prim_argmax_count,dsl_primitive_usage,compressarc_top2_failure,47,-0.19586518668589017,0.18701936994484114,-0.19586518668589045,0.18701936994484047
prim_ulcorner_count,dsl_primitive_usage,compressarc_top2_failure,27,-0.2016404280621873,0.31317395152431454,-0.047721357223183325,0.8131468481925506
prim_vmirror_count,dsl_primitive_usage,compressarc_top2_failure,29,-0.2857738033247042,0.1328941204202592,-0.2857738033247041,0.13289412042025914
prim_argmin_count,dsl_primitive_usage,compressarc_top2_failure,20,-0.3126409456585232,0.17957019324436946,-0.3126409456585232,0.17957019324436926
prim_subtract_count,dsl_primitive_usage,compressarc_top2_failure,23,-0.3143730417143384,0.14403136819460383,-0.31437304171433844,0.14403136819460383
prim_rot90_count,dsl_primitive_usage,compressarc_top2_failure,18,-0.31622776601683794,0.20109593400376502,-0.3162277660168379,0.201095934003765
prim_decrement_count,dsl_primitive_usage,compressarc_top2_failure,19,-0.32756920994133026,0.17098903083439293,-0.32756920994133026,0.17098903083439282
prim_vsplit_count,dsl_primitive_usage,compressarc_top2_failure,7,-0.35355339059327373,0.4365880610203816,-0.35355339059327373,0.4365880610203816
prim_hconcat_count,dsl_primitive_usage,compressarc_top2_failure,27,-0.37570703865441807,0.05344824447953223,-0.39681689864480413,0.04042666161996775
prim_intersection_count,dsl_primitive_usage,compressarc_top2_failure,15,-0.37796447300922736,0.16482344535684437,-0.37796447300922714,0.16482344535684462
prim_shift_count,dsl_primitive_usage,compressarc_top2_failure,44,-0.38521858935144976,0.009817437976414958,-0.40027665037979526,0.007096420167847471
prim_leastcolor_count,dsl_primitive_usage,compressarc_top2_failure,36,-0.4245770302889175,0.009852640952993673,-0.42457703028891747,0.0098526409529937
prim_extract_count,dsl_primitive_usage,compressarc_top2_failure,21,-0.42874646285627227,0.052464577755728964,-0.42874646285627205,0.052464577755729006
prim_center_count,dsl_primitive_usage,compressarc_top2_failure,11,-0.4485426135725304,0.16643734614715563,-0.4485426135725302,0.1664373461471559
prim_move_count,dsl_primitive_usage,compressarc_top2_failure,12,-0.464095480892257,0.12854877002602957,-0.5269591544068887,0.078343528865067
prim_cmirror_count,dsl_primitive_usage,compressarc_top2_failure,7,-0.47140452079103157,0.28559094064520135,-0.4714045207910316,0.2855909406452012
prim_uppermost_count,dsl_primitive_usage,compressarc_top2_failure,4,-0.5773502691896256,0.42264973081037427,-0.5773502691896257,0.42264973081037427
prim_leftmost_count,dsl_primitive_usage,compressarc_top2_failure,7,-0.6454972243679027,0.1173867951462935,-0.6454972243679028,0.1173867951462933
prim_maximum_count,dsl_primitive_usage,compressarc_top2_failure,2,-1.0,1.0,-0.9999999999999999,
prim_add_count,dsl_primitive_usage,compressarc_top2_first_correct_step,2,1.0,1.0,0.9999999999999999,
prim_index_count,dsl_primitive_usage,compressarc_top2_first_correct_step,2,1.0,1.0,0.9999999999999999,
prim_vmirror_count,dsl_primitive_usage,compressarc_top2_first_correct_step,2,1.0,1.0,0.9999999999999999,
prim_rot180_count,dsl_primitive_usage,compressarc_top2_first_correct_step,3,0.9983341331553098,0.036751542473018,0.8660254037844387,0.3333333333333332
prim_subtract_count,dsl_primitive_usage,compressarc_top2_first_correct_step,4,0.9909494359756903,0.009050564024309704,0.8944271909999159,0.10557280900008414
prim_argmin_count,dsl_primitive_usage,compressarc_top2_first_correct_step,9,0.9661124210892641,2.281828470999871e-05,0.5477225575051661,0.12687036692367104
prim_intersection_count,dsl_primitive_usage,compressarc_top2_first_correct_step,5,0.9518578439236175,0.012588120606736992,0.7071067811865475,0.18169011381620925
prim_vsplit_count,dsl_primitive_usage,compressarc_top2_first_correct_step,4,0.9457331180577171,0.05426688194228291,0.7745966692414834,0.22540333075851657
prim_cmirror_count,dsl_primitive_usage,compressarc_top2_first_correct_step,3,0.8958042852404038,0.29320083010482767,0.8660254037844387,0.3333333333333332
prim_ulcorner_count,dsl_primitive_usage,compressarc_top2_first_correct_step,8,0.8735422142402001,0.0045882795646106055,0.5773502691896258,0.13397459621556113
prim_shoot_count,dsl_primitive_usage,compressarc_top2_first_correct_step,8,0.7727507411416787,0.024565940558495595,0.2886751345948129,0.48805269099201154
prim_argmax_count,dsl_primitive_usage,compressarc_top2_first_correct_step,19,0.6989122566899024,0.000870439041471889,0.3890082693572446,0.09973912718436047
prim_recolor_count,dsl_primitive_usage,compressarc_top2_first_correct_step,3,0.6050600900766272,0.586298155163421,0.8660254037844387,0.3333333333333332
prim_tojvec_count,dsl_primitive_usage,compressarc_top2_first_correct_step,7,0.5852937918195538,0.16742324104368683,0.6179143806533247,0.13920002190140457
prim_connect_count,dsl_primitive_usage,compressarc_top2_first_correct_step,5,0.5541018893027587,0.3324754038608773,0.8660254037844386,0.05766888562243733
prim_asindices_count,dsl_primitive_usage,compressarc_top2_first_correct_step,8,0.5216484228734022,0.18486093680276997,0.4148699068225111,0.306767817300243
prim_asobject_count,dsl_primitive_usage,compressarc_top2_first_correct_step,6,0.511367524655689,0.2998091846842219,0.6210590034081188,0.188187159830816
prim_power_count,dsl_primitive_usage,compressarc_top2_first_correct_step,8,0.4569865115375171,0.25497080311856846,0.3944053188733078,0.33360108714813674
prim_shift_count,dsl_primitive_usage,compressarc_top2_first_correct_step,13,0.4399499696485409,0.13247713744220788,0.3981726491629712,0.1778170664740951
prim_merge_count,dsl_primitive_usage,compressarc_top2_first_correct_step,21,0.4368424837872557,0.047697034308502306,0.1800205749557739,0.4348878789903142
prim_replace_count,dsl_primitive_usage,compressarc_top2_first_correct_step,25,0.4178283637379413,0.037677400158602666,0.3783399726023175,0.06220126726989976
prim_sfilter_count,dsl_primitive_usage,compressarc_top2_first_correct_step,22,0.4101890982847583,0.057951337764720286,0.42920334054686377,0.0462263904279474
prim_crop_count,dsl_primitive_usage,compressarc_top2_first_correct_step,8,0.36823962841641444,0.36942838501680864,0.22672808050605428,0.589229045103951
prim_first_count,dsl_primitive_usage,compressarc_top2_first_correct_step,20,0.3044059019988951,0.1919210048374069,0.44931688212281146,0.04687050943703025
prim_apply_count,dsl_primitive_usage,compressarc_top2_first_correct_step,37,0.29519207083990384,0.07610987114570851,0.4766725687952431,0.002857486849284472
prim_branch_count,dsl_primitive_usage,compressarc_top2_first_correct_step,13,0.28393928982121175,0.34713803716984254,0.371334052528104,0.21158206028827178
assignment_count,dsl_structure,compressarc_top2_first_correct_step,150,0.2643900605777588,0.0010777842673767753,0.3144063698966792,8.917509649163911e-05
ast_call_count,dsl_structure,compressarc_top2_first_correct_step,150,0.2643900605777588,0.0010777842673767753,0.3144063698966792,8.917509649163911e-05
temp_var_count,dsl_structure,compressarc_top2_first_correct_step,150,0.2643900605777588,0.0010777842673767753,0.3144063698966792,8.917509649163911e-05
source_line_count,python_static,compressarc_top2_first_correct_step,150,0.2643900605777588,0.0010777842673767753,0.3144063698966792,8.917509649163911e-05
max_dependency_depth,dsl_structure,compressarc_top2_first_correct_step,150,0.2634910552308088,0.0011225358424970468,0.2809322132179629,0.0004970889862332748
named_call_count,dsl_structure,compressarc_top2_first_correct_step,150,0.2556443470345505,0.0015916346003913503,0.3046959883175686,0.00014999302475602588
dsl_complexity_pc1,composite,compressarc_top2_first_correct_step,150,0.2552222027238935,0.001621330926104099,0.328273323424679,4.111597556179376e-05
bundle_distinct_function_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,0.252440652248386,0.001829959932250676,0.3274931267813216,4.298971010647996e-05
dsl_distinct_function_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,0.252440652248386,0.001829959932250676,0.3274931267813216,4.298971010647996e-05
prim_combine_count,dsl_primitive_usage,compressarc_top2_first_correct_step,12,0.22326097158949246,0.4854846296117974,0.39304183206703214,0.20625575661998333
distinct_primitive_count,dsl_structure,compressarc_top2_first_correct_step,150,0.2218172370715802,0.0063711985836091955,0.2366893287607528,0.0035438729838184516
set_op_count,dsl_structure,compressarc_top2_first_correct_step,150,0.220873238803809,0.006604927091495901,0.23102451077659125,0.004449881603909648
prim_move_count,dsl_primitive_usage,compressarc_top2_first_correct_step,7,0.21984836348794895,0.6357276792750166,0.40089186286863665,0.3727690230065347
bundle_opcode_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,0.2160246958029353,0.007929805013167328,0.2893897646869651,0.0003283964716923553
solver_opcode_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,0.2160246958029353,0.007929805013167328,0.2893897646869651,0.0003283964716923553
higher_order_count,dsl_structure,compressarc_top2_first_correct_step,150,0.21155202942568044,0.009355570888987823,0.2684147861901923,0.0008967768279004958
gzip_bytes,python_static,compressarc_top2_first_correct_step,150,0.2099935898876537,0.009903076415167673,0.253013989129542,0.0017850587170555586
nonblank_lines,expanded_python_static,compressarc_top2_first_correct_step,150,0.2043567591493061,0.012126493459982823,0.24597212107800187,0.002412661277618683
prim_fill_count,dsl_primitive_usage,compressarc_top2_first_correct_step,72,0.1993107938040865,0.09325030321371314,0.26793864428187375,0.022874511774520694
halstead_volume,python_static,compressarc_top2_first_correct_step,150,0.1936004553474441,0.01760703964596267,0.2461767437845314,0.0023919130284440595
token_count,expanded_python_static,compressarc_top2_first_correct_step,150,0.19238437221805527,0.01834483511108954,0.24194920153836122,0.002855120558394127
call_count_static,expanded_python_static,compressarc_top2_first_correct_step,150,0.1867526938516704,0.02212121165967781,0.2481806782169567,0.0021971000825173805
ast_node_count,expanded_python_static,compressarc_top2_first_correct_step,150,0.18557580452650294,0.02298986227543601,0.2400859124371623,0.003083890597694412
complexity_pc1_score,expanded_composite,compressarc_top2_first_correct_step,150,0.1814751050952536,0.026249418152430763,0.2522390820590368,0.0018459884736583933
selection_op_count,dsl_structure,compressarc_top2_first_correct_step,150,0.17808427660282547,0.029235883053656254,0.011486235106680854,0.8890512272073701
prim_chain_count,dsl_primitive_usage,compressarc_top2_first_correct_step,17,0.17757576534977557,0.4953367528999418,0.29126939682187364,0.2566805899100732
prim_lbind_count,dsl_primitive_usage,compressarc_top2_first_correct_step,34,0.15801041094068274,0.3721175386747062,0.2748640897834766,0.11566197583747888
branch_node_count,python_static,compressarc_top2_first_correct_step,150,0.1569045617809375,0.05517455630884985,0.18138126530604456,0.026328414095805733
halstead_effort,python_static,compressarc_top2_first_correct_step,150,0.15625917042411502,0.056195903208587646,0.22098727686737907,0.006576292396630552
closure_call_count,dsl_structure,compressarc_top2_first_correct_step,150,0.15497365425247744,0.05827670515686514,0.18752853854797263,0.021564150374465664
function_count,expanded_python_static,compressarc_top2_first_correct_step,150,0.15357404758394408,0.06061379603530127,0.19096030082694304,0.019242735055471617
max_fan_in,dsl_structure,compressarc_top2_first_correct_step,150,0.15246716215207395,0.06251606449581207,0.19631500237266328,0.016052401984164837
log1p_cyclomatic_complexity,expanded_python_static,compressarc_top2_first_correct_step,150,0.14051315847617116,0.08633590817163728,0.18579640061731983,0.022824844492308045
cyclomatic_complexity,python_static,compressarc_top2_first_correct_step,150,0.13191778941028448,0.10757670524209106,0.18579640061731983,0.022824844492308045
log1p_branch_opcode_count_dynamic,expanded_dynamic_execution,compressarc_top2_first_correct_step,150,0.12939882815290182,0.11452186275363702,0.18619467282339963,0.02252949413203993
max_nesting_depth,python_static,compressarc_top2_first_correct_step,150,0.10879090801186422,0.18510425503877276,0.10573330438782728,0.19783538919418284
prim_matcher_count,dsl_primitive_usage,compressarc_top2_first_correct_step,10,0.09744789404899734,0.7888454803341484,0.17407765595569782,0.6305360755569764
output_cells_total,task_shape,compressarc_top2_first_correct_step,150,0.0927614491009661,0.2588879866695985,0.23552170196004735,0.0037157275382538727
geometry_op_count,dsl_structure,compressarc_top2_first_correct_step,150,0.08177236758275613,0.3198374493991798,-0.03998151278279917,0.6271305949020283
input_cells_total,task_shape,compressarc_top2_first_correct_step,150,0.06788376171778468,0.40914424399520805,0.04018326832689631,0.6253920457312281
prim_ofcolor_count,dsl_primitive_usage,compressarc_top2_first_correct_step,45,0.04567742411241972,0.7657440091092041,0.06529800048339986,0.6699902901244841
